Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
0,21.104,33.417,97198.62,1.1474,2.54675,2546.75,764.025,509.35,2546.75,66.627,66.627,36.493,29.797,512.0,0.0,1.0
1,21.104,33.371,97199.234,1.1474,2.54688,1273.5,916.868,662.18,2546.75,47.115,66.627,39.977,33.974,566.0,0.0,1.0
2,21.093,33.371,97194.43,1.1474,2.5465,848.625,896.395,699.469,1273.5,38.461,47.115,39.528,34.917,620.0,0.0,1.0
3,21.115,33.364,97195.05,1.1473,2.54675,636.719,818.492,686.919,1273.5,33.316,47.116,37.773,34.604,674.0,0.0,1.0
4,21.093,33.371,97196.17,1.1474,2.54663,509.25,725.719,651.385,848.625,29.793,38.46,35.566,33.696,729.0,0.0,1.0
5,21.115,33.371,97196.17,1.1473,2.54663,424.375,635.316,605.983,848.625,27.199,38.462,33.279,32.501,783.0,0.0,1.0
6,21.083,33.371,97200.94,1.1475,2.54688,364.0,553.921,557.587,636.719,25.188,33.313,31.071,31.174,837.0,0.0,1.0
7,21.126,33.371,97202.91,1.1474,2.54688,318.5,483.295,509.769,636.719,23.562,33.315,29.025,29.809,891.0,0.0,1.0
8,21.093,33.379,97199.3,1.1475,2.54675,282.986,423.202,464.413,509.25,22.209,29.793,27.159,28.451,945.0,0.0,1.0
9,21.093,33.379,97199.3,1.1475,2.54675,254.687,372.648,422.468,509.25,21.069,29.793,25.486,27.136,999.0,0.0,1.0
10,21.093,33.371,97199.18,1.1475,2.5475,232.284,330.539,384.431,424.375,20.121,27.197,24.003,25.885,1053.0,0.0,1.0
11,21.093,33.364,97197.72,1.1474,2.54688,212.302,295.068,350.005,424.375,19.237,27.197,22.678,24.699,1107.0,0.0,1.0
12,21.104,33.379,97198.56,1.1474,2.54675,195.846,265.301,319.173,364.0,18.476,25.189,21.504,23.587,1162.0,0.0,1.0
13,21.093,33.364,97201.64,1.1475,2.54675,181.857,240.268,291.71,364.0,17.804,25.188,20.464,22.548,1216.0,0.0,1.0
14,21.126,33.364,97201.64,1.1474,2.54688,169.858,219.145,267.34,318.5,17.207,23.562,19.545,21.587,1270.0,0.0,1.0
15,21.104,33.364,97198.03,1.1474,2.54675,159.117,201.137,245.695,318.5,16.654,23.562,18.724,20.695,1325.0,0.0,1.0
16,21.104,33.364,97198.45,1.1474,2.54625,149.257,185.573,226.408,282.986,16.13,22.21,17.985,19.866,1379.0,0.0,1.0
17,21.093,33.364,97201.984,1.1475,2.54688,141.591,172.378,209.444,282.986,15.709,22.209,17.333,19.106,1433.0,0.0,1.0
18,21.093,33.364,97198.875,1.1475,2.54663,133.888,160.831,194.333,254.687,15.276,21.069,16.743,18.404,1487.0,0.0,1.0
19,21.093,33.371,97198.875,1.1475,2.54725,127.819,150.928,181.03,254.687,14.926,21.069,16.219,17.763,1542.0,0.0,1.0
20,21.115,33.364,97200.11,1.1474,2.54675,-0.044,105.636,144.815,232.284,0.0,20.122,13.57,15.888,1596.0,0.0,1.0
21,21.115,33.356,97198.766,1.1474,2.547,0.206,74.007,115.894,232.284,0.6,20.122,11.358,14.213,1650.0,0.0,1.0
22,21.104,33.364,97204.57,1.1475,2.54713,0.325,51.903,92.78,212.302,0.753,19.236,9.511,12.717,1703.0,0.0,1.0
23,21.083,33.356,97204.57,1.1476,2.54713,0.294,36.42,74.283,195.846,0.715,18.475,7.967,11.378,1758.0,0.0,1.0
24,21.115,33.371,97196.06,1.1473,2.54688,0.025,25.501,59.431,181.857,0.209,17.805,6.667,10.178,1812.0,0.0,1.0
25,21.115,33.364,97199.61,1.1474,2.547,0.137,17.892,47.572,169.858,0.489,17.207,5.585,9.106,1865.0,0.0,1.0
26,21.115,33.364,97199.61,1.1474,2.54725,0.369,12.635,38.132,159.117,0.802,16.654,4.693,8.153,1920.0,0.0,1.0
27,21.104,33.371,97198.26,1.1474,2.54713,0.225,8.912,30.55,149.257,0.626,16.13,3.941,7.297,1974.0,0.0,1.0
28,21.136,33.364,97198.26,1.1473,2.54725,0.337,6.34,24.508,141.591,0.767,15.711,3.324,6.536,2027.0,0.0,1.0
29,21.104,33.371,97200.414,1.1474,2.54675,-0.188,4.381,19.569,133.888,0.0,15.277,2.764,5.84,2081.0,0.0,1.0
30,21.093,33.371,97200.95,1.1475,2.5475,0.562,3.236,15.767,133.888,0.99,15.276,2.375,5.242,2135.0,0.0,1.0
31,21.104,33.371,97195.95,1.1474,2.54663,-0.313,2.171,12.551,127.819,0.0,14.927,1.945,4.677,2189.0,0.0,1.0
32,21.115,33.371,97195.95,1.1473,2.5465,-0.437,1.389,9.954,0.562,0.0,0.99,1.556,4.165,2242.0,0.0,1.0
33,21.093,33.371,97203.11,1.1475,2.54688,-0.062,0.953,7.95,0.562,0.0,0.99,1.289,3.722,2296.0,0.0,1.0
34,21.104,33.364,97196.375,1.1474,2.54675,-0.188,0.611,6.323,0.369,0.0,0.802,1.032,3.32,2350.0,0.0,1.0
35,21.093,33.364,97203.95,1.1475,2.54713,0.187,0.484,5.096,0.369,0.572,0.802,0.918,2.98,2403.0,0.0,1.0
36,21.083,33.364,97203.95,1.1476,2.5475,0.562,0.507,4.189,0.369,0.99,0.801,0.94,2.702,2456.0,0.0,1.0
37,21.083,33.379,97200.84,1.1475,2.547,0.062,0.374,3.364,0.337,0.33,0.767,0.807,2.421,2510.0,0.0,1.0
38,21.115,33.379,97199.07,1.1474,2.54738,0.437,0.393,2.778,0.337,0.873,0.767,0.828,2.201,2564.0,0.0,1.0
39,21.126,33.364,97202.19,1.1474,2.547,0.062,0.294,2.235,0.325,0.33,0.753,0.716,1.974,2617.0,0.0,1.0
40,21.104,33.364,97199.49,1.1474,2.547,0.062,0.224,1.801,0.294,0.33,0.716,0.625,1.772,2671.0,0.0,1.0
41,21.083,33.364,97199.49,1.1475,2.54688,-0.062,0.138,1.428,0.225,0.0,0.626,0.491,1.578,2724.0,0.0,1.0
42,21.104,33.364,97203.11,1.1475,2.547,0.062,0.116,1.155,0.225,0.33,0.626,0.449,1.419,2778.0,0.0,1.0
43,21.083,33.364,97204.34,1.1476,2.54675,-0.188,0.025,0.886,0.225,0.0,0.626,0.207,1.243,2831.0,0.0,1.0
44,21.093,33.379,97204.45,1.1475,2.54713,0.187,0.073,0.747,0.187,0.572,0.572,0.358,1.141,2885.0,0.0,1.0
45,21.104,33.379,97204.45,1.1475,2.54688,-0.062,0.033,0.585,0.187,0.0,0.572,0.239,1.01,2938.0,0.0,1.0
46,21.104,33.364,97197.72,1.1474,2.54688,-0.062,0.004,0.455,0.187,0.0,0.572,0.085,0.891,2992.0,0.0,1.0
47,21.115,33.364,97196.375,1.1473,2.54688,-0.062,-0.016,0.352,0.187,0.0,0.572,0.166,0.783,3045.0,0.0,1.0
48,21.093,33.364,97201.266,1.1475,2.54713,0.187,0.045,0.319,0.187,0.572,0.572,0.28,0.746,3098.0,0.0,1.0
49,21.104,33.349,97201.766,1.1474,2.54688,-0.062,0.013,0.243,0.187,0.0,0.572,0.15,0.65,3152.0,0.0,1.0
50,21.115,33.371,97201.766,1.1474,2.54763,0.687,0.215,0.332,0.187,1.095,0.572,0.612,0.76,3206.0,0.0,1.0
51,21.093,33.364,97202.61,1.1475,2.547,0.062,0.169,0.278,0.187,0.33,0.572,0.543,0.696,3259.0,0.0,1.0
52,21.115,33.371,97199.914,1.1474,2.54713,0.187,0.175,0.26,0.187,0.572,0.572,0.552,0.673,3312.0,0.0,1.0
53,21.104,33.364,97199.49,1.1474,2.54725,0.312,0.216,0.27,0.187,0.738,0.572,0.614,0.686,3365.0,0.0,1.0
54,21.115,33.349,97199.49,1.1474,2.54713,0.187,0.207,0.254,0.187,0.572,0.572,0.601,0.665,3420.0,0.0,1.0
55,21.104,33.349,97199.49,1.1474,2.54725,0.312,0.239,0.265,0.187,0.738,0.572,0.645,0.68,3473.0,0.0,1.0
56,21.093,33.371,97202.61,1.1475,2.5465,-0.437,0.036,0.125,0.187,0.0,0.572,0.25,0.466,3526.0,0.0,1.0
57,21.093,33.364,97198.57,1.1474,2.54675,-0.188,-0.031,0.062,0.187,0.0,0.572,0.233,0.33,3579.0,0.0,1.0
58,21.093,33.364,97198.57,1.1474,2.54713,0.187,0.034,0.087,0.187,0.572,0.572,0.245,0.39,3634.0,0.0,1.0
59,21.115,33.349,97202.61,1.1474,2.54663,-0.313,-0.07,0.007,0.187,0.0,0.572,0.348,0.113,3687.0,0.0,1.0
60,21.126,33.349,97201.266,1.1473,2.54713,0.187,0.007,0.043,0.187,0.572,0.572,0.114,0.275,3740.0,0.0,1.0
61,21.083,33.349,97202.08,1.1475,2.54663,-0.313,-0.089,-0.028,0.187,0.0,0.571,0.393,0.22,3793.0,0.0,1.0
62,21.104,33.364,97201.266,1.1474,2.54738,0.437,0.069,0.065,0.187,0.873,0.572,0.347,0.337,3847.0,0.0,1.0
63,21.115,33.349,97201.266,1.1474,2.54675,-0.188,-0.008,0.015,0.187,0.0,0.572,0.117,0.16,3901.0,0.0,1.0
64,21.104,33.356,97204.34,1.1475,2.54713,0.187,0.051,0.049,0.187,0.572,0.572,0.297,0.293,3954.0,0.0,1.0
65,21.104,33.356,97205.69,1.1475,2.5475,0.562,0.204,0.152,0.187,0.99,0.572,0.597,0.514,4007.0,0.0,1.0
66,21.093,33.364,97200.305,1.1475,2.54725,0.312,0.237,0.184,0.187,0.738,0.572,0.642,0.566,4061.0,0.0,1.0
67,21.104,33.371,97200.305,1.1474,2.547,0.062,0.184,0.16,0.187,0.33,0.572,0.567,0.528,4115.0,0.0,1.0
68,21.115,33.341,97200.305,1.1474,2.547,0.062,0.148,0.14,0.187,0.33,0.572,0.508,0.494,4168.0,0.0,1.0
69,21.093,33.356,97202.08,1.1475,2.54663,-0.313,0.01,0.05,0.187,0.0,0.572,0.13,0.294,4221.0,0.0,1.0
70,21.104,33.349,97200.305,1.1474,2.547,0.062,0.026,0.052,0.187,0.33,0.572,0.211,0.302,4275.0,0.0,1.0
71,21.115,33.356,97200.305,1.1474,2.54713,0.187,0.074,0.079,0.187,0.572,0.572,0.359,0.372,4328.0,0.0,1.0
72,21.093,33.356,97201.15,1.1475,2.5475,0.562,0.221,0.176,0.187,0.99,0.572,0.62,0.554,4382.0,0.0,1.0
73,21.093,33.356,97200.73,1.1475,2.54725,0.312,0.248,0.203,0.187,0.738,0.572,0.658,0.595,4435.0,0.0,1.0
74,21.093,33.349,97206.96,1.1475,2.54713,0.187,0.23,0.2,0.187,0.571,0.571,0.633,0.59,4489.0,0.0,1.0
75,21.126,33.349,97197.11,1.1473,2.54663,-0.313,0.067,0.098,0.187,0.0,0.572,0.342,0.412,4543.0,0.0,1.0
76,21.126,33.349,97197.11,1.1473,2.54725,0.312,0.141,0.14,0.187,0.738,0.572,0.495,0.495,4596.0,0.0,1.0
77,21.115,33.364,97202.5,1.1474,2.54675,-0.188,0.042,0.075,0.187,0.0,0.572,0.271,0.361,4649.0,0.0,1.0
78,21.104,33.341,97202.08,1.1474,2.54688,-0.062,0.011,0.047,0.187,0.0,0.572,0.137,0.287,4703.0,0.0,1.0
79,21.126,33.364,97203.84,1.1474,2.547,0.062,0.026,0.05,0.187,0.33,0.572,0.214,0.296,4756.0,0.0,1.0
80,21.115,33.349,97203.84,1.1474,2.54738,0.437,0.15,0.128,0.187,0.873,0.572,0.511,0.472,4810.0,0.0,1.0
81,21.104,33.349,97203.84,1.1475,2.5475,0.562,0.273,0.215,0.312,0.99,0.738,0.69,0.612,4864.0,0.0,1.0
82,21.115,33.356,97202.92,1.1474,2.54738,0.437,0.323,0.259,0.312,0.873,0.738,0.75,0.672,4917.0,0.0,1.0
83,21.115,33.349,97203.84,1.1474,2.54725,0.312,0.32,0.27,0.312,0.738,0.738,0.746,0.686,4970.0,0.0,1.0
84,21.126,33.333,97203.84,1.1474,2.54713,0.187,0.28,0.253,0.312,0.572,0.738,0.699,0.665,5024.0,0.0,1.0
85,21.115,33.364,97202.5,1.1474,2.5475,0.562,0.365,0.315,0.312,0.99,0.738,0.797,0.741,5078.0,0.0,1.0
86,21.115,33.349,97206.53,1.1475,2.547,0.062,0.274,0.265,0.312,0.33,0.738,0.691,0.679,5131.0,0.0,1.0
87,21.104,33.349,97201.58,1.1474,2.54738,0.437,0.323,0.299,0.312,0.873,0.738,0.75,0.722,5185.0,0.0,1.0
88,21.126,33.349,97200.23,1.1473,2.54763,0.687,0.432,0.377,0.312,1.095,0.738,0.868,0.811,5238.0,0.0,1.0
89,21.104,33.349,97200.23,1.1474,2.54713,0.187,0.359,0.339,0.312,0.572,0.738,0.791,0.769,5292.0,0.0,1.0
90,21.115,33.364,97202.5,1.1474,2.54763,0.687,0.457,0.409,0.312,1.095,0.738,0.893,0.844,5345.0,0.0,1.0
91,21.093,33.356,97205.61,1.1475,2.547,0.062,0.339,0.339,0.312,0.33,0.738,0.769,0.769,5399.0,0.0,1.0
92,21.115,33.349,97201.96,1.1474,2.547,0.062,0.256,0.284,0.312,0.33,0.738,0.668,0.704,5452.0,0.0,1.0
93,21.126,33.349,97201.96,1.1474,2.54763,0.687,0.385,0.365,0.312,1.095,0.738,0.82,0.797,5506.0,0.0,1.0
94,21.104,33.349,97206.53,1.1475,2.54713,0.187,0.326,0.329,0.312,0.572,0.738,0.754,0.758,5560.0,0.0,1.0
95,21.115,33.341,97204.266,1.1474,2.54675,-0.188,0.172,0.226,0.312,0.0,0.738,0.547,0.627,5613.0,0.0,1.0
96,21.093,33.356,97200.61,1.1475,2.547,0.062,0.139,0.193,0.312,0.33,0.738,0.492,0.58,5666.0,0.0,1.0
97,21.126,33.349,97202.92,1.1474,2.54738,0.437,0.229,0.242,0.312,0.873,0.738,0.631,0.65,5720.0,0.0,1.0
98,21.115,33.349,97202.92,1.1474,2.54713,0.187,0.216,0.231,0.312,0.572,0.738,0.614,0.635,5774.0,0.0,1.0
99,21.093,33.364,97200.23,1.1475,2.5475,0.562,0.32,0.297,0.437,0.99,0.873,0.747,0.72,5827.0,0.0,1.0
100,21.104,33.349,97198.45,1.1474,2.54738,0.437,0.355,0.325,0.437,0.873,0.873,0.787,0.753,5880.0,0.0,1.0
101,21.093,33.341,97200.61,1.1475,2.5475,0.562,0.417,0.373,0.437,0.99,0.873,0.853,0.806,5935.0,0.0,1.0
102,21.083,33.341,97200.61,1.1475,2.54725,0.312,0.386,0.361,0.437,0.738,0.873,0.82,0.793,5988.0,0.0,1.0
103,21.115,33.349,97198.875,1.1474,2.547,0.062,0.289,0.301,0.312,0.33,0.738,0.71,0.724,6041.0,0.0,1.0
104,21.104,33.364,97203.305,1.1475,2.54775,0.813,0.446,0.403,0.312,1.19,0.738,0.882,0.838,6094.0,0.0,1.0
105,21.093,33.341,97204.66,1.1475,2.54738,0.437,0.443,0.41,0.437,0.873,0.873,0.879,0.846,6149.0,0.0,1.0
106,21.093,33.349,97204.66,1.1475,2.54738,0.437,0.442,0.416,0.437,0.873,0.873,0.877,0.851,6202.0,0.0,1.0
107,21.126,33.349,97207.34,1.1474,2.5475,0.562,0.478,0.445,0.437,0.99,0.873,0.913,0.881,6255.0,0.0,1.0
108,21.093,33.349,97201.46,1.1475,2.5475,0.562,0.503,0.468,0.437,0.99,0.873,0.937,0.904,6309.0,0.0,1.0
109,21.115,33.333,97201.96,1.1474,2.54725,0.312,0.446,0.437,0.437,0.738,0.873,0.882,0.873,6363.0,0.0,1.0
110,21.104,33.341,97204.266,1.1475,2.54713,0.187,0.368,0.387,0.437,0.572,0.873,0.801,0.822,6416.0,0.0,1.0
111,21.115,33.364,97204.266,1.1474,2.54725,0.312,0.352,0.372,0.437,0.738,0.873,0.783,0.806,6469.0,0.0,1.0
112,21.115,33.349,97205.19,1.1474,2.5475,0.562,0.415,0.41,0.437,0.99,0.873,0.85,0.846,6523.0,0.0,1.0
113,21.136,33.341,97203.734,1.1473,2.54763,0.687,0.497,0.466,0.437,1.095,0.873,0.93,0.901,6577.0,0.0,1.0
114,21.115,33.341,97200.305,1.1474,2.54725,0.312,0.441,0.435,0.437,0.738,0.873,0.877,0.871,6630.0,0.0,1.0
115,21.104,33.341,97200.305,1.1474,2.54763,0.687,0.515,0.486,0.437,1.095,0.873,0.948,0.92,6684.0,0.0,1.0
116,21.115,33.341,97199.914,1.1474,2.54788,0.937,0.642,0.576,0.437,1.278,0.873,1.058,1.002,6737.0,0.0,1.0
117,21.126,33.349,97199.914,1.1473,2.5475,0.562,0.618,0.573,0.437,0.99,0.873,1.038,1.0,6791.0,0.0,1.0
118,21.093,33.349,97202.19,1.1475,2.54775,0.813,0.676,0.621,0.562,1.19,0.99,1.086,1.04,6845.0,0.0,1.0
119,21.104,33.349,97200.305,1.1474,2.54725,0.312,0.567,0.559,0.562,0.738,0.99,0.994,0.987,6898.0,0.0,1.0
120,21.115,33.333,97200.305,1.1474,2.54775,0.813,0.641,0.61,0.562,1.19,0.99,1.057,1.031,6951.0,0.0,1.0
121,21.126,33.341,97201.66,1.1474,2.54763,0.687,0.655,0.625,0.562,1.095,0.99,1.068,1.044,7005.0,0.0,1.0
122,21.093,33.341,97200.305,1.1475,2.547,0.062,0.477,0.513,0.562,0.33,0.99,0.912,0.945,7059.0,0.0,1.0
123,21.104,33.349,97201.266,1.1474,2.54713,0.187,0.39,0.448,0.562,0.572,0.99,0.825,0.883,7112.0,0.0,1.0
124,21.126,33.341,97201.266,1.1474,2.54813,1.187,0.629,0.596,0.562,1.439,0.99,1.047,1.019,7165.0,0.0,1.0
125,21.104,33.341,97201.66,1.1474,2.54763,0.687,0.647,0.614,0.562,1.095,0.99,1.062,1.035,7220.0,0.0,1.0
126,21.104,33.349,97200.73,1.1474,2.54788,0.937,0.734,0.679,0.562,1.278,0.99,1.131,1.088,7273.0,0.0,1.0
127,21.104,33.326,97195.875,1.1474,2.5475,0.562,0.682,0.655,0.562,0.99,0.99,1.091,1.069,7326.0,0.0,1.0
128,21.104,33.341,97195.875,1.1474,2.54825,1.312,0.871,0.787,0.562,1.513,0.99,1.233,1.171,7380.0,0.0,1.0
129,21.104,33.333,97201.266,1.1474,2.5475,0.562,0.779,0.742,0.562,0.99,0.99,1.165,1.137,7434.0,0.0,1.0
130,21.104,33.341,97201.66,1.1474,2.54713,0.187,0.601,0.631,0.562,0.572,0.99,1.024,1.049,7487.0,0.0,1.0
131,21.115,33.349,97201.66,1.1474,2.5475,0.562,0.59,0.617,0.562,0.99,0.99,1.014,1.037,7540.0,0.0,1.0
132,21.126,33.341,97200.305,1.1473,2.548,1.062,0.731,0.706,0.687,1.361,1.095,1.129,1.11,7595.0,0.0,1.0
133,21.126,33.341,97200.305,1.1473,2.54738,0.437,0.643,0.653,0.687,0.873,1.095,1.059,1.067,7648.0,0.0,1.0
134,21.083,33.341,97200.73,1.1475,2.54788,0.937,0.732,0.71,0.687,1.278,1.095,1.129,1.112,7701.0,0.0,1.0
135,21.115,33.341,97200.305,1.1474,2.54725,0.312,0.606,0.63,0.687,0.738,1.095,1.028,1.048,7755.0,0.0,1.0
136,21.126,33.341,97199.914,1.1473,2.54725,0.312,0.518,0.567,0.687,0.738,1.095,0.95,0.994,7809.0,0.0,1.0
137,21.115,33.333,97199.914,1.1474,2.54725,0.312,0.456,0.516,0.562,0.738,0.99,0.892,0.948,7862.0,0.0,1.0
138,21.115,33.349,97202.61,1.1474,2.5475,0.562,0.488,0.525,0.562,0.99,0.99,0.922,0.957,7916.0,0.0,1.0
139,21.104,33.333,97201.15,1.1474,2.54738,0.437,0.473,0.508,0.562,0.873,0.99,0.908,0.941,7969.0,0.0,1.0
140,21.093,33.326,97202.5,1.1475,2.54713,0.187,0.387,0.444,0.562,0.572,0.99,0.822,0.879,8023.0,0.0,1.0
141,21.104,33.326,97202.5,1.1475,2.547,0.062,0.29,0.367,0.562,0.33,0.99,0.711,0.8,8076.0,0.0,1.0
142,21.115,33.349,97200.73,1.1474,2.54713,0.187,0.259,0.331,0.562,0.572,0.99,0.672,0.76,8130.0,0.0,1.0
143,21.115,33.333,97196.69,1.1473,2.54725,0.312,0.275,0.328,0.437,0.738,0.873,0.692,0.756,8183.0,0.0,1.0
144,21.126,33.333,97196.266,1.1473,2.5475,0.562,0.361,0.375,0.562,0.99,0.99,0.794,0.808,8237.0,0.0,1.0
145,21.115,33.326,97202.92,1.1474,2.54688,-0.062,0.234,0.287,0.562,0.0,0.99,0.639,0.707,8291.0,0.0,1.0
146,21.104,33.333,97202.92,1.1475,2.54713,0.187,0.22,0.267,0.437,0.572,0.873,0.619,0.682,8344.0,0.0,1.0
147,21.083,33.333,97204.66,1.1476,2.54788,0.937,0.435,0.401,0.437,1.278,0.873,0.871,0.836,8397.0,0.0,1.0
148,21.126,33.333,97204.66,1.1474,2.54738,0.437,0.436,0.408,0.437,0.873,0.873,0.872,0.844,8451.0,0.0,1.0
149,21.115,33.341,97201.96,1.1474,2.54763,0.687,0.511,0.464,0.437,1.095,0.873,0.944,0.9,8505.0,0.0,1.0
150,21.115,33.326,97201.96,1.1474,2.54738,0.437,0.489,0.459,0.437,0.873,0.873,0.923,0.894,8558.0,0.0,1.0
151,21.115,33.349,97198.45,1.1474,2.54713,0.187,0.399,0.405,0.437,0.572,0.873,0.834,0.84,8611.0,0.0,1.0
152,21.115,33.341,97198.34,1.1474,2.54738,0.437,0.41,0.411,0.437,0.873,0.873,0.846,0.847,8666.0,0.0,1.0
153,21.126,33.341,97201.58,1.1474,2.54713,0.187,0.343,0.366,0.437,0.572,0.873,0.774,0.799,8719.0,0.0,1.0
154,21.115,33.333,97198.875,1.1474,2.5475,0.562,0.409,0.406,0.437,0.99,0.873,0.845,0.841,8772.0,0.0,1.0
155,21.115,33.333,97198.875,1.1474,2.54725,0.312,0.38,0.387,0.312,0.738,0.738,0.814,0.821,8826.0,0.0,1.0
156,21.115,33.326,97202.92,1.1474,2.54688,-0.062,0.247,0.297,0.312,0.0,0.738,0.657,0.72,8880.0,0.0,1.0
157,21.104,33.326,97204.66,1.1475,2.54738,0.437,0.304,0.325,0.437,0.873,0.873,0.728,0.753,8933.0,0.0,1.0
158,21.126,33.333,97198.45,1.1473,2.54725,0.312,0.307,0.323,0.437,0.738,0.873,0.731,0.75,8986.0,0.0,1.0
159,21.126,33.326,97198.45,1.1473,2.54763,0.687,0.421,0.396,0.437,1.095,0.873,0.857,0.83,9040.0,0.0,1.0
160,21.115,33.333,97205.61,1.1474,2.5475,0.562,0.463,0.429,0.437,0.99,0.873,0.899,0.865,9094.0,0.0,1.0
161,21.115,33.326,97203.734,1.1474,2.54663,-0.313,0.231,0.281,0.437,0.0,0.873,0.634,0.699,9147.0,0.0,1.0
162,21.115,33.326,97199.805,1.1474,2.547,0.062,0.18,0.237,0.437,0.33,0.873,0.56,0.643,9201.0,0.0,1.0
163,21.104,33.326,97199.805,1.1474,2.54675,-0.188,0.07,0.152,0.437,0.0,0.873,0.349,0.515,9254.0,0.0,1.0
164,21.126,33.326,97201.15,1.1474,2.54675,-0.188,-0.007,0.084,0.437,0.0,0.873,0.114,0.383,9308.0,0.0,1.0
165,21.104,33.333,97197.92,1.1474,2.54725,0.312,0.089,0.13,0.437,0.738,0.873,0.393,0.476,9361.0,0.0,1.0
166,21.126,33.326,97201.96,1.1474,2.54688,-0.062,0.043,0.091,0.437,0.0,0.873,0.274,0.399,9414.0,0.0,1.0
167,21.115,33.326,97198.03,1.1474,2.5475,0.562,0.199,0.186,0.437,0.99,0.873,0.589,0.569,9468.0,0.0,1.0
168,21.104,33.333,97198.03,1.1474,2.54725,0.312,0.233,0.211,0.437,0.738,0.873,0.637,0.606,9522.0,0.0,1.0
169,21.115,33.341,97198.875,1.1474,2.54775,0.813,0.407,0.331,0.437,1.19,0.873,0.842,0.76,9575.0,0.0,1.0
170,21.115,33.326,97201.15,1.1474,2.547,0.062,0.304,0.277,0.437,0.33,0.873,0.727,0.695,9629.0,0.0,1.0
171,21.126,33.341,97203.84,1.1474,2.54775,0.813,0.456,0.384,0.437,1.19,0.873,0.892,0.819,9682.0,0.0,1.0
172,21.126,33.333,97203.84,1.1474,2.5475,0.562,0.488,0.42,0.437,0.99,0.873,0.922,0.856,9736.0,0.0,1.0
173,21.115,33.333,97201.58,1.1474,2.54738,0.437,0.473,0.424,0.437,0.873,0.873,0.908,0.859,9789.0,0.0,1.0
174,21.126,33.326,97202.805,1.1474,2.54725,0.312,0.425,0.401,0.437,0.738,0.873,0.86,0.836,9843.0,0.0,1.0
175,21.115,33.333,97204.266,1.1474,2.54725,0.312,0.391,0.384,0.437,0.738,0.873,0.826,0.818,9896.0,0.0,1.0
176,21.093,33.326,97200.23,1.1475,2.54713,0.187,0.33,0.344,0.312,0.572,0.738,0.758,0.775,9950.0,0.0,1.0
177,21.126,33.318,97200.61,1.1473,2.54738,0.437,0.362,0.363,0.437,0.873,0.873,0.795,0.795,10003.0,0.0,1.0
178,21.115,33.326,97203.734,1.1474,2.54688,-0.062,0.235,0.278,0.437,0.0,0.873,0.64,0.696,10057.0,0.0,1.0
179,21.115,33.326,97197.0,1.1473,2.54775,0.813,0.408,0.385,0.437,1.19,0.873,0.843,0.819,10110.0,0.0,1.0
180,21.126,33.333,97199.266,1.1473,2.5475,0.562,0.454,0.42,0.437,0.99,0.873,0.89,0.856,10164.0,0.0,1.0
181,21.115,33.326,97199.266,1.1474,2.5475,0.562,0.487,0.449,0.437,0.99,0.873,0.921,0.884,10218.0,0.0,1.0
182,21.104,33.333,97198.875,1.1474,2.547,0.062,0.36,0.371,0.437,0.33,0.873,0.792,0.805,10271.0,0.0,1.0
183,21.115,33.333,97199.266,1.1474,2.54688,-0.062,0.233,0.285,0.437,0.0,0.873,0.637,0.704,10324.0,0.0,1.0
184,21.126,33.318,97193.875,1.1473,2.5475,0.562,0.332,0.34,0.437,0.99,0.873,0.761,0.77,10379.0,0.0,1.0
185,21.126,33.326,97193.875,1.1473,2.547,0.062,0.251,0.285,0.437,0.33,0.873,0.661,0.704,10432.0,0.0,1.0
186,21.104,33.318,97200.23,1.1474,2.54763,0.687,0.382,0.365,0.437,1.095,0.873,0.816,0.798,10485.0,0.0,1.0
187,21.104,33.326,97201.96,1.1474,2.54775,0.813,0.511,0.455,0.562,1.19,0.99,0.944,0.89,10540.0,0.0,1.0
188,21.126,33.326,97201.58,1.1474,2.54763,0.687,0.564,0.501,0.562,1.095,0.99,0.992,0.935,10593.0,0.0,1.0
189,21.126,33.333,97197.53,1.1473,2.5475,0.562,0.564,0.513,0.562,0.99,0.99,0.991,0.946,10646.0,0.0,1.0
190,21.126,33.318,97197.53,1.1473,2.548,1.062,0.713,0.623,0.562,1.361,0.99,1.115,1.042,10700.0,0.0,1.0
191,21.104,33.326,97201.96,1.1474,2.547,0.062,0.518,0.511,0.562,0.33,0.99,0.95,0.944,10754.0,0.0,1.0
192,21.093,33.31,97204.16,1.1475,2.548,1.062,0.681,0.621,0.562,1.361,0.99,1.09,1.041,10807.0,0.0,1.0
193,21.115,33.318,97206.96,1.1475,2.54725,0.312,0.571,0.56,0.562,0.738,0.99,0.997,0.988,10861.0,0.0,1.0
194,21.115,33.318,97206.96,1.1475,2.54775,0.813,0.643,0.61,0.562,1.19,0.99,1.059,1.031,10914.0,0.0,1.0
195,21.104,33.326,97202.5,1.1475,2.5475,0.562,0.619,0.601,0.562,0.99,0.99,1.039,1.023,10968.0,0.0,1.0
196,21.115,33.333,97204.16,1.1474,2.54738,0.437,0.565,0.568,0.562,0.873,0.99,0.992,0.995,11022.0,0.0,1.0
197,21.093,33.326,97203.305,1.1475,2.54738,0.437,0.526,0.542,0.562,0.873,0.99,0.958,0.972,11075.0,0.0,1.0
