Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2
1332,20.193,40.688,102183.41,1.2097,2.599,26.738,24.971,25.044,25.362,6.649,6.476,6.425,6.435,76145.0,200.0,1.0,39.215
1333,20.193,40.688,102183.41,1.2097,2.59938,27.112,25.613,25.458,25.362,6.695,6.476,6.508,6.488,76199.0,200.0,1.0,39.215
1334,20.171,40.696,102186.94,1.2098,2.59688,24.613,25.313,25.289,25.362,6.379,6.475,6.469,6.466,76254.0,200.0,1.0,39.16
1335,20.193,40.68,102185.14,1.2097,2.59838,26.112,25.553,25.453,25.362,6.571,6.476,6.5,6.487,76309.0,200.0,1.0,39.227
1336,20.193,40.696,102183.8,1.2097,2.59925,26.987,25.983,25.76,25.863,6.68,6.539,6.554,6.526,76363.0,200.0,1.0,39.216
1337,20.193,40.696,102183.8,1.2097,2.59738,25.113,25.722,25.631,25.362,6.444,6.476,6.521,6.51,76419.0,200.0,1.0,39.216
1338,20.182,40.68,102185.59,1.2097,2.598,25.737,25.727,25.652,25.362,6.523,6.475,6.522,6.512,76473.0,200.0,1.0,39.216
1339,20.203,40.703,102187.375,1.2096,2.596,23.738,25.13,25.269,25.362,6.265,6.476,6.446,6.464,76527.0,200.0,1.0,39.16
1340,20.193,40.68,102188.73,1.2097,2.59775,25.488,25.237,25.313,25.488,6.491,6.491,6.459,6.469,76582.0,200.0,1.0,39.205
1341,20.203,40.688,102184.69,1.2096,2.59775,25.488,25.312,25.348,25.488,6.492,6.492,6.469,6.474,76637.0,200.0,1.0,39.205
1342,20.171,40.696,102184.69,1.2098,2.599,26.738,25.74,25.626,25.488,6.649,6.491,6.523,6.509,76691.0,200.0,1.0,39.205
1343,20.203,40.688,102178.85,1.2095,2.59775,25.488,25.664,25.598,25.488,6.492,6.492,6.514,6.506,76746.0,200.0,1.0,39.205
1344,20.203,40.68,102182.04,1.2096,2.59688,24.613,25.349,25.401,25.488,6.379,6.492,6.474,6.481,76801.0,200.0,1.0,39.205
1345,20.193,40.688,102184.69,1.2097,2.59638,24.113,24.978,25.143,25.488,6.314,6.492,6.426,6.448,76855.0,200.0,1.0,39.216
1346,20.193,40.711,102183.336,1.2096,2.59825,25.988,25.281,25.312,25.488,6.555,6.492,6.465,6.469,76910.0,200.0,1.0,39.205
1347,20.193,40.696,102183.336,1.2096,2.59688,24.613,25.08,25.172,25.488,6.379,6.492,6.439,6.451,76964.0,200.0,1.0,39.205
1348,20.193,40.68,102185.14,1.2097,2.59725,24.988,25.052,25.135,25.488,6.428,6.492,6.436,6.446,77020.0,200.0,1.0,39.237
1349,20.214,40.696,102185.125,1.2096,2.599,26.738,25.558,25.456,25.488,6.649,6.492,6.501,6.488,77074.0,200.0,1.0,39.227
1350,20.182,40.703,102189.17,1.2098,2.59675,24.487,25.237,25.262,25.488,6.363,6.491,6.459,6.462,77128.0,200.0,1.0,39.216
1351,20.193,40.688,102189.17,1.2097,2.59775,25.488,25.312,25.307,25.488,6.491,6.491,6.469,6.468,77184.0,200.0,1.0,39.216
1352,20.193,40.696,102189.17,1.2097,2.59625,23.987,24.915,25.043,25.488,6.297,6.491,6.418,6.435,77238.0,200.0,1.0,39.26
1353,20.182,40.696,102188.234,1.2098,2.597,24.738,24.862,24.982,25.488,6.395,6.491,6.411,6.427,77292.0,200.0,1.0,39.238
1354,20.182,40.703,102186.89,1.2097,2.59563,23.363,24.412,24.658,25.488,6.215,6.491,6.353,6.385,77347.0,200.0,1.0,39.25
1355,20.193,40.703,102182.945,1.2096,2.59463,22.363,23.797,24.199,25.113,6.081,6.444,6.273,6.325,77402.0,200.0,1.0,39.237
1356,20.193,40.688,102182.945,1.2096,2.59588,23.612,23.742,24.082,25.113,6.248,6.444,6.265,6.31,77457.0,200.0,1.0,39.237
1357,20.182,40.703,102185.64,1.2097,2.59875,26.487,24.565,24.563,25.113,6.617,6.443,6.373,6.373,77511.0,200.0,1.0,39.271
1358,20.203,40.711,102182.04,1.2096,2.596,23.738,24.317,24.398,24.988,6.265,6.428,6.341,6.351,77565.0,200.0,1.0,39.183
1359,20.193,40.696,102187.84,1.2097,2.5945,22.237,23.693,23.966,24.738,6.063,6.395,6.259,6.295,77621.0,200.0,1.0,39.205
1360,20.203,40.688,102188.336,1.2097,2.597,24.738,24.006,24.12,24.738,6.395,6.395,6.3,6.315,77675.0,200.0,1.0,39.193
1361,20.193,40.688,102188.336,1.2097,2.59938,27.112,24.938,24.719,24.738,6.695,6.395,6.421,6.393,77729.0,200.0,1.0,39.193
1362,20.203,40.688,102186.94,1.2096,2.596,23.738,24.578,24.522,24.738,6.265,6.395,6.375,6.367,77785.0,200.0,1.0,39.216
1363,20.214,40.688,102189.63,1.2096,2.59488,22.612,23.988,24.14,24.613,6.115,6.379,6.298,6.318,77839.0,200.0,1.0,39.271
1364,20.193,40.703,102186.94,1.2097,2.59913,26.863,24.851,24.685,24.613,6.664,6.379,6.41,6.388,77894.0,200.0,1.0,39.26
1365,20.193,40.688,102181.984,1.2096,2.59925,26.987,25.492,25.145,24.613,6.68,6.379,6.492,6.448,77948.0,200.0,1.0,39.249
1366,20.203,40.711,102181.984,1.2096,2.5965,24.238,25.115,24.964,24.613,6.331,6.379,6.444,6.425,78003.0,200.0,1.0,39.249
1367,20.171,40.703,102183.336,1.2097,2.59738,25.113,25.115,24.994,24.738,6.443,6.395,6.444,6.428,78058.0,200.0,1.0,39.237
1368,20.225,40.68,102183.8,1.2095,2.597,24.738,25.001,24.942,24.738,6.396,6.396,6.43,6.422,78112.0,200.0,1.0,39.193
1369,20.203,40.703,102182.45,1.2096,2.596,23.738,24.622,24.701,24.738,6.265,6.395,6.381,6.391,78167.0,200.0,1.0,39.237
1370,20.193,40.688,102182.45,1.2096,2.59775,25.488,24.882,24.859,24.738,6.492,6.395,6.414,6.411,78222.0,200.0,1.0,39.237
1371,20.203,40.703,102181.55,1.2096,2.59688,24.613,24.801,24.809,24.613,6.379,6.379,6.404,6.405,78276.0,200.0,1.0,39.249
1372,20.193,40.703,102189.125,1.2097,2.60138,29.112,26.094,25.67,24.738,6.938,6.395,6.568,6.515,78331.0,200.0,1.0,39.251
1373,20.203,40.703,102184.19,1.2096,2.5985,26.237,26.137,25.783,24.738,6.586,6.395,6.574,6.529,78386.0,200.0,1.0,39.194
1374,20.203,40.688,102188.73,1.2097,2.60138,29.112,27.03,26.449,24.738,6.938,6.395,6.685,6.613,78440.0,200.0,1.0,39.26
1375,20.214,40.703,102188.73,1.2096,2.599,26.738,26.942,26.507,24.738,6.649,6.395,6.674,6.62,78495.0,200.0,1.0,39.26
1376,20.193,40.703,102178.39,1.2096,2.599,26.738,26.881,26.553,25.113,6.649,6.444,6.667,6.626,78550.0,200.0,1.0,39.172
1377,20.225,40.696,102187.83,1.2096,2.59913,26.863,26.875,26.615,25.488,6.665,6.492,6.666,6.634,78604.0,200.0,1.0,39.237
1378,20.182,40.703,102184.19,1.2097,2.5985,26.237,26.684,26.539,26.237,6.586,6.586,6.642,6.624,78659.0,200.0,1.0,39.283
1379,20.214,40.696,102182.84,1.2095,2.60288,30.613,27.863,27.354,26.237,7.115,6.587,6.788,6.725,78713.0,200.0,1.0,39.25
1380,20.193,40.703,102182.84,1.2096,2.599,26.738,27.525,27.231,26.237,6.649,6.586,6.746,6.71,78768.0,200.0,1.0,39.25
1381,20.214,40.703,102184.19,1.2096,2.59675,24.487,26.614,26.682,26.237,6.363,6.587,6.634,6.642,78823.0,200.0,1.0,39.194
1382,20.225,40.688,102189.17,1.2096,2.59825,25.988,26.426,26.543,26.237,6.555,6.587,6.61,6.625,78877.0,200.0,1.0,39.249
1383,20.203,40.703,102182.89,1.2096,2.59838,26.112,26.332,26.457,26.237,6.571,6.587,6.598,6.614,78932.0,200.0,1.0,39.249
1384,20.193,40.703,102183.78,1.2097,2.59713,24.862,25.891,26.138,26.237,6.411,6.586,6.543,6.574,78987.0,200.0,1.0,39.216
1385,20.193,40.688,102183.78,1.2097,2.5975,25.237,25.695,25.958,26.237,6.46,6.586,6.518,6.551,79041.0,200.0,1.0,39.216
1386,20.193,40.703,102183.336,1.2096,2.59638,24.113,25.22,25.589,26.112,6.314,6.571,6.457,6.504,79096.0,200.0,1.0,39.227
1387,20.225,40.703,102187.375,1.2096,2.599,26.738,25.675,25.819,26.112,6.649,6.571,6.516,6.534,79151.0,200.0,1.0,39.237
1388,20.171,40.711,102184.63,1.2098,2.59813,25.863,25.732,25.827,26.112,6.539,6.57,6.522,6.534,79205.0,200.0,1.0,39.271
1389,20.203,40.703,102184.63,1.2096,2.59875,26.487,25.958,25.959,26.237,6.618,6.586,6.551,6.551,79260.0,200.0,1.0,39.271
1390,20.225,40.711,102190.516,1.2096,2.59675,24.487,25.517,25.665,26.237,6.363,6.587,6.495,6.514,79314.0,200.0,1.0,39.216
1391,20.225,40.703,102183.78,1.2095,2.59763,25.362,25.471,25.605,26.237,6.476,6.587,6.49,6.507,79370.0,200.0,1.0,39.26
1392,20.225,40.703,102183.78,1.2095,2.59875,26.487,25.776,25.781,26.237,6.618,6.587,6.529,6.529,79424.0,200.0,1.0,39.304
1393,20.214,40.711,102191.87,1.2097,2.59925,26.987,26.139,26.022,26.487,6.68,6.618,6.574,6.559,79478.0,200.0,1.0,39.249
1394,20.193,40.711,102191.87,1.2097,2.59563,23.363,25.306,25.49,26.237,6.215,6.586,6.468,6.492,79534.0,200.0,1.0,39.249
1395,20.214,40.711,102181.55,1.2095,2.599,26.738,25.736,25.74,26.487,6.649,6.618,6.523,6.524,79588.0,200.0,1.0,39.293
1396,20.203,40.703,102186.03,1.2096,2.6005,28.237,26.486,26.239,26.487,6.833,6.618,6.618,6.587,79642.0,200.0,1.0,39.304
1397,20.214,40.711,102185.984,1.2096,2.598,25.737,26.262,26.139,26.237,6.523,6.587,6.59,6.574,79697.0,200.0,1.0,39.271
1398,20.225,40.711,102185.125,1.2095,2.59713,24.862,25.842,25.884,26.112,6.412,6.571,6.537,6.542,79752.0,200.0,1.0,39.249
1399,20.203,40.696,102185.125,1.2096,2.59713,24.862,25.548,25.679,25.988,6.412,6.555,6.499,6.516,79807.0,200.0,1.0,39.249
1400,20.193,40.711,102183.78,1.2097,2.59688,24.613,25.267,25.466,25.863,6.379,6.539,6.463,6.489,79861.0,200.0,1.0,39.237
1401,20.193,40.711,102183.78,1.2097,2.59763,25.362,25.296,25.445,25.737,6.476,6.523,6.467,6.486,79916.0,200.0,1.0,39.26
1402,20.203,40.703,102188.234,1.2097,2.597,24.738,25.128,25.304,25.362,6.395,6.476,6.446,6.468,79971.0,200.0,1.0,39.294
1403,20.225,40.711,102184.19,1.2095,2.5975,25.237,25.161,25.291,25.362,6.46,6.476,6.45,6.467,80025.0,200.0,1.0,39.294
1404,20.225,40.726,102183.78,1.2095,2.5955,23.238,24.584,24.88,25.362,6.199,6.476,6.376,6.414,80079.0,200.0,1.0,39.304
1405,20.214,40.711,102188.73,1.2096,2.59875,26.487,25.155,25.201,25.362,6.618,6.476,6.449,6.455,80135.0,200.0,1.0,39.326
1406,20.225,40.711,102183.28,1.2095,2.59913,26.863,25.667,25.534,25.362,6.665,6.476,6.515,6.498,80189.0,200.0,1.0,39.294
1407,20.225,40.703,102186.48,1.2095,2.59788,25.612,25.651,25.549,25.612,6.508,6.508,6.513,6.5,80244.0,200.0,1.0,39.237
1408,20.225,40.703,102186.48,1.2095,2.599,26.738,25.977,25.787,25.737,6.649,6.524,6.554,6.53,80299.0,200.0,1.0,39.237
1409,20.203,40.711,102187.83,1.2097,2.59638,24.113,25.418,25.452,25.612,6.314,6.507,6.483,6.487,80353.0,200.0,1.0,39.227
1410,20.203,40.726,102184.19,1.2096,2.60038,28.113,26.226,25.984,25.612,6.818,6.508,6.585,6.555,80408.0,200.0,1.0,39.271
1411,20.225,40.711,102181.08,1.2095,2.59863,26.363,26.267,26.06,25.612,6.603,6.508,6.591,6.565,80462.0,200.0,1.0,39.227
1412,20.214,40.711,102182.89,1.2095,2.595,22.737,25.208,25.395,25.612,6.132,6.508,6.456,6.48,80517.0,200.0,1.0,39.249
1413,20.214,40.711,102182.89,1.2095,2.59888,26.612,25.629,25.639,25.737,6.634,6.524,6.51,6.511,80572.0,200.0,1.0,39.249
1414,20.214,40.703,102185.59,1.2096,2.59675,24.487,25.287,25.409,25.612,6.363,6.508,6.466,6.482,80626.0,200.0,1.0,39.216
1415,20.225,40.703,102185.125,1.2095,2.60075,28.488,26.247,26.024,25.612,6.863,6.508,6.588,6.56,80680.0,200.0,1.0,39.249
1416,20.225,40.711,102187.83,1.2096,2.59763,25.362,25.982,25.892,25.612,6.476,6.508,6.554,6.543,80736.0,200.0,1.0,39.282
1417,20.214,40.726,102187.83,1.2096,2.59638,24.113,25.421,25.536,25.362,6.314,6.476,6.483,6.498,80790.0,200.0,1.0,39.26
1418,20.214,40.703,102187.83,1.2096,2.5985,26.237,25.666,25.676,25.362,6.586,6.476,6.514,6.516,80845.0,200.0,1.0,39.26
1419,20.203,40.711,102190.984,1.2097,2.59688,24.613,25.35,25.464,25.362,6.379,6.475,6.474,6.488,80900.0,200.0,1.0,39.26
1420,20.214,40.711,102186.03,1.2096,2.59688,24.613,25.129,25.293,25.362,6.379,6.476,6.446,6.467,80954.0,200.0,1.0,39.205
1421,20.225,40.711,102182.44,1.2095,2.59688,24.613,24.974,25.157,25.362,6.38,6.476,6.426,6.45,81009.0,200.0,1.0,39.249
1422,20.225,40.734,102182.44,1.2095,2.59425,21.988,24.078,24.523,25.362,6.03,6.476,6.31,6.368,81063.0,200.0,1.0,39.249
1423,20.235,40.711,102182.44,1.2094,2.601,28.737,25.476,25.366,25.362,6.894,6.476,6.491,6.477,81118.0,200.0,1.0,39.26
1424,20.235,40.711,102185.984,1.2095,2.59825,25.988,25.629,25.49,25.612,6.555,6.508,6.51,6.492,81173.0,200.0,1.0,39.283
1425,20.225,40.703,102181.94,1.2095,2.59675,24.487,25.287,25.29,25.612,6.363,6.508,6.466,6.467,81227.0,200.0,1.0,39.294
1426,20.214,40.711,102186.48,1.2096,2.5995,27.238,25.872,25.679,25.988,6.711,6.555,6.54,6.516,81282.0,200.0,1.0,39.26
1427,20.214,40.711,102186.48,1.2096,2.59625,23.987,25.307,25.341,25.612,6.298,6.508,6.469,6.473,81337.0,200.0,1.0,39.26
1428,20.225,40.711,102183.78,1.2095,2.59938,27.112,25.848,25.695,25.612,6.696,6.508,6.538,6.518,81391.0,200.0,1.0,39.282
1429,20.235,40.719,102184.69,1.2095,2.60038,28.113,26.528,26.179,25.988,6.818,6.555,6.623,6.579,81446.0,200.0,1.0,39.26
1430,20.235,40.711,102181.08,1.2094,2.59775,25.488,26.216,26.04,25.488,6.492,6.492,6.584,6.562,81501.0,200.0,1.0,39.271
1431,20.214,40.703,102187.375,1.2096,2.59975,27.487,26.597,26.33,25.988,6.742,6.555,6.631,6.598,81555.0,200.0,1.0,39.326
1432,20.225,40.711,102187.375,1.2096,2.59913,26.863,26.677,26.436,25.988,6.665,6.555,6.642,6.612,81610.0,200.0,1.0,39.326
1433,20.225,40.719,102182.89,1.2095,2.59563,23.363,25.682,25.822,25.488,6.215,6.492,6.517,6.534,81665.0,200.0,1.0,39.26
1434,20.203,40.719,102185.125,1.2096,2.59913,26.863,26.037,26.03,25.988,6.664,6.555,6.561,6.56,81719.0,200.0,1.0,39.26
1435,20.225,40.726,102180.195,1.2095,2.59525,22.988,25.122,25.421,25.488,6.165,6.492,6.445,6.484,81774.0,200.0,1.0,39.304
1436,20.214,40.726,102182.45,1.2095,2.6,27.738,25.907,25.885,25.988,6.772,6.555,6.545,6.542,81828.0,200.0,1.0,39.304
1437,20.235,40.719,102182.45,1.2094,2.598,25.737,25.856,25.855,25.737,6.524,6.524,6.539,6.539,81883.0,200.0,1.0,39.315
1438,20.214,40.719,102183.336,1.2096,2.59688,24.613,25.483,25.607,25.737,6.379,6.524,6.491,6.507,81938.0,200.0,1.0,39.304
1439,20.225,40.711,102178.0,1.2094,2.59775,25.488,25.484,25.583,25.737,6.492,6.524,6.492,6.504,81992.0,200.0,1.0,39.326
1440,20.235,40.711,102182.45,1.2094,2.59513,22.863,24.698,25.039,25.488,6.149,6.492,6.391,6.435,82048.0,200.0,1.0,39.282
1441,20.214,40.726,102182.45,1.2095,2.59775,25.488,24.935,25.129,25.488,6.492,6.492,6.421,6.446,82102.0,200.0,1.0,39.282
1442,20.225,40.719,102180.195,1.2095,2.59938,27.112,25.588,25.525,25.737,6.696,6.524,6.505,6.497,82156.0,200.0,1.0,39.271
1443,20.225,40.719,102188.28,1.2096,2.59788,25.612,25.595,25.543,25.737,6.508,6.524,6.506,6.499,82211.0,200.0,1.0,39.282
1444,20.225,40.711,102185.59,1.2095,2.59838,26.112,25.75,25.657,25.988,6.571,6.555,6.525,6.513,82266.0,200.0,1.0,39.249
1445,20.214,40.726,102185.14,1.2096,2.59888,26.612,26.009,25.848,25.988,6.633,6.555,6.558,6.537,82320.0,200.0,1.0,39.304
1446,20.203,40.711,102185.14,1.2096,2.60063,28.362,26.715,26.351,26.112,6.848,6.571,6.646,6.601,82375.0,200.0,1.0,39.304
1447,20.214,40.726,102179.75,1.2095,2.60113,28.863,27.359,26.853,26.612,6.908,6.634,6.726,6.664,82429.0,200.0,1.0,39.315
1448,20.225,40.711,102188.28,1.2096,2.59863,26.363,27.06,26.755,26.363,6.602,6.602,6.689,6.651,82484.0,200.0,1.0,39.304
1449,20.214,40.711,102186.03,1.2096,2.599,26.738,26.963,26.752,26.612,6.649,6.633,6.677,6.651,82539.0,200.0,1.0,39.271
1450,20.235,40.711,102183.336,1.2095,2.60013,27.862,27.233,26.974,26.612,6.788,6.634,6.711,6.679,82593.0,200.0,1.0,39.293
1451,20.225,40.726,102183.336,1.2095,2.60038,28.113,27.497,27.201,26.612,6.818,6.634,6.743,6.707,82649.0,200.0,1.0,39.293
1452,20.246,40.711,102183.39,1.2094,2.59813,25.863,27.007,26.934,26.612,6.54,6.634,6.683,6.674,82703.0,200.0,1.0,39.26
1453,20.225,40.719,102188.78,1.2096,2.59988,27.613,27.188,27.069,26.612,6.757,6.633,6.705,6.69,82757.0,200.0,1.0,39.315
1454,20.225,40.726,102183.39,1.2095,2.60138,29.112,27.766,27.478,26.612,6.938,6.634,6.776,6.741,82812.0,200.0,1.0,39.326
1455,20.235,40.734,102183.39,1.2095,2.59675,24.487,26.782,26.88,26.612,6.363,6.634,6.655,6.667,82867.0,200.0,1.0,39.326
1456,20.235,40.719,102180.195,1.2094,2.59675,24.487,26.094,26.401,26.363,6.364,6.603,6.569,6.608,82921.0,200.0,1.0,39.26
1457,20.225,40.711,102185.59,1.2095,2.59763,25.362,25.874,26.194,26.363,6.476,6.602,6.541,6.581,82976.0,200.0,1.0,39.271
1458,20.246,40.719,102183.336,1.2094,2.5975,25.237,25.683,26.002,26.112,6.46,6.571,6.517,6.557,83031.0,200.0,1.0,39.304
1459,20.235,40.719,102182.04,1.2094,2.598,25.737,25.7,25.949,26.112,6.524,6.571,6.519,6.551,83086.0,200.0,1.0,39.304
1460,20.225,40.726,102182.04,1.2095,2.59575,23.487,25.036,25.457,26.112,6.232,6.571,6.434,6.488,83140.0,200.0,1.0,39.304
1461,20.225,40.726,102184.24,1.2095,2.59925,26.987,25.621,25.763,26.363,6.68,6.602,6.509,6.527,83194.0,200.0,1.0,39.315
1462,20.225,40.703,102185.59,1.2095,2.59838,26.112,25.769,25.833,26.363,6.571,6.602,6.528,6.536,83250.0,200.0,1.0,39.216
1463,20.235,40.719,102182.45,1.2094,2.596,23.738,25.159,25.414,26.363,6.265,6.603,6.45,6.483,83304.0,200.0,1.0,39.304
1464,20.225,40.726,102186.94,1.2095,2.597,24.738,25.033,25.279,26.112,6.396,6.571,6.434,6.465,83358.0,200.0,1.0,39.282
1465,20.235,40.719,102186.94,1.2095,2.59825,25.988,25.319,25.42,26.112,6.555,6.571,6.47,6.483,83414.0,200.0,1.0,39.282
1466,20.225,40.726,102190.54,1.2096,2.59638,24.113,24.957,25.159,26.112,6.314,6.571,6.424,6.45,83468.0,200.0,1.0,39.237
1467,20.225,40.711,102186.94,1.2095,2.59938,27.112,25.604,25.55,26.112,6.696,6.571,6.507,6.5,83522.0,200.0,1.0,39.315
1468,20.203,40.734,102183.8,1.2096,2.59675,24.487,25.269,25.337,25.988,6.363,6.555,6.464,6.473,83577.0,200.0,1.0,39.282
1469,20.235,40.734,102187.84,1.2095,2.59675,24.487,25.034,25.167,25.863,6.363,6.54,6.434,6.451,83632.0,200.0,1.0,39.249
1470,20.214,40.703,102187.84,1.2096,2.59975,27.487,25.77,25.631,25.863,6.742,6.539,6.528,6.51,83687.0,200.0,1.0,39.249
1471,20.246,40.734,102187.375,1.2095,2.596,23.738,25.16,25.252,25.737,6.265,6.524,6.45,6.462,83741.0,200.0,1.0,39.304
1472,20.214,40.711,102186.94,1.2096,2.59963,27.362,25.821,25.674,25.737,6.726,6.523,6.534,6.515,83795.0,200.0,1.0,39.249
1473,20.246,40.734,102186.08,1.2094,2.59763,25.362,25.683,25.612,25.362,6.476,6.476,6.517,6.508,83851.0,200.0,1.0,39.304
1474,20.225,40.734,102186.08,1.2095,2.59813,25.863,25.737,25.662,25.362,6.539,6.476,6.524,6.514,83905.0,200.0,1.0,39.304
1475,20.235,40.719,102184.24,1.2095,2.59725,24.988,25.512,25.527,25.362,6.428,6.476,6.495,6.497,83959.0,200.0,1.0,39.304
1476,20.246,40.726,102181.1,1.2094,2.59888,26.612,25.842,25.744,25.362,6.634,6.476,6.537,6.525,84015.0,200.0,1.0,39.293
1477,20.225,40.719,102185.59,1.2095,2.59975,27.487,26.336,26.093,25.362,6.742,6.476,6.599,6.569,84069.0,200.0,1.0,39.249
1478,20.225,40.711,102185.59,1.2095,2.59863,26.363,26.344,26.147,25.737,6.602,6.524,6.6,6.575,84123.0,200.0,1.0,39.282
1479,20.225,40.726,102185.59,1.2095,2.59913,26.863,26.499,26.29,25.863,6.665,6.539,6.62,6.593,84178.0,200.0,1.0,39.282
1480,20.246,40.726,102190.125,1.2095,2.60075,28.488,27.096,26.73,25.988,6.863,6.555,6.694,6.648,84233.0,200.0,1.0,39.282
1481,20.225,40.719,102185.59,1.2095,2.59925,26.987,27.063,26.781,26.112,6.68,6.571,6.69,6.655,84288.0,200.0,1.0,39.293
1482,20.225,40.719,102186.49,1.2095,2.59888,26.612,26.928,26.747,26.363,6.634,6.602,6.673,6.65,84342.0,200.0,1.0,39.282
1483,20.214,40.719,102188.28,1.2096,2.60063,28.362,27.358,27.07,26.363,6.848,6.602,6.726,6.69,84397.0,200.0,1.0,39.282
1484,20.225,40.726,102188.28,1.2096,2.59863,26.363,27.06,26.929,26.363,6.602,6.602,6.689,6.673,84452.0,200.0,1.0,39.282
1485,20.214,40.726,102187.84,1.2096,2.59975,27.487,27.188,27.041,26.612,6.742,6.633,6.705,6.687,84506.0,200.0,1.0,39.237
1486,20.225,40.726,102183.39,1.2095,2.59875,26.487,26.978,26.93,26.612,6.618,6.634,6.679,6.673,84560.0,200.0,1.0,39.282
1487,20.246,40.734,102188.78,1.2095,2.5985,26.237,26.756,26.791,26.612,6.587,6.634,6.652,6.656,84616.0,200.0,1.0,39.227
1488,20.246,40.719,102188.78,1.2095,2.59988,27.613,27.013,26.956,26.612,6.757,6.634,6.683,6.676,84670.0,200.0,1.0,39.227
1489,20.246,40.711,102186.49,1.2094,2.5975,25.237,26.48,26.612,26.612,6.46,6.634,6.617,6.634,84724.0,200.0,1.0,39.304
1490,20.214,40.711,102181.55,1.2095,2.59525,22.988,25.432,25.887,26.612,6.165,6.634,6.485,6.543,84780.0,200.0,1.0,39.304
1491,20.235,40.734,102182.45,1.2094,2.59675,24.487,25.149,25.607,26.612,6.363,6.634,6.449,6.507,84834.0,200.0,1.0,39.227
1492,20.225,40.726,102182.945,1.2095,2.59775,25.488,25.25,25.583,26.487,6.492,6.618,6.462,6.504,84889.0,200.0,1.0,39.293
1493,20.225,40.726,102182.945,1.2095,2.59888,26.612,25.659,25.789,26.612,6.634,6.634,6.514,6.53,84943.0,200.0,1.0,39.293
1494,20.225,40.711,102185.14,1.2095,2.59863,26.363,25.87,25.904,26.487,6.602,6.618,6.54,6.545,84998.0,200.0,1.0,39.293
1495,20.225,40.703,102186.94,1.2095,2.5995,27.238,26.28,26.171,26.612,6.711,6.634,6.592,6.578,85053.0,200.0,1.0,39.282
1496,20.225,40.734,102190.984,1.2096,2.5965,24.238,25.668,25.784,26.612,6.331,6.633,6.515,6.529,85107.0,200.0,1.0,39.304
1497,20.225,40.719,102186.94,1.2095,2.59788,25.612,25.651,25.75,26.612,6.508,6.634,6.513,6.525,85161.0,200.0,1.0,39.282
1498,20.225,40.711,102186.94,1.2095,2.60163,29.363,26.764,26.472,26.612,6.968,6.634,6.652,6.616,85217.0,200.0,1.0,39.282
1499,20.225,40.719,102186.49,1.2095,2.59725,24.988,26.231,26.175,26.487,6.428,6.618,6.586,6.579,85271.0,200.0,1.0,39.271
1500,20.225,40.726,102180.195,1.2095,2.59788,25.612,26.046,26.063,26.487,6.508,6.618,6.563,6.565,85326.0,200.0,1.0,39.249
1501,20.235,40.726,102183.8,1.2095,2.59825,25.988,26.028,26.048,26.363,6.555,6.603,6.561,6.563,85381.0,200.0,1.0,39.271
1502,20.235,40.726,102181.55,1.2094,2.59638,24.113,25.454,25.661,26.363,6.315,6.603,6.488,6.514,85435.0,200.0,1.0,39.26
1503,20.225,40.711,102181.55,1.2095,2.59888,26.612,25.801,25.851,26.363,6.634,6.603,6.532,6.538,85490.0,200.0,1.0,39.26
1504,20.235,40.734,102181.55,1.2094,2.5975,25.237,25.632,25.728,26.237,6.46,6.587,6.511,6.523,85544.0,200.0,1.0,39.249
1505,20.214,40.719,102181.55,1.2095,2.59713,24.862,25.401,25.555,25.988,6.412,6.555,6.481,6.5,85599.0,200.0,1.0,39.216
1506,20.214,40.726,102180.195,1.2095,2.60188,29.612,26.665,26.367,25.988,6.998,6.555,6.64,6.603,85654.0,200.0,1.0,39.249
1507,20.225,40.726,102180.195,1.2095,2.59638,24.113,25.899,25.916,25.612,6.315,6.508,6.544,6.546,85708.0,200.0,1.0,39.249
1508,20.235,40.719,102182.45,1.2094,2.59788,25.612,25.813,25.855,25.612,6.508,6.508,6.533,6.539,85763.0,200.0,1.0,39.249
1509,20.257,40.726,102183.8,1.2094,2.59775,25.488,25.715,25.782,25.612,6.492,6.508,6.521,6.53,85818.0,200.0,1.0,39.304
1510,20.225,40.726,102187.84,1.2096,2.59463,22.363,24.71,25.098,25.488,6.081,6.492,6.392,6.442,85872.0,200.0,1.0,39.271
1511,20.225,40.726,102185.14,1.2095,2.59888,26.612,25.28,25.401,25.612,6.634,6.508,6.465,6.481,85927.0,200.0,1.0,39.282
1512,20.225,40.726,102185.14,1.2095,2.59688,24.613,25.08,25.243,25.612,6.379,6.508,6.44,6.461,85982.0,200.0,1.0,39.282
1513,20.246,40.711,102186.49,1.2094,2.5995,27.238,25.727,25.642,25.612,6.711,6.508,6.523,6.512,86036.0,200.0,1.0,39.249
1514,20.235,40.711,102186.49,1.2095,2.59763,25.362,25.618,25.586,25.612,6.476,6.508,6.509,6.505,86091.0,200.0,1.0,39.271
1515,20.225,40.726,102181.1,1.2095,2.5975,25.237,25.504,25.516,25.612,6.46,6.508,6.494,6.496,86146.0,200.0,1.0,39.271
1516,20.225,40.726,102182.45,1.2095,2.60075,28.488,26.399,26.111,25.612,6.863,6.508,6.607,6.571,86200.0,200.0,1.0,39.282
1517,20.235,40.726,102182.45,1.2094,2.60125,28.988,27.175,26.686,25.612,6.924,6.508,6.704,6.643,86255.0,200.0,1.0,39.282
