Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
38,35258.0,25.233,20.974,998.01624,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,35258.0
39,35447.0,25.212,20.958,997.98486,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,35447.0
40,35637.0,25.244,20.966,998.007,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,35637.0
41,35825.0,25.223,20.951,998.057,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,35825.0
42,36015.0,25.223,20.966,998.03424,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,36015.0
43,36205.0,25.233,20.958,998.0206,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,36205.0
44,36395.0,25.244,20.966,998.057,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,36395.0
45,36584.0,25.233,20.958,998.052,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,36584.0
46,36772.0,25.233,20.943,998.0656,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,36772.0
47,36962.0,25.223,20.951,998.0697,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,36962.0
48,37151.0,25.212,20.951,997.9892,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,37151.0
49,37341.0,25.244,20.958,998.0249,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,37341.0
50,37529.0,25.223,20.943,998.0656,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,37529.0
51,37719.0,25.255,20.951,998.02985,1.1625,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,37719.0
52,37908.0,25.233,20.951,998.04346,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,37908.0
53,38096.0,25.233,20.951,998.0792,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,38096.0
54,38286.0,25.223,20.951,998.08844,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,38286.0
55,38474.0,25.223,20.943,998.02985,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,38474.0
56,38664.0,25.233,20.936,998.06134,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,38664.0
57,38852.0,25.233,20.943,998.0256,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,38852.0
58,39042.0,25.212,20.936,998.052,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,39042.0
59,39231.0,25.233,20.936,998.0206,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,39231.0
60,39419.0,25.212,20.943,998.04346,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,39419.0
61,39609.0,25.233,20.943,998.0206,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,39609.0
62,39797.0,25.244,20.943,998.03906,1.1626,0.037,14.0,0.254,270.0,0.0,781.91,0.0,0.0,39797.0
63,39987.0,25.223,20.936,998.03424,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,39987.0
64,40175.0,25.201,20.943,997.9978,1.1627,0.037,14.0,0.254,270.0,0.0,781.91,0.0,0.0,40175.0
65,40365.0,25.223,20.928,997.9789,1.1626,0.037,14.0,0.254,270.0,0.0,781.91,0.0,0.0,40365.0
66,40553.0,25.223,20.943,997.9925,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,40553.0
67,40742.0,25.223,20.928,998.02893,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,40742.0
68,40931.0,25.266,20.928,998.0375,1.1625,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,40931.0
69,41120.0,25.233,20.928,998.0375,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,41120.0
70,41310.0,25.223,20.936,998.0197,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,41310.0
71,41499.0,25.233,20.92,998.02893,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,41499.0
72,41688.0,25.244,20.92,998.0555,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,41688.0
73,41877.0,25.212,20.928,998.0555,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,41877.0
74,42066.0,25.233,20.913,998.0502,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,42066.0
75,42256.0,25.244,20.928,998.08655,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,42256.0
76,42444.0,25.233,20.913,998.073,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,42444.0
77,42634.0,25.233,20.913,998.04584,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,42634.0
78,42822.0,25.233,20.92,998.0061,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,42822.0
79,43012.0,25.233,20.92,998.0783,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,43012.0
80,43200.0,25.233,20.913,998.0555,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,43200.0
81,43389.0,25.244,20.92,998.0502,1.1626,0.037,14.0,0.254,270.0,0.0,781.91,0.0,0.0,43389.0
82,43578.0,25.233,20.913,998.0594,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,43578.0
83,43767.0,25.233,20.913,998.0419,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,43767.0
84,43956.0,25.244,20.913,998.0419,1.1626,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,43956.0
85,44145.0,25.244,20.913,998.01373,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,44145.0
86,44334.0,25.223,20.897,998.03235,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,44334.0
87,44523.0,25.244,20.905,998.0909,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,44523.0
88,44712.0,25.244,20.89,998.0452,1.1626,0.412,14.0,0.842,270.0,0.0,748.43,0.0,0.0,44712.0
89,44901.0,25.233,20.897,998.09515,1.1627,0.412,14.0,0.842,270.0,0.0,748.43,0.0,0.0,44901.0
90,45090.0,25.244,20.882,998.0555,1.1626,0.412,14.0,0.842,270.0,0.0,748.43,0.0,0.0,45090.0
91,47664.0,25.223,20.89,998.034,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,47664.0
92,47855.0,25.233,20.89,998.0647,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,47855.0
93,48045.0,25.244,20.882,998.0502,1.1626,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,48045.0
94,49219.0,25.223,20.859,998.0594,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,1174.0
95,49409.0,25.223,20.875,998.04584,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,1364.0
96,49598.0,25.223,20.859,998.0691,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,1553.0
97,49786.0,25.233,20.867,998.0637,1.1627,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,1741.0
98,49976.0,25.212,20.844,998.08655,1.1628,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,1931.0
99,50166.0,25.223,20.867,998.1097,1.1628,0.287,14.0,0.703,270.0,0.0,756.34,0.0,0.0,2121.0
100,50356.0,25.223,20.859,998.1233,1.1628,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,2311.0
101,50545.0,25.212,20.859,998.07733,1.1628,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,2500.0
102,50734.0,25.212,20.852,998.0691,1.1628,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,2689.0
103,50923.0,25.212,20.867,998.0826,1.1628,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,2878.0
104,51112.0,25.212,20.844,998.1369,1.1629,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,3067.0
105,51302.0,25.201,20.859,998.0555,1.1628,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,3257.0
106,51490.0,25.19,20.852,998.0909,1.1629,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,3445.0
107,51680.0,25.223,20.844,998.0637,1.1627,0.163,14.0,0.529,270.0,0.0,766.26,0.0,0.0,3635.0
108,51870.0,25.223,20.844,998.01373,1.1627,0.163,4.7,0.529,162.0,1.0,237.25,0.0,0.0,3825.0
109,52061.0,25.223,20.844,998.10876,1.1628,0.163,4.7,0.529,181.0,1.0,237.26,0.0,0.0,4016.0
110,52250.0,25.212,20.836,998.08167,1.1628,0.287,4.7,0.703,192.0,1.0,227.33,0.0,0.0,4205.0
111,52441.0,25.212,20.852,998.0545,1.1628,0.287,4.7,0.703,211.0,1.0,227.33,0.0,0.0,4396.0
112,52631.0,25.212,20.836,998.02734,1.1627,0.287,4.7,0.703,229.0,1.0,227.33,0.0,0.0,4586.0
113,52820.0,25.212,20.836,998.06805,1.1628,0.287,4.7,0.703,247.0,1.0,227.33,0.0,0.0,4775.0
114,53011.0,25.212,20.844,998.03656,1.1627,0.287,4.7,0.703,265.0,1.0,227.33,0.0,0.0,4966.0
115,53200.0,25.212,20.844,998.10876,1.1628,0.287,4.7,0.703,283.0,1.0,227.34,0.0,0.0,5155.0
116,53391.0,25.212,20.836,998.02734,1.1627,0.287,4.7,0.703,301.0,1.0,227.33,0.0,0.0,5346.0
117,53580.0,25.201,20.844,998.07733,1.1628,0.163,4.7,0.529,326.0,1.0,237.26,0.0,0.0,5535.0
118,53771.0,25.223,20.836,998.09955,1.1628,0.287,4.7,0.703,337.0,1.0,227.33,0.0,0.0,5726.0
119,53960.0,25.212,20.844,998.06805,1.1628,0.163,4.7,0.529,362.0,1.0,237.26,0.0,0.0,5915.0
