Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
24,1232635.0,25.33,19.982,995.3942,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,6406.0
25,1232892.0,25.341,19.99,995.35443,1.1592,0.237,4.7,0.64,1023.0,1.0,230.92,0.0,0.0,6663.0
26,1232944.0,25.341,19.99,995.41705,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,6715.0
27,1233969.0,25.33,19.997,995.37726,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,7740.0
28,1234532.0,25.351,19.974,995.4137,1.1592,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,8303.0
29,1234634.0,25.33,19.982,995.37726,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,8405.0
30,1234685.0,25.33,19.997,995.4137,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,8456.0
31,1234737.0,25.341,19.982,995.373,1.1592,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,8508.0
32,1234839.0,25.351,19.99,995.41797,1.1592,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,8610.0
33,1234941.0,25.341,19.982,995.38654,1.1592,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,8712.0
34,1235505.0,25.341,19.974,995.41797,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,9276.0
35,1236171.0,25.351,19.982,995.48486,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,9942.0
36,1236734.0,25.341,19.982,995.40344,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,10505.0
37,1236786.0,25.351,19.982,995.44415,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,10557.0
38,1236837.0,25.351,19.982,995.44415,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,10608.0
39,1236888.0,25.341,19.99,995.47656,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,10659.0
40,1237042.0,25.351,19.997,995.45374,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,10813.0
41,1237349.0,25.33,19.99,995.4348,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,11120.0
42,1238014.0,25.33,19.982,995.38983,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,11785.0
43,1238066.0,25.351,19.982,995.44415,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,11837.0
44,1238117.0,25.341,19.982,995.4402,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,11888.0
45,1238169.0,25.362,19.997,995.41705,1.1592,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,11940.0
46,1238220.0,25.351,19.99,995.39514,1.1592,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,11991.0
47,1238528.0,25.33,19.982,995.38654,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12299.0
48,1238579.0,25.319,19.997,995.3723,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12350.0
49,1238732.0,25.341,19.982,995.38654,1.1592,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12503.0
50,1238835.0,25.341,19.997,995.373,1.1592,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12606.0
51,1238886.0,25.341,20.005,995.373,1.1592,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12657.0
52,1239040.0,25.33,19.99,995.3859,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12811.0
53,1239091.0,25.33,19.982,995.37726,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12862.0
54,1239142.0,25.341,19.99,995.41797,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12913.0
55,1239193.0,25.341,19.99,995.45435,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,12964.0
56,1239245.0,25.341,19.99,995.45435,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,13016.0
57,1239553.0,25.33,19.982,995.4272,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,13324.0
58,1239604.0,25.33,19.99,995.4137,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,13375.0
59,1239706.0,25.351,19.974,995.4451,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,13477.0
60,1239809.0,25.33,19.997,995.4233,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,13580.0
61,1239860.0,25.341,19.982,995.4233,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,13631.0
62,1240117.0,25.351,19.974,995.4451,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,13888.0
63,1240885.0,25.33,19.982,995.4233,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,14656.0
64,1240936.0,25.351,19.982,995.45435,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,14707.0
65,1240987.0,25.341,19.982,995.45435,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,14758.0
66,1241038.0,25.341,19.997,995.45435,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,14809.0
67,1241193.0,25.341,19.974,995.4233,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,14964.0
68,1241347.0,25.33,19.982,995.3918,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,15118.0
69,1241654.0,25.33,19.974,995.4007,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,15425.0
70,1241705.0,25.33,19.982,995.4233,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,15476.0
71,1242012.0,25.33,19.99,995.4775,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,15783.0
72,1242217.0,25.33,19.99,995.46796,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,15988.0
73,1242268.0,25.341,19.982,995.4233,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16039.0
74,1242319.0,25.341,19.982,995.50464,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16090.0
75,1242371.0,25.319,19.99,995.50464,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16142.0
76,1242473.0,25.341,19.982,995.4143,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16244.0
77,1242627.0,25.33,19.99,995.4732,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16398.0
78,1242831.0,25.33,19.99,995.4956,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16602.0
79,1242883.0,25.33,19.974,995.4467,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16654.0
80,1242985.0,25.341,20.005,995.4821,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16756.0
81,1243036.0,25.33,19.99,995.4821,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16807.0
82,1243087.0,25.341,19.997,995.50494,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,16858.0
83,1243190.0,25.33,19.982,995.4956,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,16961.0
84,1243241.0,25.33,19.974,995.46423,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,17012.0
85,1243292.0,25.319,19.982,995.4331,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,17063.0
86,1243396.0,25.33,19.974,995.4738,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,17167.0
87,1243600.0,25.33,19.982,995.48737,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,17371.0
88,1244780.0,25.33,19.99,995.42456,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,18551.0
89,1244831.0,25.298,19.982,995.4473,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,18602.0
90,1244882.0,25.341,19.982,995.4473,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,18653.0
91,1244934.0,25.351,19.99,995.47876,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,18705.0
92,1245036.0,25.33,19.982,995.4744,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,18807.0
93,1245087.0,25.341,19.967,995.4744,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,18858.0
94,1245241.0,25.33,19.974,995.51025,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19012.0
95,1245292.0,25.33,19.982,995.51025,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19063.0
96,1245343.0,25.33,19.982,995.45593,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19114.0
97,1245395.0,25.308,19.982,995.44244,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19166.0
98,1245447.0,25.33,19.982,995.4381,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19218.0
99,1245600.0,25.33,19.982,995.45593,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19371.0
100,1245856.0,25.341,19.982,995.4331,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19627.0
101,1245907.0,25.33,19.99,995.4331,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19678.0
102,1246011.0,25.319,19.982,995.45593,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19782.0
103,1246062.0,25.33,19.997,995.45593,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19833.0
104,1246113.0,25.308,19.99,995.42883,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,19884.0
105,1246318.0,25.33,19.982,995.4914,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,20089.0
106,1246369.0,25.319,19.982,995.44244,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,20140.0
107,1247036.0,25.33,19.982,995.4924,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,20807.0
108,1247755.0,25.308,19.982,995.44244,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,21526.0
109,1248062.0,25.319,19.99,995.45593,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,21833.0
110,1248164.0,25.319,19.982,995.4652,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,21935.0
111,1248318.0,25.319,19.982,995.4467,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,22089.0
112,1248883.0,25.33,19.99,995.46094,1.1594,0.362,4.7,0.791,1023.0,1.0,222.36,0.0,0.0,22654.0
113,1248934.0,25.33,19.99,995.42456,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,22705.0
114,1249088.0,25.33,19.982,995.5016,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,22859.0
115,1249243.0,25.308,19.974,995.5016,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,23014.0
116,1249294.0,25.319,19.99,995.42017,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,23065.0
117,1249396.0,25.33,19.982,995.4066,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,23167.0
118,1249499.0,25.341,19.974,995.45593,1.1593,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,23270.0
119,1249601.0,25.308,19.99,995.41626,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,23372.0
120,1250269.0,25.33,19.974,995.47876,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,24040.0
121,1250320.0,25.308,19.974,995.45166,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,24091.0
122,1250371.0,25.308,19.997,995.45166,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,24142.0
123,1250475.0,25.308,19.99,995.45685,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,24246.0
124,1250885.0,25.308,19.982,995.51025,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,24656.0
125,1250936.0,25.33,19.982,995.45685,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,24707.0
126,1251449.0,25.308,19.997,995.5059,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,25220.0
127,1251501.0,25.308,19.982,995.52045,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,25272.0
128,1251552.0,25.298,19.99,995.52045,1.1596,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,25323.0
129,1251654.0,25.308,19.99,995.47046,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,25425.0
130,1252117.0,25.308,19.99,995.47107,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,25888.0
131,1252168.0,25.308,19.99,995.47546,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,25939.0
132,1252271.0,25.308,19.982,995.47107,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,26042.0
133,1252528.0,25.319,19.982,995.5161,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,26299.0
134,1252835.0,25.33,19.982,995.4983,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,26606.0
135,1252887.0,25.33,19.997,995.4983,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,26658.0
136,1253245.0,25.33,19.99,995.4847,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27016.0
137,1253297.0,25.33,19.974,995.4847,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27068.0
138,1253400.0,25.308,19.99,995.4891,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27171.0
139,1253502.0,25.319,19.99,995.4576,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27273.0
140,1253963.0,25.319,19.99,995.5078,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27734.0
141,1254016.0,25.33,19.99,995.46185,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27787.0
142,1254067.0,25.308,19.99,995.4847,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,27838.0
143,1255398.0,25.319,19.99,995.47107,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,29169.0
144,1255449.0,25.33,19.99,995.47107,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,29220.0
145,1255500.0,25.33,19.982,995.4983,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,29271.0
146,1255603.0,25.33,19.997,995.50354,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,29374.0
147,1256166.0,25.298,19.99,995.4585,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,29937.0
148,1256217.0,25.33,19.99,995.4585,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,29988.0
149,1256320.0,25.308,19.982,995.4856,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,30091.0
150,1256883.0,25.308,19.99,995.4856,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,30654.0
151,1257447.0,25.298,19.982,995.4314,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,31218.0
152,1257498.0,25.319,19.99,995.4992,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,31269.0
153,1257857.0,25.298,19.99,995.4406,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,31628.0
154,1257959.0,25.33,19.982,995.47205,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,31730.0
155,1258061.0,25.308,19.982,995.49,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,31832.0
156,1258113.0,25.298,19.982,995.4856,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,31884.0
157,1258215.0,25.319,19.99,995.49,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,31986.0
158,1258266.0,25.319,19.974,995.4536,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32037.0
159,1258317.0,25.319,19.982,995.47205,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32088.0
160,1258625.0,25.319,19.967,995.4764,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32396.0
161,1258778.0,25.33,19.974,995.445,1.1593,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32549.0
162,1258829.0,25.33,19.99,995.49,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32600.0
163,1258933.0,25.298,19.99,995.50354,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32704.0
164,1259086.0,25.308,19.99,995.4942,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32857.0
165,1259138.0,25.33,19.99,995.4942,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32909.0
166,1259189.0,25.319,19.99,995.4492,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,32960.0
167,1259342.0,25.308,19.99,995.4992,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,33113.0
168,1259854.0,25.33,19.99,995.5078,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,33625.0
169,1259906.0,25.308,19.997,995.5078,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,33677.0
170,1260008.0,25.308,19.99,995.4942,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,33779.0
171,1260675.0,25.319,19.99,995.4992,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,34446.0
172,1260879.0,25.33,19.99,995.5078,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,34650.0
173,1260982.0,25.319,19.974,995.49,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,34753.0
174,1261084.0,25.319,19.99,995.5214,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,34855.0
175,1261187.0,25.341,19.99,995.5078,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,34958.0
176,1261340.0,25.33,19.974,995.47205,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,35111.0
177,1261391.0,25.308,19.99,995.4942,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,35162.0
178,1261494.0,25.319,20.005,995.4628,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,35265.0
179,1261545.0,25.319,19.99,995.445,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,35316.0
180,1261647.0,25.298,19.982,995.4542,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,35418.0
181,1261699.0,25.308,19.99,995.45026,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,35470.0
182,1261801.0,25.319,19.997,995.4367,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,35572.0
183,1261852.0,25.298,19.99,995.4367,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,35623.0
184,1262057.0,25.308,19.982,995.54913,1.1596,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,35828.0
185,1262672.0,25.298,19.99,995.4459,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,36443.0
186,1262724.0,25.308,19.99,995.4992,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,36495.0
187,1262877.0,25.308,19.99,995.49585,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,36648.0
188,1262980.0,25.319,19.99,995.47736,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,36751.0
189,1263133.0,25.319,19.997,995.47736,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,36904.0
190,1263440.0,25.33,19.982,995.4949,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,37211.0
191,1263645.0,25.298,19.997,995.517,1.1596,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,37416.0
192,1263696.0,25.319,19.99,995.47205,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,37467.0
193,1263748.0,25.308,19.997,995.4949,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,37519.0
194,1263799.0,25.319,19.99,995.4949,1.1594,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,37570.0
195,1264207.0,25.298,20.005,995.5442,1.1596,0.0,4.7,0.0,1023.0,1.0,267.33,0.0,0.0,37978.0
196,1264310.0,25.308,19.997,995.53064,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,38081.0
197,1264361.0,25.298,19.99,995.53064,1.1596,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,38132.0
198,1264515.0,25.308,19.997,995.53564,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,38286.0
199,1264566.0,25.266,19.982,995.53564,1.1597,0.113,4.7,0.441,1023.0,1.0,242.28,0.0,0.0,38337.0
200,1264975.0,25.319,19.982,995.5214,1.1595,0.113,4.7,0.441,1023.0,1.0,242.27,0.0,0.0,38746.0
201,1265027.0,25.298,19.99,995.4942,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,38798.0
202,1265078.0,25.319,19.997,995.5078,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,38849.0
203,1265743.0,25.308,19.974,995.5214,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,39514.0
204,1266102.0,25.319,19.982,995.5214,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,39873.0
205,1266153.0,25.308,19.99,995.5214,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,39924.0
206,1266205.0,25.308,19.982,995.4807,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,39976.0
207,1266256.0,25.319,19.99,995.46716,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40027.0
208,1266308.0,25.308,19.99,995.46716,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40079.0
209,1266410.0,25.308,20.012,995.4764,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40181.0
210,1266461.0,25.33,19.99,995.53064,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40232.0
211,1266564.0,25.319,19.997,995.47205,1.1594,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40335.0
212,1266717.0,25.319,19.974,995.4992,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40488.0
213,1266768.0,25.298,19.99,995.4585,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40539.0
214,1266820.0,25.308,19.99,995.4992,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40591.0
215,1266871.0,25.308,19.99,995.5263,1.1595,0.237,4.7,0.64,1023.0,1.0,230.93,0.0,0.0,40642.0
