Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
75,1008484.0,270.207,43.854,1018.72534,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3877.0,0.0
76,1008535.0,270.207,43.847,1018.7566,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3928.0,0.0
77,1008586.0,270.207,43.839,1018.7566,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3979.0,0.0
78,1008636.0,270.207,43.847,1018.7475,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4029.0,0.0
79,1008688.0,270.207,43.862,1018.78784,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4081.0,0.0
80,1008739.0,270.207,43.854,1018.75214,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4132.0,0.0
81,1008790.0,270.207,43.847,1018.75214,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4183.0,0.0
82,1008841.0,270.207,43.87,1018.72534,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4234.0,0.0
83,1008892.0,270.207,43.854,1018.7297,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4285.0,0.0
84,1008943.0,270.207,43.854,1018.73865,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4336.0,0.0
85,1008994.0,270.207,43.854,1018.73865,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4387.0,0.0
86,1009045.0,270.207,43.862,1018.7297,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4438.0,0.0
87,1009096.0,270.207,43.862,1018.71185,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4489.0,0.0
88,1009147.0,270.207,43.854,1018.72125,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4540.0,0.0
89,1009199.0,270.207,43.847,1018.72125,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4592.0,0.0
90,1009249.0,270.207,43.854,1018.7431,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4642.0,0.0
91,1009300.0,270.207,43.847,1018.75214,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4693.0,0.0
92,1009351.0,270.207,43.862,1018.77893,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4744.0,0.0
