Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2
183,23.378,31.395,102214.3,1.1972,2.574,0.137,0.029,0.034,0.137,0.479,0.479,0.218,0.237,12135.0,50.0,1.0,31.163
184,23.346,31.411,102214.3,1.1974,2.57388,0.013,0.024,0.029,0.137,0.145,0.479,0.199,0.221,12199.0,50.0,1.0,31.163
185,23.346,31.395,102218.7,1.1974,2.574,0.137,0.058,0.051,0.137,0.479,0.479,0.311,0.292,12264.0,50.0,1.0,31.151
186,23.367,31.395,102215.99,1.1973,2.574,0.137,0.082,0.068,0.137,0.479,0.479,0.37,0.338,12328.0,50.0,1.0,31.185
187,23.367,31.38,102215.99,1.1973,2.574,0.137,0.098,0.082,0.137,0.479,0.479,0.406,0.37,12394.0,50.0,1.0,31.185
188,23.378,31.388,102219.2,1.1973,2.574,0.137,0.11,0.093,0.137,0.479,0.479,0.429,0.395,12459.0,50.0,1.0,31.229
189,23.356,31.388,102217.62,1.1974,2.57425,0.388,0.193,0.152,0.137,0.805,0.479,0.568,0.504,12523.0,50.0,1.0,31.163
190,23.378,31.388,102217.62,1.1973,2.574,0.137,0.177,0.149,0.137,0.479,0.479,0.543,0.499,12588.0,50.0,1.0,31.163
191,23.378,31.403,102218.125,1.1973,2.57388,0.013,0.127,0.122,0.137,0.145,0.479,0.461,0.451,12653.0,50.0,1.0,31.141
192,23.367,31.388,102218.53,1.1973,2.5735,-0.362,-0.02,0.025,0.137,0.0,0.479,0.181,0.204,12718.0,50.0,1.0,31.185
193,23.367,31.395,102218.53,1.1973,2.574,0.137,0.028,0.047,0.137,0.479,0.479,0.215,0.282,12782.0,50.0,1.0,31.185
194,23.346,31.38,102215.89,1.1974,2.5735,-0.362,-0.089,-0.035,0.137,0.0,0.479,0.387,0.24,12847.0,50.0,1.0,31.117
195,23.367,31.411,102215.82,1.1973,2.57388,0.013,-0.059,-0.025,0.137,0.145,0.479,0.314,0.205,12911.0,50.0,1.0,31.173
196,23.389,31.395,102215.82,1.1972,2.57375,-0.113,-0.075,-0.043,0.137,0.0,0.479,0.354,0.267,12977.0,50.0,1.0,31.173
197,23.378,31.403,102219.03,1.1973,2.574,0.137,-0.011,-0.007,0.137,0.479,0.479,0.137,0.105,13041.0,50.0,1.0,31.24
198,23.367,31.388,102216.734,1.1973,2.57438,0.513,0.146,0.097,0.137,0.925,0.479,0.494,0.403,13106.0,50.0,1.0,31.162
199,23.367,31.403,102216.734,1.1973,2.57388,0.013,0.106,0.08,0.137,0.145,0.479,0.421,0.366,13170.0,50.0,1.0,31.162
200,23.378,31.388,102216.266,1.1973,2.57375,-0.113,0.04,0.042,0.137,0.0,0.479,0.26,0.264,13236.0,50.0,1.0,31.174
201,23.367,31.403,102218.03,1.1973,2.57375,-0.113,-0.006,0.011,0.137,0.0,0.479,0.096,0.135,13300.0,50.0,1.0,31.163
202,23.367,31.403,102218.03,1.1973,2.57388,0.013,-0.0,0.011,0.137,0.145,0.479,0.013,0.137,13365.0,50.0,1.0,31.163
203,23.346,31.388,102216.43,1.1974,2.5735,-0.362,-0.109,-0.064,0.137,0.0,0.479,0.426,0.326,13429.0,50.0,1.0,31.207
204,23.367,31.388,102219.81,1.1974,2.57388,0.013,-0.072,-0.048,0.137,0.145,0.479,0.348,0.284,13494.0,50.0,1.0,31.151
205,23.367,31.403,102219.81,1.1974,2.57375,-0.113,-0.084,-0.061,0.137,0.0,0.479,0.376,0.32,13559.0,50.0,1.0,31.151
206,23.378,31.395,102219.266,1.1973,2.574,0.137,-0.018,-0.021,0.137,0.479,0.479,0.173,0.189,13624.0,50.0,1.0,31.229
207,23.367,31.388,102216.266,1.1973,2.57438,0.513,0.141,0.085,0.137,0.925,0.479,0.486,0.378,13688.0,50.0,1.0,31.174
208,23.367,31.388,102216.266,1.1973,2.57413,0.262,0.178,0.121,0.137,0.662,0.479,0.545,0.449,13753.0,50.0,1.0,31.174
209,23.367,31.38,102215.31,1.1973,2.57375,-0.113,0.091,0.074,0.137,0.0,0.479,0.389,0.352,13817.0,50.0,1.0,31.174
210,23.367,31.38,102215.44,1.1973,2.574,0.137,0.105,0.087,0.137,0.479,0.479,0.418,0.381,13883.0,50.0,1.0,31.162
211,23.346,31.388,102215.44,1.1974,2.574,0.137,0.114,0.097,0.137,0.479,0.479,0.437,0.402,13947.0,50.0,1.0,31.162
212,23.367,31.388,102217.805,1.1973,2.57375,-0.113,0.046,0.055,0.137,0.0,0.479,0.278,0.303,14012.0,50.0,1.0,31.162
213,23.335,31.395,102214.25,1.1974,2.574,0.137,0.074,0.072,0.137,0.479,0.479,0.351,0.346,14076.0,50.0,1.0,31.15
214,23.367,31.395,102214.25,1.1973,2.57413,0.262,0.13,0.11,0.137,0.662,0.479,0.467,0.428,14141.0,50.0,1.0,31.15
215,23.367,31.395,102215.94,1.1973,2.57413,0.262,0.17,0.14,0.137,0.662,0.479,0.533,0.484,14206.0,50.0,1.0,31.117
216,23.367,31.388,102217.0,1.1973,2.57388,0.013,0.123,0.115,0.137,0.145,0.479,0.453,0.438,14271.0,50.0,1.0,31.14
217,23.378,31.373,102217.0,1.1973,2.57363,-0.238,0.015,0.044,0.137,0.0,0.479,0.156,0.272,14336.0,50.0,1.0,31.14
218,23.346,31.395,102215.61,1.1974,2.574,0.137,0.052,0.063,0.137,0.479,0.479,0.293,0.324,14400.0,50.0,1.0,31.173
219,23.367,31.403,102217.516,1.1973,2.57388,0.013,0.04,0.053,0.137,0.145,0.479,0.258,0.297,14466.0,50.0,1.0,31.173
220,23.356,31.395,102217.516,1.1974,2.57363,-0.238,-0.043,-0.005,0.137,0.0,0.479,0.269,0.094,14530.0,50.0,1.0,31.173
221,23.324,31.388,102217.68,1.1975,2.57388,0.013,-0.027,-0.002,0.137,0.145,0.479,0.211,0.053,14595.0,50.0,1.0,31.14
222,23.356,31.373,102216.84,1.1974,2.57375,-0.113,-0.052,-0.024,0.137,0.0,0.479,0.296,0.2,14659.0,50.0,1.0,31.174
223,23.367,31.38,102216.84,1.1973,2.574,0.137,0.005,0.008,0.137,0.479,0.479,0.087,0.119,14724.0,50.0,1.0,31.174
224,23.346,31.38,102213.17,1.1974,2.57413,0.262,0.082,0.059,0.137,0.662,0.479,0.37,0.314,14789.0,50.0,1.0,31.185
225,23.367,31.395,102220.67,1.1974,2.57375,-0.113,0.024,0.025,0.137,0.0,0.479,0.198,0.204,14854.0,50.0,1.0,31.152
226,23.356,31.388,102220.67,1.1974,2.57413,0.262,0.095,0.072,0.137,0.662,0.479,0.399,0.348,14918.0,50.0,1.0,31.152
227,23.335,31.403,102215.59,1.1974,2.57388,0.013,0.07,0.06,0.137,0.145,0.479,0.343,0.318,14983.0,50.0,1.0,31.207
228,23.346,31.395,102217.18,1.1974,2.57363,-0.238,-0.022,0.001,0.137,0.0,0.479,0.192,0.037,15047.0,50.0,1.0,31.196
229,23.367,31.411,102217.18,1.1973,2.57388,0.013,-0.012,0.003,0.137,0.145,0.479,0.139,0.073,15113.0,50.0,1.0,31.196
230,23.356,31.373,102215.484,1.1974,2.57388,0.013,-0.004,0.005,0.137,0.145,0.479,0.085,0.092,15177.0,50.0,1.0,31.195
231,23.367,31.395,102217.35,1.1973,2.574,0.137,0.038,0.032,0.137,0.479,0.479,0.253,0.23,15242.0,50.0,1.0,31.185
232,23.367,31.403,102217.35,1.1973,2.574,0.137,0.068,0.053,0.137,0.479,0.479,0.337,0.297,15306.0,50.0,1.0,31.185
233,23.356,31.388,102214.47,1.1973,2.57375,-0.113,0.014,0.02,0.137,0.0,0.479,0.152,0.181,15371.0,50.0,1.0,31.251
234,23.356,31.388,102216.0,1.1974,2.57413,0.262,0.088,0.068,0.137,0.662,0.479,0.384,0.338,15436.0,50.0,1.0,31.151
235,23.346,31.388,102216.0,1.1974,2.57413,0.262,0.141,0.107,0.137,0.662,0.479,0.485,0.423,15501.0,50.0,1.0,31.151
236,23.367,31.388,102215.04,1.1973,2.57363,-0.238,0.027,0.038,0.137,0.0,0.479,0.213,0.252,15565.0,50.0,1.0,31.206
237,23.356,31.395,102214.98,1.1973,2.57375,-0.113,-0.015,0.008,0.137,0.0,0.479,0.157,0.116,15630.0,50.0,1.0,31.185
238,23.356,31.403,102214.98,1.1973,2.57438,0.513,0.143,0.109,0.137,0.925,0.479,0.489,0.426,15694.0,50.0,1.0,31.185
239,23.356,31.403,102214.875,1.1973,2.574,0.137,0.142,0.115,0.137,0.479,0.479,0.486,0.438,15760.0,50.0,1.0,31.162
240,23.356,31.403,102214.36,1.1973,2.57413,0.262,0.178,0.144,0.137,0.662,0.479,0.545,0.491,15824.0,50.0,1.0,31.185
241,23.346,31.388,102214.36,1.1974,2.574,0.137,0.166,0.143,0.137,0.479,0.479,0.526,0.488,15889.0,50.0,1.0,31.185
242,23.346,31.373,102218.19,1.1974,2.57388,0.013,0.12,0.117,0.137,0.145,0.479,0.447,0.442,15953.0,50.0,1.0,31.173
243,23.346,31.395,102219.99,1.1975,2.57413,0.262,0.163,0.146,0.137,0.662,0.479,0.521,0.494,16019.0,50.0,1.0,31.186
244,23.346,31.388,102219.99,1.1975,2.57388,0.013,0.118,0.119,0.137,0.145,0.479,0.443,0.446,16083.0,50.0,1.0,31.186
245,23.367,31.395,102217.445,1.1973,2.57388,0.013,0.086,0.098,0.137,0.145,0.479,0.379,0.404,16148.0,50.0,1.0,31.229
246,23.346,31.38,102216.766,1.1974,2.57413,0.262,0.139,0.131,0.137,0.662,0.479,0.482,0.467,16212.0,50.0,1.0,31.174
247,23.335,31.403,102216.766,1.1975,2.57425,0.388,0.214,0.182,0.137,0.805,0.479,0.597,0.552,16278.0,50.0,1.0,31.174
248,23.356,31.403,102216.94,1.1974,2.57413,0.262,0.228,0.198,0.137,0.662,0.479,0.617,0.575,16343.0,50.0,1.0,31.185
249,23.346,31.403,102218.47,1.1974,2.574,0.137,0.201,0.186,0.137,0.479,0.479,0.579,0.557,16407.0,50.0,1.0,31.163
250,23.346,31.403,102218.47,1.1974,2.57425,0.388,0.257,0.226,0.137,0.805,0.479,0.655,0.615,16472.0,50.0,1.0,31.163
251,23.346,31.388,102216.5,1.1974,2.574,0.137,0.221,0.209,0.137,0.479,0.479,0.608,0.59,16537.0,50.0,1.0,31.219
252,23.356,31.395,102218.7,1.1974,2.574,0.137,0.196,0.194,0.137,0.479,0.479,0.572,0.57,16602.0,50.0,1.0,31.219
253,23.356,31.395,102218.7,1.1974,2.57413,0.262,0.216,0.208,0.262,0.662,0.662,0.601,0.589,16666.0,50.0,1.0,31.219
254,23.356,31.411,102216.16,1.1974,2.574,0.137,0.192,0.194,0.262,0.479,0.662,0.567,0.569,16731.0,50.0,1.0,31.273
255,23.367,31.395,102218.8,1.1973,2.57413,0.262,0.213,0.208,0.262,0.662,0.662,0.597,0.589,16796.0,50.0,1.0,31.196
256,23.356,31.395,102218.8,1.1974,2.57388,0.013,0.153,0.169,0.262,0.145,0.662,0.506,0.531,16861.0,50.0,1.0,31.196
257,23.335,31.395,102214.36,1.1974,2.57425,0.388,0.223,0.212,0.262,0.805,0.662,0.611,0.596,16925.0,50.0,1.0,31.263
258,23.367,31.403,102217.11,1.1973,2.57438,0.513,0.31,0.272,0.262,0.925,0.662,0.72,0.675,16990.0,50.0,1.0,31.185
259,23.335,31.388,102217.11,1.1975,2.57425,0.388,0.333,0.295,0.262,0.805,0.662,0.746,0.702,17055.0,50.0,1.0,31.185
260,23.356,31.388,102215.76,1.1974,2.57413,0.262,0.312,0.289,0.262,0.662,0.662,0.722,0.695,17120.0,50.0,1.0,31.207
261,23.346,31.403,102217.516,1.1974,2.57425,0.388,0.335,0.309,0.262,0.805,0.662,0.748,0.718,17184.0,50.0,1.0,31.207
262,23.367,31.388,102217.516,1.1973,2.57425,0.388,0.351,0.324,0.262,0.805,0.662,0.765,0.736,17250.0,50.0,1.0,31.207
263,23.356,31.403,102219.31,1.1974,2.57425,0.388,0.362,0.337,0.262,0.805,0.662,0.777,0.75,17314.0,50.0,1.0,31.219
264,23.367,31.395,102215.66,1.1973,2.57425,0.388,0.369,0.347,0.262,0.805,0.662,0.786,0.762,17379.0,50.0,1.0,31.196
265,23.356,31.395,102215.66,1.1974,2.574,0.137,0.3,0.305,0.262,0.479,0.662,0.708,0.714,17443.0,50.0,1.0,31.196
266,23.335,31.395,102214.7,1.1974,2.57388,0.013,0.214,0.247,0.262,0.145,0.662,0.597,0.642,17509.0,50.0,1.0,31.24
267,23.367,31.388,102219.484,1.1974,2.57438,0.513,0.303,0.3,0.262,0.925,0.662,0.712,0.708,17573.0,50.0,1.0,31.23
268,23.367,31.38,102219.484,1.1974,2.57413,0.262,0.291,0.292,0.262,0.662,0.662,0.697,0.699,17638.0,50.0,1.0,31.23
269,23.356,31.395,102216.33,1.1974,2.57438,0.513,0.358,0.336,0.262,0.925,0.662,0.773,0.75,17703.0,50.0,1.0,31.173
270,23.367,31.395,102216.09,1.1973,2.57475,0.888,0.517,0.447,0.388,1.218,0.805,0.929,0.864,17768.0,50.0,1.0,31.229
271,23.335,31.395,102216.09,1.1975,2.57438,0.513,0.515,0.46,0.388,0.925,0.805,0.928,0.876,17832.0,50.0,1.0,31.229
272,23.367,31.395,102214.98,1.1973,2.57363,-0.238,0.289,0.32,0.388,0.0,0.805,0.695,0.732,17897.0,50.0,1.0,31.263
273,23.346,31.403,102215.83,1.1974,2.57363,-0.238,0.131,0.209,0.388,0.0,0.805,0.468,0.591,17963.0,50.0,1.0,31.207
274,23.367,31.403,102215.83,1.1973,2.57375,-0.113,0.058,0.144,0.388,0.0,0.805,0.312,0.491,18027.0,50.0,1.0,31.207
275,23.356,31.388,102213.17,1.1973,2.57363,-0.238,-0.031,0.068,0.388,0.0,0.805,0.226,0.337,18092.0,50.0,1.0,31.229
276,23.389,31.395,102214.58,1.1972,2.57363,-0.238,-0.093,0.007,0.388,0.0,0.805,0.393,0.108,18156.0,50.0,1.0,31.207
277,23.356,31.403,102214.58,1.1973,2.57413,0.262,0.014,0.058,0.388,0.662,0.805,0.152,0.311,18221.0,50.0,1.0,31.207
278,23.367,31.388,102217.69,1.1973,2.57388,0.013,0.013,0.049,0.388,0.145,0.805,0.15,0.286,18286.0,50.0,1.0,31.196
279,23.356,31.403,102211.67,1.1973,2.57375,-0.113,-0.024,0.017,0.388,0.0,0.805,0.202,0.167,18351.0,50.0,1.0,31.239
280,23.356,31.403,102211.67,1.1973,2.57413,0.262,0.062,0.066,0.388,0.662,0.805,0.321,0.332,18415.0,50.0,1.0,31.239
281,23.367,31.411,102214.93,1.1973,2.57413,0.262,0.122,0.105,0.388,0.662,0.805,0.451,0.419,18480.0,50.0,1.0,31.251
282,23.356,31.388,102215.95,1.1974,2.57388,0.013,0.089,0.087,0.388,0.145,0.805,0.386,0.38,18545.0,50.0,1.0,31.24
283,23.346,31.411,102215.95,1.1974,2.57425,0.388,0.179,0.147,0.388,0.805,0.805,0.546,0.495,18610.0,50.0,1.0,31.24
284,23.346,31.403,102215.266,1.1974,2.57438,0.513,0.279,0.22,0.388,0.925,0.805,0.682,0.606,18674.0,50.0,1.0,31.195
285,23.356,31.411,102215.82,1.1974,2.57388,0.013,0.199,0.178,0.262,0.145,0.662,0.576,0.546,18739.0,50.0,1.0,31.24
286,23.367,31.38,102215.82,1.1973,2.57388,0.013,0.143,0.145,0.262,0.145,0.662,0.489,0.493,18803.0,50.0,1.0,31.24
287,23.367,31.403,102217.85,1.1973,2.57375,-0.113,0.066,0.094,0.262,0.0,0.662,0.333,0.396,18869.0,50.0,1.0,31.218
288,23.356,31.403,102215.04,1.1973,2.57363,-0.238,-0.025,0.027,0.262,0.0,0.662,0.204,0.214,18933.0,50.0,1.0,31.24
289,23.367,31.403,102215.04,1.1973,2.57363,-0.238,-0.089,-0.026,0.262,0.0,0.662,0.385,0.207,18998.0,50.0,1.0,31.24
290,23.367,31.403,102217.516,1.1973,2.57388,0.013,-0.058,-0.018,0.262,0.145,0.662,0.312,0.173,19062.0,50.0,1.0,31.196
291,23.356,31.395,102215.66,1.1974,2.57375,-0.113,-0.075,-0.037,0.262,0.0,0.662,0.353,0.248,19127.0,50.0,1.0,31.219
292,23.356,31.403,102215.66,1.1974,2.57388,0.013,-0.048,-0.027,0.262,0.145,0.662,0.284,0.212,19192.0,50.0,1.0,31.219
293,23.356,31.395,102217.516,1.1974,2.57413,0.262,0.045,0.031,0.262,0.662,0.662,0.274,0.227,19257.0,50.0,1.0,31.229
294,23.356,31.403,102216.766,1.1974,2.57363,-0.238,-0.04,-0.023,0.013,0.0,0.145,0.258,0.195,19321.0,50.0,1.0,31.185
295,23.346,31.411,102216.766,1.1974,2.57438,0.513,0.126,0.084,0.262,0.925,0.662,0.458,0.375,19386.0,50.0,1.0,31.185
296,23.356,31.388,102215.99,1.1974,2.574,0.137,0.129,0.095,0.262,0.479,0.662,0.465,0.398,19451.0,50.0,1.0,31.218
297,23.367,31.395,102215.66,1.1973,2.574,0.137,0.132,0.103,0.137,0.479,0.479,0.469,0.416,19516.0,50.0,1.0,31.185
298,23.356,31.403,102215.66,1.1974,2.57388,0.013,0.096,0.085,0.137,0.145,0.479,0.4,0.377,19580.0,50.0,1.0,31.185
299,23.367,31.411,102215.92,1.1973,2.57413,0.262,0.146,0.121,0.137,0.662,0.479,0.494,0.449,19645.0,50.0,1.0,31.229
300,23.367,31.395,102215.76,1.1973,2.57388,0.013,0.106,0.099,0.137,0.145,0.479,0.421,0.407,19709.0,50.0,1.0,31.185
301,23.356,31.403,102215.76,1.1974,2.574,0.137,0.115,0.107,0.137,0.479,0.479,0.439,0.422,19775.0,50.0,1.0,31.185
302,23.356,31.403,102218.37,1.1974,2.57438,0.513,0.235,0.188,0.137,0.925,0.479,0.626,0.56,19840.0,50.0,1.0,31.196
303,23.356,31.411,102218.63,1.1974,2.57413,0.262,0.243,0.203,0.137,0.662,0.479,0.637,0.582,19904.0,50.0,1.0,31.219
304,23.367,31.395,102218.63,1.1973,2.5745,0.637,0.361,0.29,0.137,1.032,0.479,0.777,0.696,19969.0,50.0,1.0,31.219
305,23.367,31.395,102219.55,1.1974,2.5745,0.637,0.444,0.359,0.137,1.032,0.479,0.861,0.775,20034.0,50.0,1.0,31.196
306,23.356,31.403,102220.5,1.1974,2.57388,0.013,0.315,0.29,0.137,0.145,0.479,0.725,0.696,20099.0,50.0,1.0,31.219
307,23.378,31.395,102220.5,1.1973,2.5735,-0.362,0.112,0.159,0.137,0.0,0.479,0.432,0.516,20163.0,50.0,1.0,31.219
308,23.367,31.403,102219.14,1.1974,2.57413,0.262,0.157,0.18,0.262,0.662,0.662,0.512,0.548,20228.0,50.0,1.0,31.185
309,23.367,31.411,102221.58,1.1974,2.57388,0.013,0.114,0.147,0.137,0.145,0.479,0.435,0.495,20293.0,50.0,1.0,31.195
310,23.356,31.388,102221.58,1.1974,2.574,0.137,0.121,0.145,0.137,0.479,0.479,0.449,0.492,20358.0,50.0,1.0,31.195
311,23.367,31.395,102218.8,1.1973,2.57338,-0.487,-0.062,0.018,0.137,0.0,0.479,0.321,0.175,20422.0,50.0,1.0,31.151
312,23.367,31.411,102218.36,1.1973,2.57388,0.013,-0.039,0.017,0.137,0.145,0.479,0.257,0.169,20487.0,50.0,1.0,31.185
313,23.356,31.403,102218.36,1.1974,2.5735,-0.362,-0.136,-0.059,0.137,0.0,0.479,0.477,0.313,20552.0,50.0,1.0,31.185
314,23.356,31.388,102219.03,1.1974,2.574,0.137,-0.054,-0.02,0.137,0.479,0.479,0.301,0.181,20617.0,50.0,1.0,31.206
315,23.356,31.395,102218.93,1.1974,2.57413,0.262,0.041,0.037,0.137,0.662,0.479,0.261,0.248,20681.0,50.0,1.0,31.185
316,23.356,31.403,102218.93,1.1974,2.57413,0.262,0.107,0.082,0.137,0.662,0.479,0.423,0.37,20746.0,50.0,1.0,31.185
317,23.367,31.411,102220.05,1.1974,2.57375,-0.113,0.041,0.043,0.137,0.0,0.479,0.263,0.268,20811.0,50.0,1.0,31.185
318,23.367,31.403,102217.85,1.1973,2.57325,-0.613,-0.155,-0.088,0.137,0.0,0.479,0.509,0.384,20876.0,50.0,1.0,31.206
319,23.367,31.411,102217.85,1.1973,2.57363,-0.238,-0.18,-0.118,0.137,0.0,0.479,0.548,0.444,20940.0,50.0,1.0,31.206
320,23.367,31.395,102215.95,1.1973,2.57288,-0.988,-0.422,-0.292,0.262,0.0,0.662,0.84,0.698,21005.0,50.0,1.0,31.229
321,23.378,31.403,102216.91,1.1973,2.57363,-0.238,-0.367,-0.281,0.137,0.0,0.479,0.783,0.685,21069.0,50.0,1.0,31.185
322,23.335,31.411,102216.91,1.1975,2.57338,-0.487,-0.403,-0.322,0.262,0.0,0.662,0.82,0.734,21134.0,50.0,1.0,31.185
323,23.356,31.395,102220.45,1.1974,2.57375,-0.113,-0.316,-0.28,0.262,0.0,0.662,0.726,0.684,21199.0,50.0,1.0,31.229
324,23.367,31.388,102218.19,1.1973,2.57388,0.013,-0.217,-0.222,0.262,0.145,0.662,0.602,0.609,21264.0,50.0,1.0,31.195
325,23.367,31.403,102218.19,1.1973,2.57363,-0.238,-0.223,-0.225,0.137,0.0,0.479,0.611,0.613,21328.0,50.0,1.0,31.195
326,23.367,31.395,102217.34,1.1973,2.57338,-0.487,-0.303,-0.277,0.137,0.0,0.479,0.711,0.681,21393.0,50.0,1.0,31.206
327,23.367,31.411,102217.516,1.1973,2.57375,-0.113,-0.246,-0.244,0.137,0.0,0.479,0.64,0.639,21457.0,50.0,1.0,31.219
328,23.367,31.411,102217.516,1.1973,2.57363,-0.238,-0.243,-0.243,0.137,0.0,0.479,0.637,0.637,21523.0,50.0,1.0,31.219
329,23.367,31.395,102220.5,1.1974,2.57338,-0.487,-0.316,-0.292,0.137,0.0,0.479,0.727,0.698,21587.0,50.0,1.0,31.229
330,23.367,31.388,102218.13,1.1973,2.57388,0.013,-0.218,-0.231,0.137,0.145,0.479,0.603,0.621,21652.0,50.0,1.0,31.219
331,23.356,31.403,102218.13,1.1974,2.574,0.137,-0.111,-0.157,0.137,0.479,0.479,0.431,0.513,21716.0,50.0,1.0,31.219
332,23.378,31.411,102217.17,1.1973,2.574,0.137,-0.037,-0.098,0.137,0.479,0.479,0.247,0.405,21781.0,50.0,1.0,31.24
333,23.367,31.403,102218.03,1.1973,2.57363,-0.238,-0.097,-0.126,0.137,0.0,0.479,0.402,0.459,21846.0,50.0,1.0,31.207
334,23.367,31.418,102218.03,1.1973,2.57388,0.013,-0.064,-0.098,0.137,0.145,0.479,0.327,0.406,21911.0,50.0,1.0,31.207
335,23.367,31.403,102218.125,1.1973,2.574,0.137,-0.004,-0.051,0.137,0.479,0.479,0.077,0.293,21976.0,50.0,1.0,31.229
336,23.356,31.411,102217.78,1.1974,2.57363,-0.238,-0.074,-0.089,0.137,0.0,0.479,0.351,0.385,22040.0,50.0,1.0,31.207
337,23.356,31.395,102217.78,1.1974,2.57338,-0.487,-0.198,-0.168,0.137,0.0,0.479,0.575,0.53,22105.0,50.0,1.0,31.207
338,23.346,31.403,102217.62,1.1974,2.57413,0.262,-0.06,-0.082,0.137,0.662,0.479,0.316,0.37,22169.0,50.0,1.0,31.196
339,23.356,31.395,102217.78,1.1974,2.57388,0.013,-0.038,-0.063,0.137,0.145,0.479,0.252,0.325,22235.0,50.0,1.0,31.185
340,23.356,31.418,102217.78,1.1974,2.57325,-0.613,-0.21,-0.173,0.013,0.0,0.145,0.593,0.538,22299.0,50.0,1.0,31.185
341,23.367,31.426,102216.5,1.1973,2.57375,-0.113,-0.181,-0.161,0.013,0.0,0.145,0.55,0.519,22364.0,50.0,1.0,31.207
342,23.346,31.411,102215.76,1.1974,2.57388,0.013,-0.123,-0.126,0.013,0.145,0.145,0.453,0.459,22428.0,50.0,1.0,31.207
343,23.367,31.395,102215.76,1.1973,2.57388,0.013,-0.082,-0.099,0.013,0.145,0.145,0.371,0.406,22493.0,50.0,1.0,31.207
344,23.356,31.395,102217.445,1.1974,2.57363,-0.238,-0.129,-0.126,0.013,0.0,0.145,0.464,0.459,22557.0,50.0,1.0,31.24
345,23.378,31.403,102218.3,1.1973,2.574,0.137,-0.049,-0.074,0.013,0.479,0.145,0.286,0.351,22623.0,50.0,1.0,31.219
346,23.367,31.403,102218.3,1.1973,2.57375,-0.113,-0.068,-0.081,0.013,0.0,0.145,0.337,0.369,22687.0,50.0,1.0,31.219
347,23.356,31.403,102217.95,1.1974,2.574,0.137,-0.006,-0.038,0.137,0.479,0.479,0.103,0.251,22752.0,50.0,1.0,31.219
348,23.356,31.403,102219.81,1.1974,2.57375,-0.113,-0.038,-0.053,0.137,0.0,0.479,0.253,0.296,22816.0,50.0,1.0,31.207
349,23.367,31.395,102219.81,1.1974,2.57425,0.388,0.089,0.035,0.137,0.805,0.479,0.387,0.243,22881.0,50.0,1.0,31.207
350,23.346,31.403,102215.76,1.1974,2.57338,-0.487,-0.084,-0.069,0.137,0.0,0.479,0.374,0.34,22946.0,50.0,1.0,31.219
351,23.367,31.403,102216.67,1.1973,2.57338,-0.487,-0.205,-0.153,0.137,0.0,0.479,0.585,0.505,23011.0,50.0,1.0,31.207
352,23.346,31.411,102216.67,1.1974,2.57413,0.262,-0.065,-0.07,0.137,0.662,0.479,0.328,0.341,23075.0,50.0,1.0,31.207
353,23.367,31.395,102219.14,1.1974,2.574,0.137,-0.004,-0.028,0.137,0.479,0.479,0.081,0.217,23140.0,50.0,1.0,31.207
354,23.367,31.403,102218.3,1.1973,2.57413,0.262,0.076,0.03,0.137,0.662,0.479,0.356,0.223,23204.0,50.0,1.0,31.196
355,23.367,31.395,102218.3,1.1973,2.57425,0.388,0.169,0.101,0.137,0.805,0.479,0.532,0.412,23270.0,50.0,1.0,31.196
356,23.356,31.403,102219.55,1.1974,2.57388,0.013,0.122,0.084,0.137,0.145,0.479,0.452,0.374,23334.0,50.0,1.0,31.273
357,23.367,31.418,102219.72,1.1974,2.57438,0.513,0.239,0.169,0.137,0.925,0.479,0.632,0.532,23399.0,50.0,1.0,31.207
358,23.367,31.395,102219.72,1.1974,2.57425,0.388,0.284,0.213,0.262,0.805,0.662,0.689,0.597,23463.0,50.0,1.0,31.207
359,23.356,31.388,102218.97,1.1974,2.57438,0.513,0.352,0.273,0.262,0.925,0.662,0.767,0.675,23529.0,50.0,1.0,31.196
360,23.356,31.395,102221.516,1.1974,2.57413,0.262,0.325,0.271,0.262,0.662,0.662,0.737,0.673,23593.0,50.0,1.0,31.207
361,23.356,31.403,102221.516,1.1974,2.5745,0.637,0.419,0.344,0.262,1.032,0.662,0.837,0.758,23658.0,50.0,1.0,31.207
362,23.367,31.403,102219.31,1.1974,2.57375,-0.113,0.26,0.253,0.262,0.0,0.662,0.658,0.65,23723.0,50.0,1.0,31.207
363,23.367,31.395,102215.66,1.1973,2.5735,-0.362,0.073,0.13,0.262,0.0,0.662,0.349,0.466,23787.0,50.0,1.0,31.206
364,23.346,31.403,102215.66,1.1974,2.57388,0.013,0.055,0.106,0.262,0.145,0.662,0.303,0.421,23853.0,50.0,1.0,31.206
365,23.378,31.411,102213.73,1.1972,2.574,0.137,0.08,0.113,0.262,0.479,0.662,0.365,0.434,23917.0,50.0,1.0,31.207
366,23.367,31.388,102214.984,1.1973,2.57363,-0.238,-0.016,0.043,0.262,0.0,0.662,0.161,0.267,23982.0,50.0,1.0,31.229
367,23.378,31.411,102214.984,1.1973,2.5735,-0.362,-0.12,-0.038,0.262,0.0,0.662,0.447,0.253,24046.0,50.0,1.0,31.229
368,23.367,31.403,102215.83,1.1973,2.57375,-0.113,-0.118,-0.053,0.262,0.0,0.662,0.443,0.298,24111.0,50.0,1.0,31.252
