Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
563,19.356,36.477,35.791,100119.69,1.1892,2.58825,14.413,13.913,4.923,4.837,31456.0,114.0,1.0,6.0,66.14
564,19.345,36.484,35.835,100121.945,1.1892,2.58775,13.913,13.913,4.837,4.837,31509.0,115.0,1.0,6.0,66.15
565,19.324,36.484,35.812,100126.89,1.1894,2.58813,14.288,13.913,4.902,4.837,31562.0,116.0,1.0,6.0,66.16
566,19.324,36.469,35.812,100126.89,1.1894,2.58925,15.412,14.038,5.091,4.858,31616.0,117.0,1.0,6.0,64.93
567,19.345,36.492,35.812,100120.17,1.1892,2.58738,13.538,14.038,4.771,4.859,31670.0,118.0,1.0,6.0,64.91
568,19.345,36.469,35.824,100125.07,1.1893,2.58863,14.788,14.038,4.987,4.859,31723.0,119.0,1.0,6.0,64.92
569,19.345,36.461,35.812,100130.484,1.1893,2.58738,13.538,14.038,4.771,4.859,31776.0,120.0,1.0,6.0,64.93
570,19.356,36.469,35.812,100123.766,1.1892,2.58813,14.288,14.162,4.902,4.88,31831.0,121.0,1.0,6.0,63.68
571,19.345,36.469,35.845,100123.766,1.1893,2.58563,11.788,14.162,4.452,4.88,31884.0,122.0,1.0,6.0,63.69
572,19.356,36.484,35.812,100127.76,1.1893,2.58638,12.538,14.038,4.592,4.859,31937.0,124.0,1.0,6.0,64.92
573,19.335,36.469,35.824,100124.2,1.1893,2.58725,13.413,14.038,4.749,4.859,31990.0,125.0,1.0,6.0,64.92
574,19.335,36.469,35.801,100127.8,1.1894,2.588,14.162,14.038,4.88,4.859,32045.0,126.0,1.0,6.0,64.93
575,19.335,36.477,35.801,100127.8,1.1894,2.58775,13.913,13.913,4.837,4.837,32098.0,127.0,1.0,6.0,66.16
576,19.356,36.484,35.823,100127.8,1.1893,2.58738,13.538,13.913,4.771,4.837,32151.0,128.0,1.0,6.0,66.15
577,19.345,36.461,35.834,100118.39,1.1892,2.58813,14.288,13.913,4.902,4.837,32204.0,129.0,1.0,6.0,66.14
578,19.335,36.484,35.823,100125.11,1.1893,2.58763,13.787,13.913,4.815,4.837,32259.0,131.0,1.0,6.0,66.16
579,19.356,36.469,35.823,100125.11,1.1892,2.58788,14.038,13.913,4.859,4.837,32312.0,132.0,1.0,6.0,66.15
580,19.356,36.469,35.9,100127.8,1.1893,2.587,13.163,13.913,4.705,4.837,32365.0,133.0,1.0,6.0,66.15
581,19.324,36.469,35.769,100122.86,1.1893,2.58788,14.038,14.038,4.859,4.859,32418.0,133.0,1.0,6.0,64.93
582,19.335,36.461,35.791,100124.2,1.1893,2.58875,14.913,14.038,5.008,4.859,32473.0,134.0,1.0,6.0,64.92
583,19.335,36.469,35.845,100127.8,1.1894,2.58838,14.537,14.038,4.944,4.859,32526.0,136.0,1.0,6.0,64.93
584,19.356,36.477,35.845,100127.8,1.1893,2.5885,14.662,14.162,4.966,4.88,32579.0,136.0,1.0,6.0,63.69
585,19.345,36.469,35.824,100123.3,1.1893,2.58825,14.413,14.162,4.923,4.88,32632.0,137.0,1.0,6.0,63.69
586,19.345,36.461,35.779,100121.945,1.1892,2.58838,14.537,14.162,4.945,4.88,32687.0,138.0,1.0,6.0,63.69
587,19.335,36.446,35.812,100117.48,1.1892,2.58788,14.038,14.162,4.859,4.88,32740.0,139.0,1.0,6.0,63.69
588,19.335,36.469,35.812,100117.48,1.1892,2.58675,12.912,14.162,4.66,4.88,32793.0,140.0,1.0,6.0,63.69
589,19.345,36.477,35.846,100122.86,1.1893,2.58725,13.413,14.162,4.749,4.88,32846.0,141.0,1.0,6.0,63.69
590,19.345,36.461,35.802,100120.17,1.1892,2.58738,13.538,14.038,4.771,4.859,32901.0,143.0,1.0,6.0,64.91
591,19.324,36.469,35.801,100116.64,1.1893,2.58688,13.038,14.038,4.682,4.859,32954.0,144.0,1.0,6.0,64.92
592,19.356,36.469,35.801,100120.67,1.1892,2.58563,11.788,14.038,4.452,4.859,33007.0,145.0,1.0,6.0,64.91
593,19.345,36.469,35.768,100120.67,1.1892,2.58813,14.288,14.038,4.902,4.859,33060.0,146.0,1.0,6.0,64.91
594,19.324,36.461,35.801,100123.36,1.1894,2.58763,13.787,14.038,4.815,4.859,33115.0,147.0,1.0,6.0,64.93
595,19.335,36.439,35.812,100122.42,1.1893,2.588,14.162,14.038,4.88,4.859,33168.0,148.0,1.0,6.0,64.92
596,19.335,36.454,35.746,100121.14,1.1893,2.58888,15.037,14.038,5.029,4.859,33221.0,149.0,1.0,6.0,64.92
597,19.313,36.446,35.746,100121.14,1.1894,2.5875,13.662,14.038,4.793,4.858,33275.0,151.0,1.0,6.0,64.93
598,19.335,36.454,35.79,100119.33,1.1893,2.589,15.163,14.038,5.05,4.859,33329.0,152.0,1.0,6.0,64.92
599,19.335,36.439,35.79,100120.234,1.1893,2.58738,13.538,14.038,4.771,4.859,33382.0,153.0,1.0,6.0,64.92
600,19.335,36.461,35.779,100120.234,1.1893,2.58813,14.288,14.038,4.902,4.859,33435.0,154.0,1.0,6.0,64.92
601,19.324,36.461,35.779,100120.234,1.1893,2.59,16.163,14.038,5.213,4.859,33489.0,155.0,1.0,6.0,64.92
602,19.313,36.439,35.757,100124.266,1.1894,2.58763,13.787,14.038,4.815,4.858,33543.0,156.0,1.0,6.0,64.93
603,19.324,36.446,35.757,100124.266,1.1894,2.58988,16.038,14.038,5.193,4.859,33596.0,157.0,1.0,6.0,64.93
604,19.335,36.431,35.779,100122.016,1.1893,2.58913,15.288,14.038,5.07,4.859,33649.0,158.0,1.0,6.0,64.92
605,19.302,36.446,35.757,100125.62,1.1895,2.587,13.163,14.038,4.704,4.858,33703.0,159.0,1.0,6.0,64.94
606,19.335,36.446,35.757,100125.62,1.1893,2.58638,12.538,14.038,4.592,4.859,33757.0,160.0,1.0,6.0,64.92
607,19.335,36.431,35.757,100128.305,1.1894,2.58838,14.537,14.038,4.944,4.859,33810.0,161.0,1.0,6.0,64.93
608,19.335,36.454,35.746,100125.62,1.1893,2.58788,14.038,14.038,4.859,4.859,33863.0,162.0,1.0,6.0,64.92
609,19.302,36.423,35.757,100129.22,1.1895,2.58875,14.913,14.038,5.007,4.858,33917.0,163.0,1.0,6.0,64.95
610,19.335,36.439,35.757,100129.22,1.1894,2.58925,15.412,14.038,5.091,4.858,33971.0,165.0,1.0,6.0,64.93
611,19.335,36.431,35.735,100125.19,1.1893,2.588,14.162,14.038,4.88,4.859,34024.0,166.0,1.0,6.0,64.92
612,19.313,36.423,35.713,100125.62,1.1894,2.58763,13.787,14.038,4.815,4.858,34077.0,167.0,1.0,6.0,64.94
613,19.324,36.446,35.757,100124.75,1.1894,2.58763,13.787,14.038,4.815,4.858,34131.0,168.0,1.0,6.0,64.93
614,19.324,36.423,35.757,100124.75,1.1894,2.58638,12.538,14.038,4.592,4.858,34185.0,169.0,1.0,6.0,64.93
615,19.335,36.423,35.757,100124.75,1.1893,2.58675,12.912,14.038,4.66,4.859,34238.0,170.0,1.0,6.0,64.92
616,19.324,36.431,35.724,100125.62,1.1894,2.58675,12.912,14.038,4.66,4.858,34291.0,171.0,1.0,6.0,64.93
617,19.324,36.408,35.746,100124.75,1.1894,2.58775,13.913,14.038,4.837,4.858,34345.0,172.0,1.0,6.0,64.93
618,19.335,36.416,35.723,100121.66,1.1893,2.58775,13.913,14.038,4.837,4.859,34399.0,173.0,1.0,6.0,64.92
619,19.302,36.423,35.723,100121.66,1.1894,2.58675,12.912,14.038,4.66,4.858,34452.0,174.0,1.0,6.0,64.94
620,19.324,36.423,35.768,100124.75,1.1894,2.589,15.163,14.038,5.049,4.858,34505.0,175.0,1.0,6.0,64.93
621,19.313,36.416,35.746,100126.53,1.1894,2.58813,14.288,14.038,4.901,4.858,34560.0,176.0,1.0,6.0,64.94
622,19.313,36.416,35.713,100128.78,1.1895,2.58713,13.287,14.038,4.727,4.858,34613.0,178.0,1.0,6.0,64.94
623,19.324,36.416,35.713,100128.78,1.1894,2.58825,14.413,14.038,4.923,4.858,34666.0,179.0,1.0,6.0,64.93
624,19.313,36.416,35.789,100127.03,1.1894,2.588,14.162,14.038,4.88,4.858,34719.0,180.0,1.0,6.0,64.94
625,19.313,36.4,35.757,100128.78,1.1895,2.58713,13.287,13.913,4.727,4.837,34774.0,181.0,1.0,6.0,66.17
626,19.313,36.393,35.734,100128.375,1.1895,2.58663,12.787,13.913,4.637,4.837,34827.0,182.0,1.0,6.0,66.17
627,19.313,36.416,35.735,100124.75,1.1894,2.58675,12.912,13.787,4.66,4.815,34880.0,184.0,1.0,6.0,67.41
628,19.335,36.408,35.735,100124.75,1.1893,2.5875,13.662,13.787,4.793,4.815,34933.0,185.0,1.0,6.0,67.4
629,19.302,36.408,35.69,100125.69,1.1895,2.58788,14.038,13.913,4.858,4.837,34988.0,186.0,1.0,6.0,66.17
630,19.324,36.408,35.724,100128.78,1.1894,2.58788,14.038,13.913,4.858,4.837,35041.0,187.0,1.0,6.0,66.17
631,19.313,36.4,35.735,100124.75,1.1894,2.58813,14.288,14.038,4.901,4.858,35094.0,187.0,1.0,6.0,64.93
632,19.324,36.408,35.735,100124.75,1.1894,2.58838,14.537,14.038,4.944,4.858,35147.0,188.0,1.0,6.0,64.93
633,19.313,36.4,35.723,100128.375,1.1895,2.5875,13.662,14.038,4.793,4.858,35202.0,190.0,1.0,6.0,64.94
634,19.324,36.408,35.69,100127.44,1.1894,2.58725,13.413,14.038,4.749,4.858,35255.0,191.0,1.0,6.0,64.93
635,19.324,36.393,35.734,100125.69,1.1894,2.5875,13.662,13.913,4.793,4.837,35308.0,192.0,1.0,6.0,66.16
636,19.302,36.385,35.734,100125.69,1.1895,2.58788,14.038,13.913,4.858,4.837,35361.0,193.0,1.0,6.0,66.17
637,19.324,36.408,35.735,100123.41,1.1894,2.58725,13.413,13.913,4.749,4.837,35416.0,194.0,1.0,6.0,66.16
638,19.313,36.408,35.702,100126.09,1.1894,2.58813,14.288,13.913,4.901,4.837,35469.0,195.0,1.0,6.0,66.17
639,19.313,36.408,35.657,100127.03,1.1894,2.58688,13.038,13.913,4.682,4.837,35522.0,197.0,1.0,6.0,66.17
640,19.324,36.377,35.68,100127.44,1.1894,2.58738,13.538,13.913,4.771,4.837,35575.0,198.0,1.0,6.0,66.17
641,19.324,36.393,35.68,100127.44,1.1894,2.58825,14.413,13.913,4.923,4.837,35630.0,199.0,1.0,6.0,66.17
642,19.324,36.393,35.701,100123.0,1.1894,2.5885,14.662,13.913,4.965,4.837,35683.0,200.0,1.0,6.0,66.16
643,19.313,36.393,35.69,100123.0,1.1894,2.589,15.163,13.913,5.049,4.837,35736.0,201.0,1.0,6.0,66.16
644,19.313,36.385,35.657,100123.0,1.1894,2.58688,13.038,13.913,4.682,4.837,35789.0,202.0,1.0,6.0,66.16
645,19.324,36.362,35.657,100123.0,1.1894,2.58788,14.038,13.913,4.859,4.837,35844.0,203.0,1.0,6.0,66.16
646,19.313,36.377,35.69,100125.25,1.1894,2.58863,14.788,14.038,4.986,4.858,35897.0,204.0,1.0,6.0,64.94
647,19.302,36.377,35.701,100123.0,1.1894,2.58863,14.788,14.038,4.986,4.858,35950.0,205.0,1.0,6.0,64.94
648,19.313,36.377,35.69,100123.0,1.1894,2.5875,13.662,13.913,4.793,4.837,36003.0,206.0,1.0,6.0,66.16
649,19.313,36.377,35.668,100127.945,1.1895,2.589,15.163,13.913,5.049,4.837,36057.0,208.0,1.0,6.0,66.17
650,19.302,36.385,35.668,100127.945,1.1895,2.58913,15.288,13.913,5.07,4.837,36111.0,209.0,1.0,6.0,66.18
651,19.313,36.385,35.636,100120.71,1.1894,2.58888,15.037,13.913,5.029,4.837,36164.0,210.0,1.0,6.0,66.16
652,19.313,36.37,35.668,100123.0,1.1894,2.58913,15.288,14.038,5.07,4.858,36217.0,210.0,1.0,6.0,64.93
653,19.313,36.355,35.679,100120.78,1.1894,2.58963,15.788,14.038,5.152,4.858,36271.0,211.0,1.0,6.0,64.93
654,19.313,36.377,35.679,100120.78,1.1894,2.589,15.163,14.038,5.049,4.858,36325.0,213.0,1.0,6.0,64.93
655,19.324,36.377,35.624,100124.82,1.1894,2.58863,14.788,14.038,4.987,4.858,36378.0,214.0,1.0,6.0,64.93
656,19.335,36.355,35.701,100123.47,1.1893,2.58938,15.537,14.162,5.112,4.88,36431.0,214.0,1.0,6.0,63.7
657,19.313,36.355,35.612,100119.0,1.1894,2.58925,15.412,14.288,5.091,4.902,36485.0,215.0,1.0,6.0,62.48
658,19.335,36.355,35.612,100119.0,1.1893,2.58888,15.037,14.288,5.029,4.902,36539.0,216.0,1.0,6.0,62.47
659,19.313,36.355,35.623,100121.695,1.1894,2.58913,15.288,14.288,5.07,4.902,36592.0,217.0,1.0,6.0,62.48
660,19.313,36.37,35.668,100118.53,1.1893,2.59013,16.287,14.288,5.233,4.902,36645.0,218.0,1.0,6.0,62.48
661,19.302,36.355,35.612,100119.0,1.1894,2.58975,15.912,14.413,5.173,4.923,36699.0,219.0,1.0,6.0,61.27
662,19.313,36.355,35.635,100122.125,1.1894,2.58975,15.912,14.413,5.173,4.923,36753.0,220.0,1.0,6.0,61.26
663,19.302,36.362,35.635,100122.125,1.1894,2.5885,14.662,14.537,4.965,4.944,36806.0,220.0,1.0,6.0,60.06
664,19.324,36.347,35.634,100119.95,1.1893,2.59088,17.038,14.662,5.353,4.966,36859.0,221.0,1.0,6.0,58.84
665,19.313,36.347,35.602,100123.05,1.1894,2.58963,15.788,14.662,5.152,4.965,36913.0,222.0,1.0,6.0,58.85
666,19.324,36.347,35.613,100123.47,1.1894,2.58975,15.912,14.788,5.173,4.987,36967.0,222.0,1.0,6.0,57.64
667,19.313,36.362,35.613,100123.47,1.1894,2.59063,16.787,14.788,5.313,4.987,37020.0,223.0,1.0,6.0,57.65
668,19.335,36.355,35.547,100127.945,1.1894,2.59038,16.538,14.788,5.273,4.987,37073.0,224.0,1.0,6.0,57.64
669,19.313,36.355,35.602,100118.97,1.1894,2.59138,17.538,15.037,5.431,5.029,37127.0,224.0,1.0,6.0,55.25
670,19.313,36.355,35.568,100122.125,1.1894,2.58975,15.912,15.037,5.173,5.029,37181.0,225.0,1.0,6.0,55.26
671,19.324,36.362,35.602,100125.25,1.1894,2.59013,16.287,15.163,5.233,5.049,37234.0,226.0,1.0,6.0,54.07
672,19.302,36.355,35.602,100125.25,1.1895,2.58938,15.537,15.163,5.111,5.049,37287.0,227.0,1.0,6.0,54.08
673,19.302,36.339,35.558,100119.44,1.1894,2.59188,18.037,15.163,5.507,5.049,37341.0,228.0,1.0,6.0,54.07
674,19.302,36.347,35.602,100123.05,1.1895,2.59113,17.287,15.288,5.391,5.07,37395.0,228.0,1.0,6.0,52.9
675,19.313,36.355,35.535,100122.64,1.1894,2.59075,16.913,15.288,5.333,5.07,37448.0,229.0,1.0,6.0,52.89
676,19.313,36.339,35.535,100122.64,1.1894,2.59088,17.038,15.288,5.352,5.07,37501.0,230.0,1.0,6.0,52.89
677,19.281,36.339,35.557,100123.05,1.1895,2.591,17.162,15.412,5.372,5.091,37555.0,230.0,1.0,6.0,51.73
678,19.324,36.332,35.547,100124.82,1.1894,2.59025,16.412,15.537,5.253,5.111,37609.0,231.0,1.0,6.0,50.54
679,19.302,36.339,35.557,100123.05,1.1895,2.59175,17.913,15.537,5.488,5.111,37662.0,232.0,1.0,6.0,50.55
680,19.313,36.339,35.557,100123.05,1.1894,2.59125,17.413,15.788,5.411,5.152,37715.0,232.0,1.0,6.0,48.21
681,19.324,36.332,35.568,100115.41,1.1893,2.5925,18.663,15.788,5.602,5.153,37770.0,232.0,1.0,6.0,48.2
682,19.324,36.332,35.591,100118.09,1.1893,2.59113,17.287,15.912,5.392,5.173,37823.0,233.0,1.0,6.0,47.04
683,19.324,36.339,35.514,100122.125,1.1893,2.592,18.162,15.912,5.526,5.173,37876.0,234.0,1.0,6.0,47.05
684,19.335,36.339,35.524,100123.05,1.1893,2.59138,17.538,15.912,5.431,5.173,37929.0,234.0,1.0,6.0,47.04
685,19.324,36.347,35.524,100123.05,1.1894,2.59113,17.287,15.912,5.392,5.173,37984.0,235.0,1.0,6.0,47.05
686,19.313,36.309,35.513,100121.695,1.1894,2.5925,18.663,16.287,5.602,5.233,38037.0,235.0,1.0,6.0,43.61
687,19.324,36.332,35.568,100123.05,1.1894,2.59113,17.287,16.287,5.392,5.233,38090.0,236.0,1.0,6.0,43.6
688,19.313,36.324,35.513,100121.695,1.1894,2.59225,18.413,16.412,5.564,5.253,38144.0,236.0,1.0,6.0,42.47
689,19.313,36.332,35.513,100121.695,1.1894,2.59275,18.912,16.538,5.639,5.273,38198.0,236.0,1.0,6.0,41.33
690,19.324,36.324,35.502,100119.516,1.1893,2.59063,16.787,16.787,5.313,5.313,38251.0,236.0,1.0,6.0,39.06
691,19.313,36.324,35.513,100122.64,1.1894,2.59175,17.913,16.787,5.488,5.313,38304.0,237.0,1.0,6.0,39.07
692,19.302,36.316,35.513,100123.984,1.1895,2.59213,18.288,16.913,5.545,5.333,38358.0,237.0,1.0,6.0,37.96
693,19.313,36.301,35.513,100121.3,1.1894,2.593,19.163,17.038,5.676,5.353,38412.0,237.0,1.0,6.0,36.83
694,19.302,36.301,35.513,100121.3,1.1894,2.59338,19.538,17.038,5.732,5.352,38465.0,238.0,1.0,6.0,36.84
695,19.324,36.309,35.458,100128.42,1.1894,2.59138,17.538,17.162,5.43,5.372,38518.0,238.0,1.0,6.0,35.72
696,19.313,36.309,35.469,100125.33,1.1894,2.59338,19.538,17.287,5.732,5.391,38572.0,238.0,1.0,6.0,34.61
697,19.313,36.301,35.469,100124.89,1.1894,2.59463,20.788,17.287,5.912,5.392,38626.0,239.0,1.0,6.0,34.61
698,19.313,36.309,35.469,100124.89,1.1894,2.59325,19.412,17.287,5.713,5.392,38679.0,239.0,1.0,6.0,34.61
699,19.302,36.309,35.436,100126.71,1.1895,2.5915,17.662,17.287,5.45,5.391,38732.0,240.0,1.0,6.0,34.62
700,19.313,36.286,35.392,100119.516,1.1894,2.59188,18.037,17.413,5.507,5.411,38787.0,240.0,1.0,6.0,33.49
701,19.302,36.301,35.458,100121.766,1.1894,2.593,19.163,17.538,5.676,5.43,38840.0,240.0,1.0,6.0,32.4
702,19.281,36.309,35.458,100121.766,1.1895,2.59263,18.788,17.538,5.62,5.43,38893.0,241.0,1.0,6.0,32.41
703,19.313,36.286,35.402,100117.734,1.1893,2.59338,19.538,17.538,5.732,5.431,38946.0,241.0,1.0,6.0,32.39
704,19.281,36.278,35.414,100121.766,1.1895,2.59263,18.788,17.662,5.62,5.449,39001.0,242.0,1.0,6.0,31.32
705,19.302,36.294,35.381,100120.86,1.1894,2.59375,19.913,17.913,5.786,5.488,39054.0,241.0,1.0,6.0,29.12
706,19.302,36.294,35.425,100121.33,1.1894,2.59338,19.538,17.913,5.732,5.488,39107.0,242.0,1.0,6.0,29.12
707,19.302,36.286,35.425,100121.33,1.1894,2.59113,17.287,17.913,5.391,5.488,39160.0,242.0,1.0,6.0,29.12
708,19.302,36.286,35.446,100118.64,1.1894,2.59375,19.913,18.037,5.786,5.507,39215.0,243.0,1.0,6.0,28.03
709,19.292,36.278,35.436,100125.37,1.1895,2.5925,18.663,18.037,5.602,5.507,39268.0,243.0,1.0,6.0,28.04
710,19.302,36.278,35.392,100120.42,1.1894,2.59238,18.537,18.162,5.583,5.526,39321.0,243.0,1.0,6.0,26.95
711,19.302,36.271,35.392,100120.42,1.1894,2.59338,19.538,18.288,5.732,5.545,39374.0,243.0,1.0,6.0,25.86
712,19.302,36.278,35.392,100121.33,1.1894,2.5925,18.663,18.413,5.602,5.564,39429.0,243.0,1.0,6.0,24.79
713,19.292,36.271,35.381,100123.11,1.1895,2.59413,20.287,18.537,5.84,5.583,39482.0,243.0,1.0,6.0,23.73
714,19.292,36.271,35.348,100124.45,1.1895,2.594,20.162,18.663,5.822,5.602,39535.0,243.0,1.0,6.0,22.66
715,19.281,36.271,35.348,100118.64,1.1895,2.595,21.162,18.663,5.965,5.602,39588.0,244.0,1.0,6.0,22.66
716,19.302,36.271,35.392,100118.64,1.1894,2.5945,20.662,18.663,5.894,5.602,39643.0,244.0,1.0,6.0,22.64
717,19.292,36.271,35.336,100123.62,1.1895,2.59363,19.787,18.663,5.768,5.602,39696.0,244.0,1.0,6.0,22.66
718,19.302,36.248,35.337,100115.95,1.1894,2.59338,19.538,18.788,5.732,5.621,39749.0,244.0,1.0,6.0,21.57
719,19.335,36.255,35.391,100120.93,1.1893,2.5935,19.663,18.788,5.75,5.621,39802.0,245.0,1.0,6.0,21.56
720,19.313,36.248,35.391,100120.93,1.1894,2.59413,20.287,18.912,5.841,5.639,39857.0,245.0,1.0,6.0,20.52
721,19.292,36.248,35.325,100116.9,1.1894,2.59525,21.413,19.163,6.0,5.676,39910.0,244.0,1.0,6.0,18.41
722,19.302,36.248,35.381,100127.14,1.1895,2.59375,19.913,19.163,5.786,5.676,39963.0,245.0,1.0,6.0,18.42
723,19.27,36.248,35.348,100125.37,1.1896,2.59263,18.788,19.163,5.62,5.676,40016.0,245.0,1.0,6.0,18.43
724,19.302,36.255,35.348,100125.37,1.1895,2.595,21.162,19.412,5.965,5.713,40071.0,245.0,1.0,6.0,16.32
725,19.27,36.24,35.303,100120.5,1.1896,2.595,21.162,19.538,5.965,5.731,40124.0,244.0,1.0,6.0,15.28
726,19.281,36.233,35.369,100122.68,1.1896,2.59388,20.038,19.538,5.804,5.731,40177.0,245.0,1.0,6.0,15.28
727,19.281,36.255,35.38,100122.27,1.1895,2.59575,21.912,19.538,6.07,5.731,40230.0,245.0,1.0,6.0,15.28
728,19.292,36.225,35.337,100119.08,1.1895,2.5945,20.662,19.538,5.894,5.732,40285.0,245.0,1.0,6.0,15.27
729,19.281,36.233,35.337,100119.08,1.1895,2.59513,21.288,19.538,5.983,5.731,40338.0,245.0,1.0,6.0,15.27
730,19.292,36.225,35.435,100118.234,1.1895,2.59625,22.412,19.538,6.139,5.732,40391.0,246.0,1.0,6.0,15.27
731,19.281,36.225,35.325,100121.33,1.1895,2.59425,20.413,19.663,5.858,5.75,40444.0,246.0,1.0,6.0,14.24
732,19.27,36.233,35.303,100118.234,1.1895,2.59763,23.787,19.787,6.324,5.768,40499.0,246.0,1.0,6.0,13.2
733,19.292,36.21,35.303,100118.234,1.1895,2.59325,19.412,19.787,5.713,5.768,40552.0,246.0,1.0,6.0,13.19
734,19.292,36.217,35.314,100118.64,1.1895,2.59438,20.538,19.913,5.876,5.786,40605.0,246.0,1.0,6.0,12.15
735,19.292,36.217,35.303,100122.27,1.1895,2.594,20.162,19.913,5.822,5.786,40659.0,246.0,1.0,6.0,12.16
736,19.302,36.225,35.313,100127.66,1.1895,2.5945,20.662,19.913,5.894,5.786,40713.0,246.0,1.0,6.0,12.16
737,19.281,36.225,35.313,100126.31,1.1896,2.59475,20.913,19.913,5.93,5.786,40766.0,246.0,1.0,6.0,12.17
738,19.281,36.21,35.325,100126.71,1.1896,2.59325,19.412,19.913,5.713,5.786,40819.0,246.0,1.0,6.0,12.17
739,19.281,36.21,35.304,100124.45,1.1896,2.59325,19.412,19.913,5.713,5.786,40873.0,247.0,1.0,6.0,12.17
740,19.27,36.217,35.281,100125.8,1.1896,2.59663,22.787,20.038,6.19,5.804,40927.0,246.0,1.0,6.0,11.15
741,19.27,36.202,35.26,100121.33,1.1896,2.59563,21.788,20.162,6.052,5.822,40980.0,246.0,1.0,6.0,10.11
742,19.26,36.21,35.26,100121.33,1.1896,2.59625,22.412,20.162,6.138,5.822,41033.0,246.0,1.0,6.0,10.12
743,19.27,36.194,35.248,100124.016,1.1896,2.5955,21.663,20.287,6.035,5.84,41088.0,246.0,1.0,6.0,9.09
744,19.281,36.202,35.248,100124.97,1.1896,2.59475,20.913,20.287,5.93,5.84,41141.0,246.0,1.0,6.0,9.09
745,19.292,36.194,35.248,100125.875,1.1895,2.59625,22.412,20.413,6.139,5.858,41194.0,246.0,1.0,6.0,8.06
746,19.281,36.202,35.248,100125.875,1.1896,2.593,19.163,20.413,5.676,5.858,41247.0,246.0,1.0,6.0,8.06
747,19.281,36.194,35.259,100125.44,1.1896,2.59488,21.037,20.538,5.947,5.876,41300.0,246.0,1.0,6.0,7.05
748,19.281,36.21,35.269,100123.66,1.1896,2.594,20.162,20.538,5.822,5.876,41355.0,246.0,1.0,6.0,7.04
749,19.27,36.179,35.27,100125.875,1.1896,2.59525,21.413,20.662,6.0,5.894,41408.0,246.0,1.0,6.0,6.04
750,19.27,36.21,35.259,100120.5,1.1896,2.59275,18.912,20.662,5.639,5.894,41461.0,246.0,1.0,6.0,6.03
751,19.281,36.187,35.259,100120.5,1.1895,2.593,19.163,20.662,5.676,5.894,41515.0,246.0,1.0,6.0,6.02
752,19.26,36.187,35.259,100125.875,1.1897,2.59175,17.913,20.662,5.488,5.894,41568.0,246.0,1.0,6.0,6.04
753,19.27,36.179,35.248,100127.22,1.1897,2.59538,21.537,20.662,6.017,5.894,41621.0,246.0,1.0,6.0,6.04
754,19.249,36.187,35.236,100128.125,1.1898,2.59338,19.538,20.662,5.731,5.894,41675.0,247.0,1.0,6.0,6.06
755,19.249,36.187,35.236,100128.125,1.1898,2.596,22.163,20.662,6.104,5.894,41729.0,247.0,1.0,6.0,6.06
756,19.26,36.179,35.225,100122.31,1.1896,2.5955,21.663,20.662,6.035,5.894,41782.0,247.0,1.0,6.0,6.04
757,19.27,36.171,35.248,100124.97,1.1896,2.59575,21.912,20.913,6.07,5.929,41835.0,246.0,1.0,6.0,4.01
758,19.281,36.187,35.226,100124.53,1.1896,2.59588,22.037,20.913,6.087,5.93,41889.0,246.0,1.0,6.0,4.01
759,19.27,36.164,35.226,100124.53,1.1896,2.59288,19.038,20.913,5.657,5.929,41943.0,246.0,1.0,6.0,4.01
760,19.27,36.187,35.248,100124.53,1.1896,2.59363,19.787,20.913,5.768,5.929,41996.0,246.0,1.0,6.0,4.01
761,19.27,36.171,35.171,100124.09,1.1896,2.59475,20.913,20.913,5.929,5.929,42049.0,246.0,1.0,6.0,4.01
762,19.249,36.156,35.237,100126.71,1.1897,2.59363,19.787,20.913,5.767,5.929,42102.0,246.0,1.0,6.0,4.03
763,19.27,36.156,35.215,100125.44,1.1896,2.59275,18.912,20.913,5.639,5.929,42157.0,247.0,1.0,6.0,4.02
764,19.27,36.149,35.215,100125.44,1.1896,2.59288,19.038,20.913,5.657,5.929,42210.0,247.0,1.0,6.0,4.02
765,19.281,36.149,35.138,100124.97,1.1896,2.59338,19.538,20.662,5.731,5.894,42263.0,247.0,1.0,6.0,6.03
766,19.27,36.149,35.148,100126.31,1.1896,2.59438,20.538,20.662,5.876,5.894,42316.0,247.0,1.0,6.0,6.04
767,19.27,36.149,35.215,100126.31,1.1896,2.59563,21.788,20.662,6.052,5.894,42370.0,248.0,1.0,6.0,6.04
768,19.27,36.156,35.215,100126.31,1.1896,2.5955,21.663,20.913,6.035,5.929,42424.0,247.0,1.0,6.0,4.02
769,19.27,36.149,35.126,100128.56,1.1897,2.59525,21.413,20.913,6.0,5.929,42477.0,247.0,1.0,6.0,4.02
770,19.27,36.156,35.115,100125.44,1.1896,2.59375,19.913,20.662,5.786,5.894,42530.0,248.0,1.0,6.0,6.04
771,19.249,36.149,35.182,100128.125,1.1898,2.5955,21.663,20.913,6.034,5.929,42584.0,247.0,1.0,6.0,4.03
772,19.26,36.156,35.182,100125.44,1.1897,2.5955,21.663,20.913,6.035,5.929,42637.0,247.0,1.0,6.0,4.02
773,19.27,36.141,35.171,100125.44,1.1896,2.5945,20.662,20.913,5.894,5.929,42691.0,247.0,1.0,6.0,4.02
