Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2
592,20.16,40.36,102188.02,1.2099,2.58625,15.05,14.772,14.764,14.8,4.988,4.946,4.941,4.94,34770.0,52.0,1.0,39.637
593,20.139,40.352,102188.02,1.21,2.58525,14.05,14.555,14.621,14.8,4.819,4.946,4.905,4.916,34825.0,52.0,1.0,39.637
594,20.139,40.352,102182.19,1.2099,2.58675,15.55,14.854,14.807,14.8,5.07,4.946,4.955,4.947,34879.0,52.0,1.0,39.57
595,20.128,40.345,102180.84,1.2099,2.58713,15.925,15.175,15.031,14.8,5.131,4.946,5.008,4.984,34933.0,52.0,1.0,39.614
596,20.139,40.352,102179.99,1.2099,2.58613,14.925,15.1,15.009,14.8,4.967,4.946,4.996,4.981,34989.0,52.0,1.0,39.581
597,20.15,40.352,102182.24,1.2099,2.5855,14.3,14.86,14.868,14.8,4.862,4.946,4.956,4.958,35043.0,52.0,1.0,39.614
598,20.118,40.36,102182.24,1.21,2.58625,15.05,14.917,14.904,14.8,4.988,4.946,4.965,4.963,35097.0,52.0,1.0,39.614
599,20.15,40.36,102180.89,1.2098,2.5875,16.3,15.332,15.183,14.925,5.191,4.967,5.034,5.01,35152.0,52.0,1.0,39.67
600,20.139,40.352,102183.125,1.2099,2.586,14.8,15.172,15.107,14.925,4.946,4.967,5.008,4.997,35207.0,52.0,1.0,39.647
601,20.139,40.345,102181.336,1.2099,2.58663,15.425,15.248,15.17,15.05,5.05,4.988,5.021,5.008,35261.0,52.0,1.0,39.637
602,20.128,40.345,102183.984,1.21,2.5855,14.3,14.964,14.996,14.925,4.862,4.967,4.973,4.979,35315.0,52.0,1.0,39.614
603,20.128,40.352,102183.984,1.21,2.58575,14.55,14.84,14.907,14.8,4.904,4.946,4.953,4.964,35371.0,52.0,1.0,39.614
604,20.16,40.352,102183.08,1.2098,2.58588,14.675,14.79,14.861,14.8,4.925,4.946,4.945,4.956,35425.0,52.0,1.0,39.604
605,20.139,40.345,102180.83,1.2099,2.5855,14.3,14.643,14.748,14.8,4.862,4.946,4.92,4.938,35479.0,52.0,1.0,39.615
606,20.139,40.352,102181.734,1.2099,2.586,14.8,14.69,14.759,14.8,4.946,4.946,4.928,4.939,35534.0,52.0,1.0,39.604
607,20.128,40.352,102181.734,1.2099,2.58513,13.925,14.461,14.592,14.8,4.798,4.946,4.889,4.911,35589.0,52.0,1.0,39.604
608,20.139,40.36,102182.64,1.2099,2.58475,13.55,14.187,14.384,14.8,4.733,4.946,4.843,4.876,35643.0,52.0,1.0,39.658
609,20.15,40.36,102183.52,1.2099,2.58688,15.675,14.634,14.642,14.8,5.09,4.946,4.918,4.92,35698.0,52.0,1.0,39.648
610,20.128,40.352,102183.08,1.21,2.58613,14.925,14.721,14.699,14.925,4.967,4.967,4.933,4.929,35752.0,52.0,1.0,39.626
611,20.16,40.345,102180.38,1.2098,2.587,15.8,15.045,14.919,14.925,5.111,4.967,4.987,4.966,35807.0,52.0,1.0,39.637
612,20.118,40.368,102180.38,1.21,2.58613,14.925,15.009,14.92,14.925,4.967,4.967,4.981,4.966,35861.0,52.0,1.0,39.637
613,20.128,40.368,102184.875,1.21,2.58588,14.675,14.909,14.871,14.925,4.925,4.967,4.964,4.958,35916.0,52.0,1.0,39.626
614,20.16,40.352,102186.22,1.2099,2.58488,13.675,14.539,14.632,14.8,4.755,4.946,4.902,4.918,35971.0,52.0,1.0,39.626
615,20.118,40.36,102183.08,1.21,2.58438,13.175,14.129,14.34,14.8,4.667,4.946,4.833,4.869,36025.0,52.0,1.0,39.615
616,20.107,40.383,102185.28,1.2101,2.58425,13.05,13.806,14.082,14.8,4.644,4.946,4.777,4.824,37081.0,51.0,1.0,39.626
617,20.118,40.345,102184.875,1.21,2.58625,15.05,14.179,14.276,14.8,4.988,4.946,4.841,4.858,37135.0,51.0,1.0,39.582
618,20.118,40.352,102184.875,1.21,2.5855,14.3,14.215,14.281,14.675,4.862,4.925,4.847,4.858,37189.0,51.0,1.0,39.626
619,20.118,40.345,102184.875,1.21,2.58463,13.425,13.978,14.11,14.675,4.711,4.925,4.807,4.829,37244.0,51.0,1.0,39.626
620,20.118,40.36,102183.08,1.21,2.58588,14.675,14.187,14.223,14.675,4.925,4.925,4.842,4.849,37299.0,51.0,1.0,39.571
621,20.118,40.352,102185.77,1.21,2.58663,15.425,14.559,14.463,14.675,5.049,4.925,4.905,4.889,37353.0,51.0,1.0,39.593
622,20.118,40.352,102188.91,1.2101,2.58638,15.175,14.743,14.606,14.675,5.008,4.925,4.936,4.913,37408.0,51.0,1.0,39.604
623,20.118,40.337,102189.81,1.2101,2.58538,14.175,14.573,14.519,14.675,4.84,4.925,4.908,4.899,37463.0,51.0,1.0,39.571
624,20.118,40.345,102189.81,1.2101,2.58575,14.55,14.566,14.526,14.675,4.904,4.925,4.907,4.9,37517.0,51.0,1.0,39.571
625,20.118,40.345,102184.42,1.21,2.58588,14.675,14.599,14.555,14.675,4.925,4.925,4.912,4.905,37572.0,51.0,1.0,39.549
626,20.118,40.329,102190.26,1.2101,2.585,13.8,14.359,14.404,14.675,4.776,4.925,4.872,4.879,37626.0,51.0,1.0,39.682
627,20.107,40.329,102183.984,1.2101,2.58725,16.05,14.866,14.733,14.675,5.15,4.925,4.957,4.935,37681.0,51.0,1.0,39.625
628,20.128,40.345,102183.984,1.21,2.58538,14.175,14.659,14.622,14.675,4.84,4.925,4.922,4.916,37735.0,51.0,1.0,39.625
629,20.118,40.337,102177.74,1.21,2.58513,13.925,14.439,14.482,14.675,4.798,4.925,4.885,4.893,37790.0,51.0,1.0,39.637
630,20.118,40.352,102183.08,1.21,2.58525,14.05,14.322,14.396,14.675,4.819,4.925,4.865,4.878,37844.0,51.0,1.0,39.615
631,20.107,40.345,102183.08,1.2101,2.58563,14.425,14.353,14.402,14.55,4.883,4.904,4.871,4.879,37899.0,51.0,1.0,39.593
632,20.107,40.329,102184.89,1.2101,2.58463,13.425,14.075,14.206,14.425,4.71,4.883,4.823,4.846,37954.0,51.0,1.0,39.647
633,20.096,40.337,102184.89,1.2101,2.584,12.8,13.692,13.925,14.3,4.599,4.861,4.757,4.797,38008.0,51.0,1.0,39.647
634,20.118,40.329,102184.47,1.21,2.58525,14.05,13.8,13.95,14.175,4.819,4.84,4.776,4.802,38063.0,51.0,1.0,39.592
635,20.107,40.329,102182.19,1.2101,2.58438,13.175,13.612,13.795,14.175,4.666,4.84,4.743,4.775,38118.0,51.0,1.0,39.658
636,20.107,40.322,102184.89,1.2101,2.58438,13.175,13.481,13.671,14.175,4.666,4.84,4.72,4.753,38172.0,51.0,1.0,39.637
637,20.118,40.337,102179.94,1.21,2.58513,13.925,13.614,13.722,14.175,4.798,4.84,4.744,4.762,38226.0,51.0,1.0,39.614
638,20.096,40.329,102179.94,1.2101,2.58563,14.425,13.857,13.862,14.175,4.883,4.84,4.786,4.787,38282.0,51.0,1.0,39.614
639,20.096,40.337,102186.234,1.2101,2.586,14.8,14.14,14.05,14.175,4.946,4.84,4.834,4.819,38336.0,51.0,1.0,39.637
640,20.085,40.337,102188.516,1.2102,2.58525,14.05,14.113,14.05,14.175,4.819,4.84,4.829,4.819,38390.0,51.0,1.0,39.614
641,20.096,40.345,102186.234,1.2101,2.58638,15.175,14.432,14.275,14.175,5.008,4.84,4.884,4.857,38446.0,51.0,1.0,39.604
642,20.107,40.322,102186.234,1.2101,2.58488,13.675,14.205,14.155,14.175,4.754,4.84,4.845,4.837,38500.0,51.0,1.0,39.604
643,20.107,40.345,102186.234,1.2101,2.58563,14.425,14.271,14.209,14.175,4.883,4.84,4.857,4.846,38554.0,51.0,1.0,39.614
644,20.118,40.329,102182.19,1.21,2.5865,15.3,14.58,14.427,14.175,5.029,4.84,4.909,4.883,38609.0,51.0,1.0,39.637
645,20.107,40.337,102187.58,1.2101,2.58538,14.175,14.458,14.377,14.175,4.84,4.84,4.888,4.875,38664.0,51.0,1.0,39.614
646,20.107,40.329,102178.59,1.21,2.58463,13.425,14.148,14.186,14.05,4.711,4.819,4.836,4.842,38718.0,51.0,1.0,39.604
647,20.107,40.329,102178.59,1.21,2.58475,13.55,13.969,14.059,14.05,4.733,4.819,4.805,4.821,38772.0,51.0,1.0,39.604
648,20.118,40.337,102182.19,1.21,2.586,14.8,14.218,14.207,14.05,4.946,4.819,4.848,4.846,38828.0,51.0,1.0,39.604
649,20.107,40.345,102178.64,1.21,2.58588,14.675,14.355,14.301,14.05,4.925,4.819,4.871,4.862,38882.0,51.0,1.0,39.614
650,20.085,40.345,102185.83,1.2102,2.58463,13.425,14.076,14.126,14.05,4.71,4.819,4.823,4.832,38936.0,51.0,1.0,39.592
651,20.107,40.337,102180.84,1.21,2.58638,15.175,14.406,14.336,14.05,5.008,4.819,4.88,4.868,38991.0,51.0,1.0,39.548
652,20.096,40.329,102180.84,1.2101,2.585,13.8,14.224,14.228,14.05,4.776,4.819,4.849,4.849,39046.0,51.0,1.0,39.548
653,20.085,40.337,102181.78,1.2101,2.58438,13.175,13.909,14.018,14.05,4.666,4.819,4.795,4.813,39100.0,51.0,1.0,39.614
654,20.118,40.345,102184.42,1.21,2.5855,14.3,14.027,14.074,14.05,4.862,4.819,4.815,4.823,39155.0,51.0,1.0,39.648
655,20.118,40.345,102178.64,1.21,2.5855,14.3,14.109,14.119,14.175,4.862,4.84,4.829,4.831,39209.0,51.0,1.0,39.57
656,20.096,40.329,102180.44,1.2101,2.58425,13.05,13.791,13.906,14.175,4.644,4.84,4.774,4.794,39264.0,51.0,1.0,39.57
657,20.075,40.352,102180.44,1.2102,2.585,13.8,13.794,13.884,14.175,4.776,4.84,4.775,4.79,39318.0,51.0,1.0,39.537
658,20.096,40.329,102181.336,1.2101,2.58525,14.05,13.871,13.918,14.175,4.819,4.84,4.788,4.796,39373.0,51.0,1.0,39.604
659,20.096,40.337,102183.125,1.2101,2.5845,13.3,13.699,13.794,14.175,4.688,4.84,4.758,4.775,39428.0,51.0,1.0,39.592
660,20.085,40.322,102185.83,1.2102,2.58475,13.55,13.655,13.745,14.05,4.732,4.819,4.75,4.766,39482.0,51.0,1.0,39.548
661,20.107,40.322,102185.83,1.2101,2.58613,14.925,14.036,13.981,14.05,4.967,4.819,4.816,4.807,39537.0,51.0,1.0,39.548
662,20.118,40.337,102183.54,1.21,2.58413,12.925,13.702,13.77,14.05,4.622,4.819,4.759,4.771,39591.0,51.0,1.0,39.581
663,20.075,40.345,102183.54,1.2102,2.58575,14.55,13.957,13.926,14.05,4.904,4.819,4.803,4.797,39646.0,51.0,1.0,39.504
664,20.096,40.337,102186.67,1.2102,2.586,14.8,14.21,14.101,14.175,4.946,4.84,4.846,4.827,39701.0,51.0,1.0,39.526
665,20.107,40.322,102184.47,1.2101,2.585,13.8,14.087,14.041,14.05,4.776,4.819,4.825,4.817,39755.0,51.0,1.0,39.548
666,20.085,40.329,102184.47,1.2102,2.58538,14.175,14.113,14.067,14.05,4.84,4.819,4.83,4.822,39810.0,51.0,1.0,39.548
667,20.096,40.322,102189.86,1.2102,2.58375,12.55,13.644,13.764,13.8,4.554,4.776,4.749,4.769,39864.0,51.0,1.0,39.504
668,20.075,40.345,102183.54,1.2102,2.58475,13.55,13.616,13.721,13.8,4.732,4.776,4.744,4.762,39919.0,51.0,1.0,39.515
669,20.096,40.322,102183.125,1.2101,2.58438,13.175,13.484,13.612,13.8,4.666,4.776,4.721,4.743,39973.0,51.0,1.0,39.537
670,20.085,40.337,102187.17,1.2102,2.58525,14.05,13.654,13.7,13.8,4.819,4.776,4.75,4.758,40028.0,51.0,1.0,39.57
671,20.075,40.322,102187.17,1.2103,2.58563,14.425,13.885,13.845,13.8,4.882,4.775,4.79,4.783,40083.0,51.0,1.0,39.57
672,20.096,40.329,102187.17,1.2102,2.58663,15.425,14.347,14.161,14.05,5.049,4.819,4.869,4.838,40137.0,51.0,1.0,39.548
673,20.085,40.337,102188.92,1.2102,2.58588,14.675,14.445,14.264,14.05,4.925,4.819,4.886,4.855,40192.0,51.0,1.0,39.56
674,20.085,40.329,102184.47,1.2102,2.58588,14.675,14.514,14.346,14.05,4.925,4.819,4.898,4.869,40247.0,51.0,1.0,39.56
675,20.075,40.322,102184.47,1.2102,2.58713,15.925,14.937,14.662,14.175,5.13,4.84,4.968,4.922,40301.0,51.0,1.0,39.56
676,20.075,40.322,102186.73,1.2102,2.58638,15.175,15.009,14.764,14.175,5.008,4.84,4.98,4.94,40355.0,51.0,1.0,39.57
677,20.096,40.322,102184.47,1.2101,2.5855,14.3,14.796,14.671,14.175,4.861,4.84,4.945,4.924,40411.0,51.0,1.0,39.493
678,20.085,40.314,102188.92,1.2102,2.58525,14.05,14.572,14.547,14.175,4.819,4.84,4.907,4.903,40465.0,51.0,1.0,39.537
679,20.075,40.322,102184.03,1.2102,2.58538,14.175,14.453,14.473,14.175,4.84,4.84,4.887,4.891,40519.0,51.0,1.0,39.56
680,20.085,40.307,102184.03,1.2102,2.58538,14.175,14.37,14.413,14.175,4.84,4.84,4.873,4.881,40573.0,51.0,1.0,39.56
681,20.075,40.314,102185.375,1.2102,2.58538,14.175,14.311,14.366,14.175,4.84,4.84,4.863,4.872,40629.0,51.0,1.0,39.537
682,20.085,40.322,102184.47,1.2102,2.58575,14.55,14.383,14.402,14.3,4.904,4.861,4.875,4.879,40683.0,51.0,1.0,39.56
683,20.075,40.322,102187.625,1.2103,2.58525,14.05,14.283,14.332,14.175,4.819,4.84,4.858,4.867,40737.0,51.0,1.0,39.548
684,20.085,40.322,102182.69,1.2102,2.58575,14.55,14.363,14.376,14.3,4.904,4.861,4.872,4.874,40793.0,51.0,1.0,39.548
685,20.085,40.329,102182.69,1.2102,2.58625,15.05,14.569,14.51,14.3,4.987,4.861,4.907,4.897,40847.0,51.0,1.0,39.548
686,20.075,40.322,102179.55,1.2102,2.58475,13.55,14.263,14.318,14.175,4.732,4.84,4.855,4.865,40901.0,51.0,1.0,39.493
687,20.085,40.322,102182.69,1.2102,2.58538,14.175,14.237,14.29,14.175,4.84,4.84,4.851,4.86,40956.0,51.0,1.0,39.537
688,20.096,40.322,102181.336,1.2101,2.58375,12.55,13.731,13.942,14.175,4.554,4.84,4.764,4.8,41011.0,51.0,1.0,39.526
689,20.085,40.329,102185.375,1.2102,2.58413,12.925,13.489,13.738,14.175,4.622,4.84,4.721,4.765,41065.0,51.0,1.0,39.526
690,20.085,40.322,102185.375,1.2102,2.58488,13.675,13.545,13.726,14.175,4.754,4.84,4.731,4.763,41120.0,51.0,1.0,39.537
691,20.085,40.322,102183.125,1.2102,2.585,13.8,13.621,13.741,14.175,4.776,4.84,4.745,4.765,41175.0,51.0,1.0,39.449
692,20.096,40.314,102187.17,1.2102,2.58475,13.55,13.6,13.702,14.175,4.732,4.84,4.741,4.759,41229.0,51.0,1.0,39.526
693,20.085,40.322,102178.2,1.2101,2.58613,14.925,13.997,13.947,14.175,4.967,4.84,4.81,4.801,41284.0,51.0,1.0,39.537
694,20.085,40.322,102178.2,1.2101,2.58538,14.175,14.051,13.993,14.175,4.84,4.84,4.819,4.809,41338.0,51.0,1.0,39.537
695,20.075,40.322,102182.69,1.2102,2.58363,12.425,13.563,13.679,14.175,4.531,4.84,4.734,4.755,41393.0,51.0,1.0,39.471
696,20.107,40.322,102185.83,1.2101,2.58513,13.925,13.672,13.728,14.175,4.797,4.84,4.754,4.763,41448.0,51.0,1.0,39.493
697,20.075,40.329,102184.03,1.2102,2.58425,13.05,13.485,13.593,14.175,4.644,4.84,4.721,4.74,41502.0,51.0,1.0,39.515
698,20.064,40.337,102185.375,1.2103,2.58425,13.05,13.355,13.484,14.05,4.644,4.818,4.698,4.72,41556.0,51.0,1.0,39.515
699,20.075,40.314,102185.375,1.2102,2.58313,11.925,12.926,13.172,14.05,4.439,4.819,4.622,4.666,41611.0,51.0,1.0,39.515
700,20.085,40.314,102184.49,1.2102,2.58525,14.05,13.263,13.348,14.05,4.819,4.819,4.682,4.697,41666.0,51.0,1.0,39.47
701,20.075,40.314,102184.47,1.2102,2.58513,13.925,13.462,13.463,13.925,4.797,4.797,4.717,4.717,41720.0,51.0,1.0,39.57
702,20.075,40.322,102183.14,1.2102,2.5845,13.3,13.413,13.431,13.925,4.688,4.797,4.708,4.711,41775.0,51.0,1.0,39.492
703,20.085,40.307,102180.89,1.2101,2.58388,12.675,13.192,13.279,13.8,4.577,4.776,4.669,4.685,41830.0,51.0,1.0,39.471
704,20.075,40.307,102180.89,1.2102,2.58375,12.55,12.999,13.134,13.675,4.554,4.754,4.635,4.659,41884.0,51.0,1.0,39.471
705,20.064,40.322,102186.28,1.2103,2.58563,14.425,13.427,13.392,13.675,4.882,4.754,4.71,4.704,41938.0,51.0,1.0,39.56
706,20.075,40.329,102184.94,1.2102,2.58538,14.175,13.651,13.548,13.675,4.84,4.754,4.75,4.732,41994.0,51.0,1.0,39.504
707,20.085,40.299,102188.98,1.2102,2.58638,15.175,14.108,13.874,13.675,5.008,4.754,4.829,4.788,42048.0,51.0,1.0,39.493
708,20.075,40.314,102188.98,1.2103,2.58713,15.925,14.653,14.284,13.8,5.13,4.775,4.921,4.858,42102.0,51.0,1.0,39.493
709,20.085,40.322,102187.19,1.2102,2.5835,12.3,13.947,13.887,13.675,4.509,4.754,4.801,4.791,42158.0,51.0,1.0,39.525
710,20.064,40.329,102184.94,1.2103,2.58413,12.925,13.641,13.695,13.675,4.622,4.754,4.748,4.757,42212.0,51.0,1.0,39.515
711,20.075,40.307,102187.625,1.2103,2.58488,13.675,13.651,13.691,13.675,4.754,4.754,4.75,4.757,42266.0,51.0,1.0,39.481
712,20.085,40.307,102182.7,1.2102,2.58525,14.05,13.771,13.763,13.8,4.819,4.776,4.771,4.769,42321.0,51.0,1.0,39.525
713,20.085,40.307,102182.7,1.2102,2.585,13.8,13.779,13.77,13.8,4.776,4.776,4.772,4.77,42376.0,51.0,1.0,39.525
714,20.075,40.314,102186.74,1.2102,2.58563,14.425,13.973,13.901,13.925,4.882,4.797,4.805,4.793,42430.0,51.0,1.0,39.525
715,20.053,40.329,102183.64,1.2103,2.58475,13.55,13.846,13.831,13.8,4.732,4.775,4.783,4.781,42485.0,51.0,1.0,39.481
716,20.064,40.314,102187.625,1.2103,2.58525,14.05,13.907,13.875,13.8,4.818,4.775,4.794,4.788,42540.0,51.0,1.0,39.481
717,20.064,40.314,102185.39,1.2103,2.58538,14.175,13.988,13.935,13.925,4.84,4.797,4.808,4.799,42594.0,51.0,1.0,39.503
718,20.085,40.307,102185.39,1.2102,2.58675,15.55,14.456,14.258,13.925,5.069,4.797,4.888,4.854,42648.0,51.0,1.0,39.503
719,20.064,40.307,102179.59,1.2102,2.58538,14.175,14.372,14.241,14.05,4.84,4.819,4.874,4.851,42703.0,51.0,1.0,39.437
720,20.075,40.307,102182.7,1.2102,2.586,14.8,14.5,14.353,14.05,4.946,4.819,4.895,4.87,42758.0,51.0,1.0,39.503
721,20.064,40.299,102184.49,1.2103,2.58488,13.675,14.253,14.217,14.05,4.754,4.819,4.853,4.847,42812.0,51.0,1.0,39.503
722,20.075,40.314,102184.49,1.2102,2.58513,13.925,14.154,14.159,14.05,4.797,4.819,4.836,4.837,42867.0,51.0,1.0,39.503
723,20.064,40.299,102184.05,1.2103,2.5845,13.3,13.898,13.987,14.05,4.688,4.819,4.792,4.808,42921.0,51.0,1.0,39.481
724,20.075,40.314,102181.8,1.2102,2.58413,12.925,13.606,13.775,14.05,4.622,4.819,4.742,4.771,42976.0,51.0,1.0,39.437
725,20.064,40.299,102182.7,1.2102,2.58563,14.425,13.852,13.905,14.05,4.882,4.819,4.784,4.794,43031.0,51.0,1.0,39.525
726,20.064,40.307,102180.94,1.2102,2.58688,15.675,14.399,14.259,14.175,5.09,4.84,4.878,4.854,43085.0,51.0,1.0,39.492
727,20.075,40.307,102180.94,1.2102,2.5865,15.3,14.669,14.467,14.175,5.028,4.84,4.924,4.89,43140.0,51.0,1.0,39.492
728,20.075,40.314,102185.84,1.2102,2.58413,12.925,14.146,14.159,14.05,4.622,4.819,4.835,4.837,43195.0,51.0,1.0,39.559
729,20.064,40.299,102184.05,1.2103,2.58588,14.675,14.305,14.262,14.05,4.925,4.819,4.862,4.855,43249.0,51.0,1.0,39.459
730,20.064,40.307,102184.984,1.2103,2.58588,14.675,14.416,14.344,14.05,4.924,4.818,4.881,4.869,43303.0,51.0,1.0,39.481
731,20.053,40.307,102184.984,1.2103,2.58413,12.925,13.968,14.061,14.05,4.621,4.818,4.804,4.82,43358.0,51.0,1.0,39.492
732,20.053,40.322,102184.984,1.2103,2.58538,14.175,14.03,14.083,14.175,4.84,4.84,4.815,4.824,43413.0,51.0,1.0,39.492
733,20.064,40.314,102182.7,1.2102,2.58488,13.675,13.924,14.002,14.175,4.754,4.84,4.797,4.81,43467.0,51.0,1.0,39.415
734,20.042,40.307,102188.09,1.2104,2.58488,13.675,13.849,13.936,14.175,4.753,4.84,4.784,4.799,43522.0,51.0,1.0,39.525
735,20.064,40.284,102187.68,1.2103,2.58538,14.175,13.947,13.984,14.175,4.84,4.84,4.801,4.807,43577.0,51.0,1.0,39.481
736,20.064,40.299,102190.78,1.2103,2.58438,13.175,13.715,13.822,14.175,4.666,4.84,4.761,4.779,43631.0,51.0,1.0,39.481
737,20.075,40.314,102190.78,1.2103,2.58538,14.175,13.853,13.893,14.175,4.84,4.84,4.785,4.791,43685.0,51.0,1.0,39.481
738,20.064,40.314,102186.33,1.2103,2.5855,14.3,13.987,13.974,14.175,4.861,4.84,4.808,4.805,43741.0,51.0,1.0,39.503
739,20.053,40.307,102187.234,1.2103,2.58438,13.175,13.744,13.814,14.175,4.666,4.84,4.766,4.778,43795.0,51.0,1.0,39.458
740,20.053,40.299,102183.64,1.2103,2.584,12.8,13.461,13.612,14.175,4.599,4.84,4.716,4.743,43849.0,51.0,1.0,39.481
741,20.064,40.307,102183.64,1.2103,2.58413,12.925,13.3,13.474,13.925,4.622,4.797,4.688,4.719,43905.0,51.0,1.0,39.481
742,20.075,40.314,102184.55,1.2102,2.58425,13.05,13.225,13.389,13.675,4.644,4.754,4.675,4.704,43959.0,51.0,1.0,39.469
743,20.053,40.299,102183.195,1.2103,2.58488,13.675,13.36,13.447,13.675,4.754,4.754,4.699,4.714,44013.0,51.0,1.0,39.458
744,20.064,40.299,102184.984,1.2103,2.5845,13.3,13.342,13.417,13.675,4.688,4.754,4.696,4.709,44068.0,51.0,1.0,39.492
745,20.064,40.307,102182.75,1.2102,2.58538,14.175,13.592,13.569,13.675,4.84,4.754,4.739,4.735,44123.0,51.0,1.0,39.469
746,20.053,40.314,102182.75,1.2103,2.58463,13.425,13.542,13.54,13.675,4.71,4.754,4.73,4.73,44177.0,51.0,1.0,39.469
747,20.075,40.314,102182.75,1.2102,2.5825,11.3,12.869,13.092,13.675,4.321,4.754,4.612,4.651,44231.0,51.0,1.0,39.458
748,20.042,40.314,102180.5,1.2103,2.5855,14.3,13.299,13.334,13.675,4.861,4.754,4.688,4.694,44286.0,51.0,1.0,39.491
749,20.042,40.307,102187.234,1.2104,2.58463,13.425,13.336,13.352,13.675,4.71,4.754,4.694,4.697,44341.0,51.0,1.0,39.491
750,20.064,40.291,102182.75,1.2103,2.58425,13.05,13.251,13.292,13.675,4.644,4.754,4.679,4.687,44395.0,51.0,1.0,39.491
751,20.042,40.299,102182.75,1.2103,2.58563,14.425,13.603,13.518,13.675,4.882,4.754,4.741,4.726,44450.0,51.0,1.0,39.491
752,20.042,40.299,102181.41,1.2103,2.58575,14.55,13.887,13.725,13.675,4.903,4.754,4.79,4.762,44505.0,51.0,1.0,39.502
753,20.053,40.291,102181.84,1.2103,2.58363,12.425,13.448,13.465,13.675,4.531,4.754,4.714,4.717,44559.0,51.0,1.0,39.514
754,20.064,40.307,102183.66,1.2103,2.58488,13.675,13.516,13.507,13.675,4.754,4.754,4.726,4.724,44614.0,51.0,1.0,39.48
755,20.053,40.314,102183.66,1.2103,2.58525,14.05,13.676,13.615,13.675,4.818,4.754,4.754,4.743,44668.0,51.0,1.0,39.48
756,20.053,40.291,102181.84,1.2103,2.58375,12.55,13.338,13.402,13.425,4.554,4.71,4.695,4.706,44723.0,51.0,1.0,39.491
757,20.053,40.299,102178.25,1.2102,2.58513,13.925,13.514,13.507,13.425,4.797,4.71,4.726,4.724,44778.0,51.0,1.0,39.536
758,20.042,40.307,102181.41,1.2103,2.58525,14.05,13.675,13.615,13.675,4.818,4.754,4.754,4.743,44832.0,51.0,1.0,39.469
759,20.042,40.299,102179.61,1.2103,2.58663,15.425,14.2,13.977,13.675,5.049,4.754,4.844,4.806,44887.0,51.0,1.0,39.48
760,20.042,40.291,102179.61,1.2103,2.5855,14.3,14.23,14.042,13.675,4.861,4.754,4.849,4.817,44942.0,51.0,1.0,39.48
761,20.042,40.299,102181.41,1.2103,2.58625,15.05,14.476,14.244,13.675,4.987,4.754,4.891,4.851,44996.0,51.0,1.0,39.48
762,20.042,40.299,102177.805,1.2103,2.586,14.8,14.573,14.355,13.925,4.945,4.797,4.907,4.87,45050.0,51.0,1.0,39.48
763,20.042,40.299,102176.016,1.2103,2.58563,14.425,14.529,14.369,14.05,4.882,4.819,4.9,4.873,45105.0,51.0,1.0,39.437
764,20.042,40.291,102179.61,1.2103,2.58575,14.55,14.535,14.405,14.05,4.903,4.818,4.901,4.879,45160.0,51.0,1.0,39.48
765,20.053,40.307,102179.61,1.2103,2.58513,13.925,14.352,14.309,14.05,4.797,4.819,4.87,4.863,45214.0,51.0,1.0,39.48
766,20.042,40.291,102180.95,1.2103,2.585,13.8,14.186,14.207,14.05,4.775,4.818,4.842,4.845,45268.0,51.0,1.0,39.502
767,20.053,40.299,102179.61,1.2103,2.586,14.8,14.371,14.326,14.05,4.945,4.819,4.873,4.866,45324.0,51.0,1.0,39.502
768,20.064,40.299,102183.66,1.2103,2.5855,14.3,14.349,14.321,14.3,4.861,4.861,4.87,4.865,45378.0,51.0,1.0,39.447
769,20.042,40.291,102180.95,1.2103,2.586,14.8,14.485,14.417,14.3,4.945,4.861,4.892,4.881,45432.0,51.0,1.0,39.447
770,20.042,40.291,102180.95,1.2103,2.584,12.8,13.979,14.093,14.3,4.599,4.861,4.806,4.826,45487.0,51.0,1.0,39.469
771,20.053,40.299,102182.31,1.2103,2.58563,14.425,14.113,14.16,14.3,4.882,4.861,4.829,4.837,45542.0,51.0,1.0,39.502
772,20.042,40.307,102187.695,1.2104,2.58575,14.55,14.244,14.238,14.425,4.903,4.882,4.851,4.85,45596.0,51.0,1.0,39.447
773,20.053,40.299,102182.8,1.2103,2.5855,14.3,14.261,14.25,14.3,4.861,4.861,4.854,4.853,45650.0,51.0,1.0,39.514
774,20.032,40.291,102182.8,1.2104,2.58438,13.175,13.935,14.035,14.3,4.666,4.861,4.799,4.816,45706.0,51.0,1.0,39.514
775,20.042,40.284,102187.28,1.2104,2.585,13.8,13.895,13.988,14.3,4.775,4.861,4.792,4.808,45760.0,51.0,1.0,39.469
776,20.064,40.291,102187.695,1.2103,2.58638,15.175,14.279,14.225,14.3,5.008,4.861,4.857,4.848,45814.0,51.0,1.0,39.48
777,20.053,40.291,102187.695,1.2104,2.58513,13.925,14.173,14.165,14.3,4.797,4.861,4.839,4.838,45870.0,51.0,1.0,39.48
778,20.042,40.322,102176.92,1.2103,2.58538,14.175,14.173,14.167,14.3,4.84,4.861,4.84,4.839,45924.0,51.0,1.0,39.469
779,20.042,40.284,102176.92,1.2103,2.58563,14.425,14.249,14.219,14.425,4.882,4.882,4.852,4.847,45978.0,51.0,1.0,39.469
