Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
396,20.096,39.704,100491.51,1.1901,2.57125,20.075,19.046,18.44,16.075,5.808,5.198,5.658,5.567,21833.0,325.0,1.0
397,20.128,39.712,100491.51,1.1899,2.57138,20.2,19.393,18.792,16.7,5.827,5.298,5.709,5.62,21888.0,325.0,1.0
398,20.118,39.704,100493.8,1.19,2.57075,19.575,19.447,18.949,16.825,5.736,5.318,5.717,5.643,21942.0,325.0,1.0
399,20.139,39.719,100493.8,1.1899,2.57675,25.575,21.286,20.274,16.95,6.556,5.338,5.981,5.838,21995.0,325.0,1.0
400,20.118,39.704,100491.11,1.19,2.571,19.825,20.848,20.184,17.575,5.772,5.435,5.919,5.824,22049.0,325.0,1.0
401,20.107,39.704,100495.984,1.1901,2.57488,23.7,21.703,20.887,17.7,6.311,5.454,6.039,5.925,22104.0,325.0,1.0
402,20.118,39.704,100492.85,1.19,2.57238,21.2,21.552,20.95,18.575,5.969,5.587,6.019,5.934,22158.0,325.0,1.0
403,20.118,39.712,100496.484,1.19,2.57488,23.7,22.197,21.5,18.825,6.311,5.625,6.108,6.011,22211.0,325.0,1.0
404,20.107,39.689,100496.484,1.1901,2.57638,25.2,23.098,22.24,19.2,6.508,5.68,6.23,6.114,22265.0,325.0,1.0
405,20.107,39.689,100493.8,1.19,2.57425,23.075,23.091,22.407,19.575,6.227,5.736,6.23,6.137,22320.0,325.0,1.0
406,20.085,39.704,100494.64,1.1901,2.57863,27.45,24.399,23.416,19.825,6.792,5.772,6.403,6.273,22374.0,325.0,1.0
407,20.118,39.696,100491.11,1.19,2.5745,23.325,24.077,23.398,19.825,6.261,5.772,6.361,6.271,22427.0,325.0,1.0
408,20.118,39.696,100491.11,1.19,2.57863,27.45,25.089,24.208,20.075,6.792,5.809,6.494,6.379,22481.0,325.0,1.0
409,20.107,39.681,100493.36,1.19,2.5765,25.325,25.16,24.432,20.2,6.524,5.827,6.503,6.408,22536.0,325.0,1.0
410,20.096,39.696,100492.85,1.1901,2.57538,24.2,24.872,24.385,21.2,6.377,5.969,6.465,6.402,22589.0,325.0,1.0
411,20.096,39.696,100488.81,1.19,2.5775,26.325,25.308,24.773,23.075,6.652,6.227,6.522,6.452,22643.0,325.0,1.0
412,20.118,39.696,100490.16,1.19,2.57838,27.2,25.876,25.259,23.325,6.761,6.261,6.595,6.516,22697.0,325.0,1.0
413,20.128,39.712,100490.16,1.1899,2.57713,25.95,25.898,25.397,23.7,6.604,6.312,6.598,6.534,22752.0,325.0,1.0
414,20.118,39.704,100492.45,1.19,2.57913,27.95,26.514,25.908,23.7,6.854,6.311,6.675,6.599,22805.0,325.0,1.0
415,20.118,39.696,100497.33,1.19,2.577,25.825,26.307,25.891,24.2,6.588,6.377,6.649,6.596,22859.0,325.0,1.0
416,20.096,39.696,100489.76,1.19,2.57888,27.7,26.725,26.253,25.2,6.823,6.508,6.702,6.642,22914.0,325.0,1.0
417,20.118,39.704,100489.76,1.19,2.58138,30.2,27.768,27.042,25.325,7.125,6.524,6.832,6.742,22968.0,325.0,1.0
418,20.118,39.689,100495.14,1.19,2.58113,29.95,28.422,27.624,25.575,7.095,6.556,6.911,6.814,23021.0,325.0,1.0
419,20.118,39.681,100493.29,1.19,2.58013,28.95,28.581,27.889,25.825,6.975,6.588,6.931,6.846,23075.0,325.0,1.0
420,20.118,39.689,100491.11,1.19,2.57963,28.45,28.542,28.001,25.95,6.915,6.604,6.926,6.86,23130.0,325.0,1.0
421,20.118,39.689,100489.76,1.19,2.58175,30.575,29.152,28.516,26.325,7.169,6.652,7.0,6.923,23184.0,325.0,1.0
422,20.139,39.689,100489.76,1.1899,2.5825,31.325,29.804,29.078,27.2,7.256,6.762,7.078,6.991,23237.0,325.0,1.0
423,20.118,39.689,100491.51,1.19,2.58163,30.45,29.998,29.352,27.45,7.154,6.792,7.101,7.024,23291.0,325.0,1.0
424,20.128,39.696,100493.72,1.19,2.58175,30.575,30.171,29.597,27.45,7.169,6.792,7.121,7.053,23346.0,325.0,1.0
425,20.118,39.696,100489.76,1.19,2.58,28.825,29.767,29.443,27.7,6.96,6.823,7.073,7.035,23399.0,325.0,1.0
426,20.118,39.696,100489.76,1.19,2.5835,32.325,30.535,30.019,27.95,7.371,6.854,7.164,7.103,23453.0,325.0,1.0
427,20.107,39.689,100492.016,1.19,2.58138,30.2,30.434,30.055,28.45,7.124,6.915,7.152,7.107,23507.0,325.0,1.0
428,20.118,39.681,100495.55,1.19,2.58263,31.45,30.739,30.334,28.825,7.27,6.96,7.188,7.14,23562.0,325.0,1.0
429,20.107,39.689,100492.85,1.19,2.58563,34.45,31.852,31.158,28.95,7.609,6.975,7.317,7.236,23615.0,325.0,1.0
430,20.118,39.681,100492.45,1.19,2.58913,37.95,33.682,32.516,29.95,7.986,7.095,7.524,7.393,23669.0,325.0,1.0
431,20.107,39.681,100492.45,1.19,2.58713,35.95,34.362,33.203,30.2,7.773,7.124,7.599,7.47,23724.0,325.0,1.0
432,20.118,39.681,100491.51,1.19,2.58925,38.075,35.476,34.177,30.2,8.0,7.124,7.722,7.579,23778.0,325.0,1.0
433,20.107,39.696,100490.16,1.19,2.58338,32.2,34.493,33.782,30.45,7.356,7.154,7.614,7.535,23831.0,325.0,1.0
434,20.096,39.681,100495.55,1.1901,2.58775,36.575,35.118,34.341,30.575,7.84,7.168,7.682,7.597,23885.0,325.0,1.0
435,20.118,39.681,100494.2,1.19,2.58763,36.45,35.518,34.763,30.575,7.827,7.168,7.726,7.644,23940.0,325.0,1.0
436,20.107,39.673,100493.8,1.19,2.58825,37.075,35.985,35.225,31.325,7.894,7.256,7.777,7.694,23993.0,325.0,1.0
437,20.118,39.681,100490.59,1.19,2.5885,37.325,36.387,35.645,31.45,7.92,7.27,7.82,7.74,24047.0,325.0,1.0
438,20.118,39.681,100493.72,1.19,2.58613,34.95,35.956,35.506,32.2,7.664,7.357,7.774,7.725,24101.0,325.0,1.0
439,20.118,39.666,100492.85,1.19,2.58838,37.2,36.329,35.845,32.325,7.907,7.371,7.814,7.762,24156.0,325.0,1.0
440,20.096,39.673,100492.85,1.1901,2.58863,37.45,36.666,36.166,34.45,7.933,7.609,7.85,7.796,24209.0,325.0,1.0
441,20.118,39.673,100499.58,1.1901,2.58888,37.7,36.976,36.473,34.95,7.96,7.664,7.883,7.829,24263.0,325.0,1.0
442,20.096,39.673,100492.45,1.1901,2.59175,40.575,38.056,37.293,35.95,8.258,7.773,7.997,7.917,24317.0,325.0,1.0
443,20.085,39.673,100496.89,1.1902,2.59063,39.45,38.474,37.725,36.45,8.142,7.826,8.041,7.962,24372.0,325.0,1.0
444,20.096,39.673,100492.85,1.1901,2.59263,41.45,39.367,38.47,36.575,8.346,7.84,8.134,8.041,24425.0,325.0,1.0
445,20.118,39.681,100492.85,1.19,2.58775,36.575,38.529,38.091,36.575,7.84,7.84,8.047,8.001,24479.0,325.0,1.0
446,20.107,39.673,100496.484,1.1901,2.5905,39.325,38.768,38.338,37.075,8.129,7.893,8.072,8.027,24534.0,325.0,1.0
447,20.118,39.673,100493.8,1.19,2.58938,38.2,38.598,38.31,37.2,8.013,7.907,8.054,8.024,24587.0,325.0,1.0
448,20.107,39.681,100495.14,1.1901,2.58675,35.575,37.691,37.763,37.2,7.732,7.907,7.959,7.966,24641.0,325.0,1.0
449,20.096,39.681,100495.14,1.1901,2.58963,38.45,37.919,37.901,37.325,8.038,7.92,7.983,7.981,24695.0,325.0,1.0
450,20.096,39.666,100495.55,1.1901,2.58925,38.075,37.966,37.936,37.45,7.999,7.933,7.988,7.984,24749.0,325.0,1.0
451,20.107,39.681,100488.41,1.19,2.58475,33.575,36.649,37.063,37.45,7.512,7.934,7.848,7.893,24803.0,325.0,1.0
452,20.096,39.681,100495.55,1.1901,2.58425,33.075,35.577,36.266,37.325,7.455,7.92,7.732,7.807,24857.0,325.0,1.0
453,20.118,39.673,100490.59,1.19,2.58838,37.2,36.064,36.453,37.325,7.907,7.92,7.785,7.827,24911.0,325.0,1.0
454,20.118,39.673,100490.59,1.19,2.59013,38.95,36.93,36.952,37.325,8.091,7.92,7.878,7.881,24965.0,325.0,1.0
455,20.096,39.673,100495.61,1.1901,2.58188,30.7,35.061,35.702,37.325,7.183,7.92,7.676,7.746,25019.0,325.0,1.0
456,20.107,39.65,100490.234,1.19,2.58763,36.45,35.478,35.851,37.325,7.827,7.92,7.722,7.762,25073.0,325.0,1.0
457,20.118,39.681,100491.14,1.19,2.585,33.825,34.982,35.446,37.325,7.54,7.92,7.668,7.718,25126.0,325.0,1.0
458,20.107,39.673,100491.14,1.19,2.58925,38.075,35.91,35.972,37.45,7.999,7.934,7.769,7.775,25181.0,325.0,1.0
459,20.096,39.673,100491.14,1.1901,2.58663,35.45,35.772,35.868,37.45,7.719,7.933,7.754,7.764,25235.0,325.0,1.0
460,20.096,39.666,100491.58,1.1901,2.58875,37.575,36.313,36.209,37.575,7.947,7.947,7.812,7.801,25289.0,325.0,1.0
461,20.118,39.681,100493.83,1.19,2.587,35.825,36.167,36.132,37.575,7.76,7.947,7.796,7.793,25342.0,325.0,1.0
462,20.096,39.658,100491.58,1.1901,2.58963,38.45,36.852,36.596,37.7,8.039,7.96,7.87,7.842,25397.0,325.0,1.0
463,20.128,39.658,100491.58,1.1899,2.58975,38.575,37.369,36.992,38.075,8.052,8.0,7.925,7.885,25451.0,325.0,1.0
464,20.107,39.673,100491.14,1.19,2.59138,40.2,38.218,37.633,38.075,8.22,7.999,8.014,7.953,25505.0,325.0,1.0
465,20.118,39.65,100492.92,1.19,2.58813,36.95,37.838,37.497,37.575,7.88,7.947,7.975,7.939,25559.0,325.0,1.0
466,20.096,39.658,100489.39,1.19,2.58538,34.2,36.747,36.838,37.2,7.581,7.907,7.859,7.868,25613.0,325.0,1.0
467,20.107,39.658,100489.39,1.19,2.58738,36.2,36.583,36.71,37.2,7.8,7.907,7.841,7.855,25667.0,325.0,1.0
468,20.107,39.65,100489.8,1.19,2.5885,37.325,36.805,36.833,37.2,7.92,7.907,7.865,7.868,25720.0,325.0,1.0
469,20.085,39.673,100492.484,1.1901,2.58438,33.2,35.724,36.107,36.95,7.469,7.88,7.748,7.79,25775.0,325.0,1.0
470,20.107,39.658,100492.484,1.19,2.58363,32.45,34.742,35.375,36.95,7.385,7.88,7.641,7.711,25829.0,325.0,1.0
471,20.107,39.658,100489.39,1.19,2.58713,35.95,35.104,35.49,36.45,7.773,7.827,7.681,7.723,25882.0,325.0,1.0
472,20.096,39.666,100489.39,1.19,2.58763,36.45,35.508,35.682,36.45,7.827,7.827,7.725,7.744,25936.0,325.0,1.0
473,20.107,39.658,100486.7,1.19,2.58213,30.95,34.141,34.736,36.45,7.212,7.827,7.575,7.641,25991.0,325.0,1.0
474,20.107,39.658,100492.92,1.19,2.58163,30.45,33.034,33.879,36.45,7.154,7.827,7.451,7.546,26045.0,325.0,1.0
475,20.096,39.658,100489.8,1.19,2.58338,32.2,32.784,33.543,36.2,7.356,7.8,7.423,7.508,26098.0,325.0,1.0
476,20.107,39.658,100489.8,1.19,2.5905,39.325,34.746,34.7,36.2,8.13,7.8,7.642,7.637,26152.0,325.0,1.0
477,20.107,39.658,100489.39,1.19,2.58288,31.7,33.832,34.1,36.2,7.299,7.8,7.541,7.57,26207.0,325.0,1.0
478,20.107,39.658,100487.1,1.19,2.58438,33.2,33.643,33.92,35.95,7.47,7.773,7.52,7.55,26260.0,325.0,1.0
479,20.085,39.658,100492.92,1.1901,2.58738,36.2,34.41,34.376,36.2,7.8,7.8,7.604,7.601,26314.0,325.0,1.0
480,20.096,39.658,100489.39,1.19,2.58713,35.95,34.872,34.691,35.95,7.773,7.773,7.655,7.636,26369.0,325.0,1.0
481,20.128,39.658,100489.39,1.1899,2.58388,32.7,34.221,34.293,35.95,7.414,7.773,7.584,7.592,26422.0,325.0,1.0
482,20.128,39.65,100488.95,1.1899,2.581,29.825,32.902,33.399,35.95,7.08,7.773,7.437,7.493,26476.0,325.0,1.0
483,20.107,39.635,100486.266,1.19,2.58763,36.45,33.966,34.009,35.95,7.827,7.773,7.556,7.56,26530.0,325.0,1.0
484,20.107,39.65,100483.57,1.1899,2.58725,36.075,34.599,34.423,35.95,7.787,7.773,7.626,7.606,26585.0,325.0,1.0
485,20.107,39.643,100483.57,1.1899,2.58275,31.575,33.692,33.853,35.95,7.285,7.773,7.525,7.543,26638.0,325.0,1.0
486,20.107,39.65,100488.95,1.19,2.59025,39.075,35.307,34.897,35.95,8.104,7.773,7.703,7.658,26692.0,325.0,1.0
487,20.107,39.658,100486.625,1.19,2.59038,39.2,36.475,35.758,35.95,8.117,7.773,7.83,7.752,26746.0,325.0,1.0
488,20.118,39.65,100490.234,1.19,2.58838,37.2,36.692,36.046,35.95,7.907,7.773,7.853,7.784,26800.0,325.0,1.0
489,20.118,39.65,100491.11,1.19,2.5855,34.325,35.982,35.702,35.95,7.595,7.773,7.777,7.746,26854.0,325.0,1.0
490,20.107,39.658,100491.11,1.19,2.591,39.825,37.135,36.527,35.95,8.181,7.773,7.9,7.835,26908.0,325.0,1.0
491,20.107,39.65,100490.67,1.19,2.59125,40.075,38.017,37.237,35.95,8.207,7.773,7.993,7.911,26961.0,325.0,1.0
492,20.107,39.658,100495.14,1.1901,2.58325,32.075,36.235,36.204,35.95,7.342,7.773,7.804,7.8,27016.0,325.0,1.0
493,20.118,39.65,100489.76,1.19,2.5865,35.325,35.962,36.028,35.95,7.705,7.773,7.774,7.782,27070.0,325.0,1.0
494,20.118,39.65,100489.76,1.19,2.5885,37.325,36.371,36.288,35.95,7.92,7.773,7.819,7.81,27124.0,325.0,1.0
495,20.118,39.65,100492.45,1.19,2.58663,35.45,36.095,36.12,35.95,7.719,7.773,7.789,7.791,27177.0,325.0,1.0
496,20.107,39.65,100490.67,1.19,2.5835,32.325,34.964,35.361,35.95,7.371,7.773,7.666,7.709,27232.0,325.0,1.0
497,20.118,39.643,100490.67,1.19,2.59,38.825,36.122,36.054,36.075,8.078,7.787,7.792,7.784,27286.0,325.0,1.0
498,20.139,39.65,100491.11,1.1899,2.59125,40.075,37.308,36.858,36.075,8.207,7.787,7.919,7.871,27339.0,325.0,1.0
499,20.107,39.643,100491.11,1.19,2.59025,39.075,37.838,37.302,36.2,8.104,7.8,7.974,7.918,27394.0,325.0,1.0
500,20.107,39.65,100493.8,1.1901,2.5875,36.325,37.384,37.106,36.325,7.813,7.813,7.926,7.897,27448.0,325.0,1.0
501,20.107,39.65,100493.36,1.19,2.58938,38.2,37.629,37.325,36.45,8.012,7.827,7.952,7.92,27501.0,325.0,1.0
502,20.118,39.635,100489.8,1.19,2.594,42.825,39.188,38.425,37.2,8.484,7.907,8.116,8.036,27555.0,325.0,1.0
503,20.107,39.635,100489.8,1.19,2.58963,38.45,38.967,38.43,37.325,8.039,7.92,8.093,8.037,27610.0,325.0,1.0
504,20.107,39.643,100486.625,1.19,2.58625,35.075,37.799,37.759,37.325,7.678,7.92,7.971,7.966,27664.0,325.0,1.0
505,20.096,39.65,100491.11,1.1901,2.58938,38.2,37.919,37.847,38.2,8.012,8.012,7.983,7.975,27717.0,325.0,1.0
506,20.096,39.643,100492.45,1.1901,2.59013,38.95,38.229,38.068,38.2,8.091,8.012,8.015,7.998,27771.0,325.0,1.0
507,20.107,39.635,100488.41,1.19,2.5875,36.325,37.658,37.719,38.2,7.814,8.013,7.956,7.962,27826.0,325.0,1.0
508,20.096,39.635,100488.41,1.19,2.58938,38.2,37.82,37.816,38.2,8.012,8.012,7.973,7.972,27879.0,325.0,1.0
509,20.107,39.628,100495.14,1.1901,2.59138,40.2,38.534,38.292,38.2,8.219,8.012,8.047,8.022,27933.0,325.0,1.0
510,20.107,39.643,100491.94,1.19,2.58875,37.575,38.247,38.149,38.2,7.947,8.013,8.017,8.007,27987.0,325.0,1.0
511,20.118,39.635,100487.47,1.1899,2.5885,37.325,37.97,37.984,38.2,7.921,8.013,7.989,7.99,28041.0,325.0,1.0
512,20.107,39.65,100487.47,1.19,2.58738,36.2,37.439,37.627,38.2,7.8,8.013,7.932,7.952,28095.0,325.0,1.0
513,20.107,39.635,100495.55,1.1901,2.5875,36.325,37.105,37.367,37.575,7.813,7.947,7.897,7.925,28149.0,325.0,1.0
514,20.107,39.643,100491.94,1.19,2.59025,39.075,37.696,37.709,38.2,8.104,8.013,7.959,7.961,28204.0,325.0,1.0
515,20.118,39.643,100491.11,1.19,2.5835,32.325,36.085,36.632,38.2,7.371,8.013,7.788,7.847,28257.0,325.0,1.0
516,20.118,39.635,100489.32,1.19,2.58888,37.7,36.569,36.846,38.2,7.96,8.013,7.84,7.869,28311.0,325.0,1.0
517,20.118,39.628,100489.32,1.19,2.59225,41.075,37.921,37.692,38.2,8.309,8.013,7.983,7.959,28365.0,325.0,1.0
518,20.107,39.635,100491.11,1.19,2.58725,36.075,37.367,37.368,38.2,7.787,8.013,7.925,7.925,28419.0,325.0,1.0
519,20.118,39.65,100494.2,1.19,2.58463,33.45,36.192,36.585,38.2,7.498,8.013,7.799,7.841,28473.0,325.0,1.0
520,20.107,39.643,100487.47,1.19,2.59125,40.075,37.357,37.283,38.2,8.207,8.013,7.924,7.916,28527.0,325.0,1.0
521,20.085,39.628,100487.47,1.1901,2.58475,33.575,36.223,36.541,37.7,7.512,7.96,7.802,7.836,28581.0,325.0,1.0
522,20.107,39.635,100490.59,1.19,2.586,34.825,35.803,36.198,37.7,7.65,7.96,7.757,7.8,28635.0,325.0,1.0
523,20.118,39.635,100491.51,1.19,2.5855,34.325,35.36,35.824,37.575,7.595,7.947,7.709,7.759,28689.0,325.0,1.0
524,20.118,39.635,100486.625,1.1899,2.58925,38.075,36.175,36.274,37.575,8.0,7.947,7.798,7.808,28743.0,325.0,1.0
525,20.128,39.635,100493.36,1.19,2.58425,33.075,35.245,35.634,37.325,7.456,7.92,7.697,7.739,28796.0,325.0,1.0
526,20.118,39.628,100493.36,1.19,2.58488,33.7,34.781,35.247,37.325,7.526,7.92,7.646,7.697,28851.0,325.0,1.0
527,20.118,39.628,100493.83,1.19,2.58913,37.95,35.732,35.788,37.325,7.986,7.92,7.749,7.755,28905.0,325.0,1.0
528,20.118,39.635,100486.125,1.1899,2.585,33.825,35.16,35.395,36.325,7.54,7.814,7.687,7.713,28959.0,325.0,1.0
529,20.096,39.62,100491.58,1.1901,2.58713,35.95,35.397,35.506,36.325,7.773,7.813,7.713,7.725,29012.0,325.0,1.0
530,20.118,39.628,100491.58,1.19,2.586,34.825,35.226,35.37,36.2,7.651,7.8,7.694,7.71,29067.0,325.0,1.0
531,20.118,39.635,100493.36,1.19,2.58425,33.075,34.58,34.911,36.075,7.456,7.787,7.624,7.66,29121.0,325.0,1.0
532,20.107,39.628,100494.2,1.1901,2.58838,37.2,35.366,35.369,36.075,7.907,7.786,7.71,7.71,29174.0,325.0,1.0
533,20.128,39.635,100494.2,1.19,2.5875,36.325,35.654,35.56,36.075,7.814,7.787,7.741,7.731,29229.0,325.0,1.0
534,20.118,39.628,100489.76,1.19,2.58475,33.575,35.03,35.163,35.95,7.512,7.773,7.673,7.688,29283.0,325.0,1.0
535,20.107,39.635,100489.76,1.19,2.588,36.825,35.569,35.496,35.95,7.867,7.773,7.732,7.724,29337.0,325.0,1.0
536,20.139,39.612,100497.4,1.19,2.58663,35.45,35.533,35.487,35.45,7.719,7.719,7.728,7.723,29390.0,325.0,1.0
537,20.107,39.62,100491.51,1.19,2.58875,37.575,36.146,35.904,35.95,7.947,7.773,7.794,7.768,29445.0,325.0,1.0
538,20.107,39.628,100493.36,1.19,2.58463,33.45,35.337,35.413,35.45,7.498,7.719,7.706,7.715,29499.0,325.0,1.0
539,20.118,39.628,100493.36,1.19,2.589,37.825,36.084,35.896,35.45,7.973,7.719,7.787,7.767,29552.0,325.0,1.0
540,20.118,39.628,100493.8,1.19,2.58788,36.7,36.269,36.057,35.45,7.854,7.719,7.807,7.785,29606.0,325.0,1.0
541,20.096,39.62,100491.51,1.1901,2.58425,33.075,35.311,35.46,35.45,7.456,7.719,7.703,7.72,29661.0,325.0,1.0
542,20.107,39.628,100493.29,1.19,2.58575,34.575,35.09,35.283,34.825,7.623,7.65,7.679,7.7,29715.0,325.0,1.0
543,20.096,39.612,100493.8,1.1901,2.58538,34.2,34.823,35.067,34.825,7.581,7.65,7.65,7.677,29768.0,325.0,1.0
544,20.118,39.628,100493.8,1.19,2.58613,34.95,34.861,35.043,34.95,7.664,7.664,7.654,7.674,29822.0,325.0,1.0
545,20.139,39.605,100491.11,1.1899,2.58263,31.45,33.838,34.325,34.95,7.271,7.665,7.542,7.596,29877.0,325.0,1.0
546,20.128,39.62,100493.8,1.19,2.58788,36.7,34.697,34.8,34.95,7.854,7.664,7.636,7.648,29930.0,325.0,1.0
547,20.118,39.612,100489.32,1.19,2.5875,36.325,35.185,35.105,35.45,7.814,7.719,7.69,7.681,29984.0,325.0,1.0
548,20.096,39.628,100489.32,1.19,2.58738,36.2,35.49,35.324,35.95,7.8,7.773,7.723,7.705,30039.0,325.0,1.0
549,20.118,39.612,100489.32,1.19,2.58538,34.2,35.103,35.099,35.45,7.582,7.719,7.681,7.681,30093.0,325.0,1.0
550,20.118,39.605,100497.33,1.1901,2.59,38.825,36.22,35.844,35.95,8.078,7.773,7.802,7.761,30146.0,325.0,1.0
551,20.118,39.62,100493.29,1.19,2.58675,35.575,36.026,35.791,35.575,7.732,7.732,7.781,7.756,30200.0,325.0,1.0
552,20.118,39.62,100487.98,1.1899,2.58725,36.075,36.041,35.848,36.075,7.787,7.787,7.783,7.762,30255.0,325.0,1.0
553,20.096,39.612,100487.98,1.19,2.58663,35.45,35.864,35.768,36.075,7.719,7.786,7.764,7.753,30308.0,325.0,1.0
554,20.128,39.612,100492.85,1.19,2.58575,34.575,35.477,35.53,35.575,7.623,7.733,7.722,7.728,30362.0,325.0,1.0
555,20.096,39.612,100489.25,1.19,2.58463,33.45,34.869,35.114,35.45,7.498,7.719,7.655,7.682,30416.0,325.0,1.0
556,20.118,39.605,100489.25,1.19,2.5855,34.325,34.706,34.956,35.45,7.596,7.719,7.638,7.665,30471.0,325.0,1.0
557,20.128,39.635,100491.94,1.1899,2.58863,37.45,35.529,35.455,35.45,7.934,7.719,7.728,7.72,30524.0,325.0,1.0
558,20.107,39.605,100491.94,1.19,2.5855,34.325,35.168,35.229,35.45,7.595,7.719,7.688,7.695,30578.0,325.0,1.0
559,20.118,39.62,100495.984,1.19,2.58588,34.7,35.028,35.123,34.95,7.637,7.664,7.673,7.683,30632.0,325.0,1.0
560,20.096,39.612,100492.85,1.1901,2.58263,31.45,33.954,34.389,34.95,7.27,7.664,7.554,7.602,30686.0,325.0,1.0
561,20.139,39.612,100491.94,1.1899,2.58688,35.7,34.478,34.651,34.95,7.746,7.665,7.613,7.632,30740.0,325.0,1.0
562,20.107,39.612,100491.94,1.19,2.5885,37.325,35.332,35.186,34.95,7.92,7.664,7.706,7.69,30794.0,325.0,1.0
563,20.128,39.62,100491.94,1.1899,2.58475,33.575,34.805,34.864,34.95,7.512,7.664,7.648,7.655,30849.0,325.0,1.0
564,20.118,39.612,100492.85,1.19,2.584,32.825,34.211,34.456,34.95,7.428,7.664,7.583,7.61,30902.0,325.0,1.0
565,20.118,39.62,100491.11,1.19,2.5845,33.325,33.945,34.23,34.95,7.484,7.664,7.553,7.585,30956.0,325.0,1.0
566,20.118,39.605,100487.47,1.1899,2.586,34.825,34.209,34.349,34.825,7.651,7.651,7.583,7.598,31010.0,325.0,1.0
567,20.118,39.612,100487.47,1.1899,2.58438,33.2,33.907,34.119,34.825,7.47,7.651,7.549,7.573,31064.0,325.0,1.0
568,20.118,39.62,100491.94,1.19,2.58363,32.45,33.47,33.785,34.7,7.385,7.637,7.5,7.535,31118.0,325.0,1.0
569,20.118,39.605,100492.375,1.19,2.589,37.825,34.776,34.593,34.7,7.973,7.637,7.645,7.625,31172.0,325.0,1.0
570,20.118,39.612,100492.85,1.19,2.58513,33.95,34.529,34.465,34.575,7.554,7.623,7.618,7.611,31226.0,325.0,1.0
571,20.118,39.605,100492.85,1.19,2.58775,36.575,35.143,34.887,34.7,7.84,7.637,7.685,7.657,31280.0,325.0,1.0
572,20.118,39.62,100488.81,1.1899,2.58688,35.7,35.31,35.05,34.7,7.746,7.637,7.704,7.675,31334.0,325.0,1.0
573,20.128,39.605,100488.81,1.1899,2.58738,36.2,35.577,35.28,34.7,7.8,7.637,7.733,7.701,31388.0,325.0,1.0
574,20.107,39.62,100486.125,1.19,2.586,34.825,35.352,35.189,34.7,7.651,7.637,7.708,7.69,31441.0,325.0,1.0
575,20.096,39.612,100485.72,1.19,2.58388,32.7,34.556,34.691,34.575,7.413,7.623,7.621,7.636,31496.0,325.0,1.0
576,20.118,39.612,100485.72,1.1899,2.58388,32.7,33.999,34.293,34.325,7.414,7.596,7.559,7.592,31550.0,325.0,1.0
577,20.118,39.612,100492.85,1.19,2.58513,33.95,33.985,34.224,34.325,7.554,7.595,7.558,7.584,31604.0,325.0,1.0
578,20.139,39.605,100487.47,1.1898,2.58313,31.95,33.374,33.77,34.325,7.328,7.596,7.49,7.534,31657.0,325.0,1.0
579,20.096,39.612,100490.16,1.1901,2.59188,40.7,35.572,35.156,34.325,8.27,7.595,7.732,7.687,31712.0,325.0,1.0
580,20.107,39.612,100490.16,1.19,2.58563,34.45,35.236,35.015,34.45,7.609,7.609,7.695,7.671,31766.0,325.0,1.0
581,20.107,39.62,100491.51,1.19,2.58375,32.575,34.437,34.527,33.95,7.399,7.554,7.608,7.618,31820.0,325.0,1.0
582,20.128,39.612,100487.91,1.1899,2.58363,32.45,33.841,34.111,33.95,7.385,7.554,7.542,7.572,31874.0,325.0,1.0
583,20.107,39.605,100488.81,1.19,2.58825,37.075,34.811,34.704,33.95,7.894,7.554,7.649,7.637,31928.0,325.0,1.0
584,20.128,39.612,100492.85,1.19,2.58913,37.95,35.753,35.353,33.95,7.987,7.554,7.752,7.708,31982.0,325.0,1.0
585,20.118,39.62,100492.85,1.19,2.58488,33.7,35.137,35.023,33.95,7.526,7.554,7.685,7.672,32035.0,325.0,1.0
586,20.118,39.612,100489.25,1.19,2.58563,34.45,34.931,34.908,34.45,7.609,7.609,7.662,7.66,32090.0,325.0,1.0
587,20.118,39.612,100488.34,1.1899,2.58825,37.075,35.574,35.342,34.45,7.894,7.609,7.733,7.707,32144.0,325.0,1.0
588,20.118,39.597,100489.69,1.19,2.58225,31.075,34.225,34.488,34.45,7.227,7.609,7.584,7.614,32198.0,325.0,1.0
589,20.118,39.605,100489.69,1.19,2.5835,32.325,33.655,34.056,34.45,7.371,7.609,7.521,7.566,32251.0,325.0,1.0
590,20.118,39.612,100490.16,1.19,2.58675,35.575,34.231,34.36,34.45,7.733,7.609,7.585,7.599,32306.0,325.0,1.0
591,20.128,39.597,100490.16,1.1899,2.59088,39.7,35.872,35.428,34.45,8.169,7.609,7.765,7.717,32360.0,325.0,1.0
592,20.118,39.612,100491.94,1.19,2.58038,29.2,33.87,34.182,34.45,7.005,7.609,7.545,7.58,32413.0,325.0,1.0
593,20.118,39.62,100491.51,1.19,2.5855,34.325,34.007,34.211,34.45,7.595,7.609,7.56,7.583,32467.0,325.0,1.0
594,20.15,39.612,100491.51,1.1898,2.58838,37.2,34.965,34.809,34.45,7.908,7.61,7.666,7.649,32522.0,325.0,1.0
595,20.096,39.612,100490.59,1.1901,2.586,34.825,34.923,34.812,34.45,7.65,7.609,7.661,7.649,32576.0,325.0,1.0
596,20.118,39.62,100486.56,1.1899,2.586,34.825,34.894,34.815,34.45,7.651,7.609,7.658,7.65,32629.0,325.0,1.0
