Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
3101,18.959,37.087,36.422,100264.81,1.1925,2.61363,38.862,34.987,8.073,7.66,168188.0,353.0,1.0,7.5,-9.1
3102,18.959,37.087,36.399,100265.25,1.1926,2.61088,36.113,34.987,7.782,7.66,168243.0,353.0,1.0,7.5,-9.1
3103,18.959,37.087,36.399,100269.28,1.1926,2.61013,35.362,34.987,7.701,7.66,168296.0,353.0,1.0,7.5,-9.1
3104,18.981,37.087,36.399,100269.28,1.1925,2.61038,35.613,34.987,7.728,7.66,168349.0,353.0,1.0,7.5,-9.11
3105,18.97,37.095,36.389,100267.93,1.1925,2.605,30.237,34.862,7.121,7.646,168402.0,353.0,1.0,7.5,-8.33
3106,18.959,37.079,36.399,100267.93,1.1926,2.60625,31.487,34.738,7.267,7.633,168457.0,353.0,1.0,7.5,-7.54
3107,18.981,37.079,36.399,100262.125,1.1924,2.607,32.237,34.363,7.353,7.592,168510.0,353.0,1.0,7.5,-5.22
3108,18.97,37.095,36.399,100262.125,1.1925,2.60713,32.362,34.363,7.367,7.592,168563.0,353.0,1.0,7.5,-5.21
3109,18.959,37.087,36.367,100267.5,1.1926,2.59988,25.113,34.238,6.49,7.577,168616.0,353.0,1.0,7.5,-4.4
3110,18.959,37.087,36.444,100265.25,1.1926,2.6065,31.738,33.738,7.296,7.522,168671.0,353.0,1.0,7.5,-1.25
3111,18.981,37.095,36.378,100262.56,1.1924,2.60425,29.488,33.738,7.033,7.522,168724.0,353.0,1.0,7.5,-1.27
3112,18.97,37.087,36.422,100267.93,1.1925,2.60013,25.362,33.612,6.522,7.508,168777.0,353.0,1.0,7.5,-0.46
3113,18.959,37.095,36.422,100267.93,1.1926,2.6055,30.738,33.612,7.18,7.508,168830.0,353.0,1.0,7.5,-0.45
3114,18.97,37.087,36.422,100270.15,1.1926,2.60513,30.363,33.612,7.136,7.508,168885.0,353.0,1.0,7.5,-0.45
3115,18.97,37.087,36.422,100264.336,1.1925,2.601,26.237,33.612,6.634,7.508,168938.0,353.0,1.0,7.5,-0.47
3116,18.97,37.087,36.422,100261.22,1.1925,2.60788,33.112,33.488,7.452,7.494,168991.0,353.0,1.0,7.5,0.32
3117,18.981,37.087,36.422,100261.22,1.1924,2.61163,36.863,33.488,7.863,7.495,169044.0,353.0,1.0,7.5,0.31
3118,18.981,37.087,36.411,100265.25,1.1925,2.60675,31.987,33.488,7.325,7.494,169099.0,353.0,1.0,7.5,0.32
3119,18.981,37.087,36.422,100268.805,1.1925,2.60613,31.362,33.112,7.253,7.452,169152.0,353.0,1.0,7.5,2.72
3120,18.981,37.102,36.399,100273.31,1.1926,2.61288,38.113,33.112,7.995,7.452,169205.0,353.0,1.0,7.5,2.73
3121,18.959,37.095,36.399,100273.31,1.1926,2.60663,31.862,33.112,7.31,7.452,169259.0,353.0,1.0,7.5,2.75
3122,18.981,37.087,36.411,100265.25,1.1925,2.6055,30.738,33.112,7.18,7.452,169313.0,353.0,1.0,7.5,2.71
3123,18.981,37.087,36.355,100267.93,1.1925,2.60988,35.113,33.112,7.674,7.452,169366.0,353.0,1.0,7.5,2.72
3124,18.991,37.095,36.399,100271.055,1.1925,2.61363,38.862,33.112,8.073,7.452,169419.0,353.0,1.0,7.5,2.72
3125,18.981,37.087,36.378,100264.336,1.1925,2.60075,25.988,32.988,6.602,7.438,169473.0,353.0,1.0,7.5,3.51
3126,18.981,37.087,36.378,100264.336,1.1925,2.6055,30.738,32.488,7.18,7.382,169527.0,354.0,1.0,7.5,6.73
3127,18.981,37.072,36.355,100265.69,1.1925,2.606,31.238,32.362,7.238,7.367,169580.0,354.0,1.0,7.5,7.54
3128,18.97,37.095,36.434,100269.64,1.1926,2.60813,33.363,32.488,7.48,7.381,169633.0,354.0,1.0,7.5,6.75
3129,18.959,37.087,36.411,100271.055,1.1926,2.60675,31.987,32.362,7.324,7.367,169687.0,354.0,1.0,7.5,7.57
3130,18.981,37.087,36.411,100271.055,1.1925,2.60588,31.112,32.237,7.223,7.353,169741.0,354.0,1.0,7.5,8.36
3131,18.959,37.095,36.444,100270.55,1.1926,2.60613,31.362,32.113,7.252,7.338,169794.0,354.0,1.0,7.5,9.19
3132,18.981,37.087,36.367,100267.86,1.1925,2.60913,34.363,32.237,7.592,7.353,169847.0,354.0,1.0,7.5,8.36
3133,18.991,37.095,36.345,100264.77,1.1924,2.60788,33.112,32.237,7.452,7.353,169901.0,354.0,1.0,7.5,8.34
3134,18.97,37.087,36.411,100269.64,1.1926,2.60738,32.613,32.237,7.395,7.353,169955.0,354.0,1.0,7.5,8.37
3135,18.981,37.095,36.411,100269.64,1.1925,2.60675,31.987,32.237,7.324,7.353,170008.0,355.0,1.0,7.5,8.36
3136,18.959,37.095,36.389,100267.46,1.1926,2.6095,34.738,32.237,7.633,7.353,170061.0,355.0,1.0,7.5,8.37
3137,18.981,37.087,36.323,100269.28,1.1925,2.60713,32.362,32.237,7.367,7.353,170115.0,355.0,1.0,7.5,8.36
3138,18.97,37.087,36.389,100270.15,1.1926,2.60625,31.487,31.987,7.267,7.324,170169.0,355.0,1.0,7.5,10.0
3139,18.991,37.079,36.389,100270.15,1.1925,2.611,36.237,31.987,7.796,7.325,170222.0,355.0,1.0,7.5,9.98
3140,18.959,37.095,36.433,100270.625,1.1926,2.61138,36.612,31.987,7.836,7.324,170275.0,355.0,1.0,7.5,10.01
3141,18.959,37.087,36.312,100259.4,1.1925,2.60563,30.863,31.987,7.195,7.325,170330.0,355.0,1.0,7.5,9.98
3142,18.97,37.095,36.378,100265.25,1.1925,2.60538,30.612,31.987,7.165,7.324,170383.0,355.0,1.0,7.5,9.99
3143,18.981,37.11,36.378,100265.25,1.1925,2.60688,32.113,31.987,7.339,7.325,170436.0,355.0,1.0,7.5,9.98
3144,18.981,37.079,36.345,100269.28,1.1925,2.60613,31.362,31.862,7.253,7.31,170489.0,356.0,1.0,7.5,10.8
3145,18.97,37.072,36.378,100268.37,1.1925,2.60525,30.488,31.862,7.151,7.31,170544.0,356.0,1.0,7.5,10.81
3146,18.959,37.087,36.378,100270.15,1.1926,2.60675,31.987,31.987,7.324,7.324,170597.0,356.0,1.0,7.5,10.0
3147,18.97,37.095,36.378,100264.336,1.1925,2.60838,33.612,31.987,7.508,7.324,170650.0,356.0,1.0,7.5,9.98
3148,18.991,37.087,36.378,100264.336,1.1924,2.6085,33.738,31.987,7.522,7.325,170703.0,356.0,1.0,7.5,9.97
3149,18.981,37.087,36.323,100269.2,1.1925,2.6085,33.738,31.987,7.522,7.324,170758.0,356.0,1.0,7.5,9.99
3150,18.981,37.087,36.355,100268.37,1.1925,2.60538,30.612,31.987,7.165,7.324,170811.0,356.0,1.0,7.5,9.98
3151,18.97,37.087,36.367,100270.625,1.1926,2.6095,34.738,31.987,7.633,7.324,170864.0,356.0,1.0,7.5,10.0
3152,18.991,37.095,36.367,100270.625,1.1925,2.60588,31.112,31.987,7.224,7.325,170918.0,356.0,1.0,7.5,9.98
3153,18.97,37.11,36.378,100271.96,1.1926,2.60988,35.113,31.987,7.674,7.324,170972.0,357.0,1.0,7.5,10.0
3154,18.959,37.072,36.422,100265.17,1.1926,2.61075,35.988,32.113,7.769,7.339,171025.0,357.0,1.0,7.5,9.18
3155,18.981,37.095,36.389,100262.99,1.1924,2.609,34.238,32.362,7.578,7.367,171078.0,357.0,1.0,7.5,7.54
3156,18.97,37.087,36.378,100268.37,1.1925,2.61,35.238,32.362,7.687,7.367,171132.0,357.0,1.0,7.5,7.56
3157,18.97,37.087,36.378,100268.37,1.1925,2.61225,37.487,32.362,7.929,7.367,171186.0,357.0,1.0,7.5,7.56
3158,18.97,37.095,36.355,100267.02,1.1925,2.60763,32.862,32.613,7.424,7.396,171239.0,357.0,1.0,7.5,5.94
3159,18.981,37.095,36.411,100265.17,1.1925,2.60838,33.612,32.862,7.508,7.424,171292.0,357.0,1.0,7.5,4.32
3160,18.981,37.079,36.367,100263.43,1.1924,2.607,32.237,32.613,7.353,7.396,171346.0,357.0,1.0,7.5,5.92
3161,18.97,37.087,36.367,100263.43,1.1925,2.60675,31.987,32.613,7.324,7.396,171400.0,357.0,1.0,7.5,5.93
3162,18.948,37.095,36.355,100266.12,1.1926,2.605,30.237,32.613,7.121,7.395,171453.0,357.0,1.0,7.5,5.95
3163,18.981,37.087,36.389,100265.17,1.1925,2.606,31.238,32.362,7.238,7.367,171506.0,357.0,1.0,7.5,7.54
3164,18.97,37.087,36.367,100266.12,1.1925,2.60388,29.113,32.237,6.988,7.353,171560.0,357.0,1.0,7.5,8.36
3165,18.97,37.102,36.367,100267.46,1.1925,2.60688,32.113,32.237,7.339,7.353,171614.0,357.0,1.0,7.5,8.37
3166,18.981,37.095,36.422,100266.59,1.1925,2.60388,29.113,32.237,6.988,7.353,171667.0,357.0,1.0,7.5,8.36
3167,18.991,37.095,36.345,100266.516,1.1924,2.60425,29.488,32.237,7.033,7.353,171720.0,358.0,1.0,7.5,8.35
3168,18.991,37.095,36.367,100262.086,1.1924,2.60688,32.113,32.113,7.339,7.339,171774.0,358.0,1.0,7.5,9.15
3169,18.97,37.087,36.355,100264.77,1.1925,2.60775,32.988,32.237,7.438,7.353,171828.0,358.0,1.0,7.5,8.36
3170,18.97,37.095,36.355,100264.77,1.1925,2.60488,30.112,32.237,7.107,7.353,171881.0,358.0,1.0,7.5,8.36
3171,18.948,37.095,36.334,100262.56,1.1926,2.61125,36.488,32.362,7.823,7.367,171935.0,358.0,1.0,7.5,7.56
3172,18.97,37.087,36.411,100265.17,1.1925,2.60838,33.612,32.362,7.508,7.367,171988.0,358.0,1.0,7.5,7.55
3173,18.981,37.095,36.345,100263.9,1.1924,2.61438,39.612,32.362,8.151,7.367,172042.0,358.0,1.0,7.5,7.54
3174,18.991,37.087,36.345,100263.9,1.1924,2.61113,36.363,32.362,7.81,7.368,172095.0,358.0,1.0,7.5,7.53
3175,18.97,37.087,36.301,100264.77,1.1925,2.61275,37.987,32.862,7.982,7.424,172149.0,358.0,1.0,7.5,4.33
3176,18.97,37.095,36.345,100266.516,1.1925,2.607,32.237,32.362,7.353,7.367,172203.0,358.0,1.0,7.5,7.55
3177,18.97,37.102,36.379,100265.61,1.1925,2.60863,33.863,32.862,7.536,7.424,172256.0,358.0,1.0,7.5,4.33
3178,18.97,37.087,36.355,100266.12,1.1925,2.60975,34.987,32.988,7.66,7.438,172309.0,358.0,1.0,7.5,3.53
3179,18.991,37.079,36.355,100266.12,1.1924,2.60175,26.988,32.862,6.728,7.424,172363.0,358.0,1.0,7.5,4.31
3180,18.981,37.095,36.334,100264.77,1.1925,2.607,32.237,32.237,7.353,7.353,172417.0,359.0,1.0,7.5,8.35
3181,18.97,37.087,36.356,100260.234,1.1924,2.60988,35.113,32.862,7.674,7.424,172470.0,358.0,1.0,7.5,4.32
3182,18.981,37.079,36.367,100263.83,1.1924,2.60375,28.988,32.862,6.973,7.424,172523.0,358.0,1.0,7.5,4.32
3183,18.97,37.087,36.367,100263.83,1.1925,2.6035,28.738,32.862,6.942,7.424,172577.0,358.0,1.0,7.5,4.32
3184,18.97,37.095,36.323,100270.15,1.1926,2.61038,35.613,32.988,7.728,7.438,172631.0,358.0,1.0,7.5,3.53
3185,18.981,37.087,36.39,100265.61,1.1925,2.60338,28.613,32.988,6.927,7.438,172684.0,358.0,1.0,7.5,3.52
3186,18.959,37.095,36.355,100260.734,1.1925,2.60025,25.487,32.988,6.538,7.438,172737.0,358.0,1.0,7.5,3.52
3187,18.948,37.079,36.355,100267.46,1.1926,2.60838,33.612,32.988,7.508,7.438,172791.0,359.0,1.0,7.5,3.54
3188,18.981,37.095,36.301,100267.46,1.1925,2.613,38.238,32.988,8.008,7.438,172845.0,359.0,1.0,7.5,3.52
3189,18.97,37.095,36.334,100265.17,1.1925,2.60688,32.113,32.862,7.339,7.424,172898.0,359.0,1.0,7.5,4.33
3190,18.981,37.087,36.334,100264.336,1.1925,2.6095,34.738,32.988,7.633,7.438,172951.0,359.0,1.0,7.5,3.51
3191,18.959,37.087,36.367,100262.99,1.1925,2.61138,36.612,32.988,7.836,7.438,173005.0,359.0,1.0,7.5,3.53
3192,18.97,37.087,36.367,100262.99,1.1925,2.61013,35.362,33.612,7.701,7.508,173059.0,358.0,1.0,7.5,-0.47
3193,18.97,37.087,36.334,100264.336,1.1925,2.60625,31.487,32.988,7.267,7.438,173112.0,359.0,1.0,7.5,3.52
3194,18.981,37.087,36.312,100259.4,1.1924,2.60813,33.363,32.988,7.481,7.438,173165.0,359.0,1.0,7.5,3.5
3195,18.97,37.087,36.334,100261.65,1.1925,2.6095,34.738,32.988,7.633,7.438,173219.0,359.0,1.0,7.5,3.52
3196,18.981,37.072,36.334,100261.65,1.1924,2.60825,33.488,32.988,7.494,7.438,173273.0,359.0,1.0,7.5,3.51
3197,18.959,37.095,36.323,100262.99,1.1925,2.60763,32.862,32.862,7.424,7.424,173326.0,359.0,1.0,7.5,4.33
3198,18.97,37.087,36.345,100263.43,1.1925,2.60463,29.863,32.862,7.077,7.424,173379.0,359.0,1.0,7.5,4.32
3199,18.948,37.095,36.355,100260.734,1.1925,2.60425,29.488,32.237,7.032,7.353,173433.0,359.0,1.0,7.5,8.37
3200,18.948,37.087,36.323,100264.336,1.1926,2.60525,30.488,32.237,7.15,7.353,173487.0,359.0,1.0,7.5,8.38
3201,18.981,37.079,36.323,100264.336,1.1925,2.60813,33.363,32.862,7.48,7.424,173540.0,359.0,1.0,7.5,4.32
3202,18.981,37.087,36.334,100263.43,1.1924,2.60875,33.987,32.988,7.55,7.438,173594.0,359.0,1.0,7.5,3.51
3203,18.959,37.087,36.345,100261.65,1.1925,2.60813,33.363,33.363,7.48,7.48,173647.0,359.0,1.0,7.5,1.13
3204,18.948,37.079,36.323,100264.77,1.1926,2.6095,34.738,33.363,7.633,7.48,173701.0,359.0,1.0,7.5,1.14
3205,18.981,37.087,36.323,100264.77,1.1925,2.60938,34.613,33.363,7.619,7.48,173754.0,359.0,1.0,7.5,1.12
3206,18.97,37.095,36.334,100264.336,1.1925,2.6145,39.737,33.488,8.164,7.494,173808.0,359.0,1.0,7.5,0.33
3207,18.97,37.079,36.323,100264.336,1.1925,2.606,31.238,33.488,7.238,7.494,173861.0,359.0,1.0,7.5,0.33
3208,18.948,37.087,36.355,100264.336,1.1926,2.60838,33.612,33.612,7.508,7.508,173915.0,359.0,1.0,7.5,-0.45
3209,18.959,37.087,36.355,100267.02,1.1926,2.612,37.238,33.612,7.902,7.508,173968.0,359.0,1.0,7.5,-0.45
3210,18.981,37.087,36.334,100267.46,1.1925,2.60413,29.362,33.612,7.018,7.508,174022.0,359.0,1.0,7.5,-0.47
3211,18.959,37.087,36.334,100265.69,1.1926,2.60888,34.112,33.612,7.564,7.508,174075.0,359.0,1.0,7.5,-0.46
3212,18.959,37.087,36.345,100267.46,1.1926,2.60988,35.113,33.612,7.674,7.508,174129.0,359.0,1.0,7.5,-0.45
3213,18.959,37.087,36.345,100264.336,1.1925,2.60375,28.988,33.612,6.972,7.508,174182.0,359.0,1.0,7.5,-0.46
3214,18.97,37.087,36.345,100264.336,1.1925,2.60938,34.613,33.612,7.619,7.508,174236.0,359.0,1.0,7.5,-0.47
3215,18.981,37.079,36.334,100267.46,1.1925,2.61425,39.488,33.612,8.138,7.508,174289.0,359.0,1.0,7.5,-0.47
3216,18.991,37.087,36.312,100262.99,1.1924,2.60788,33.112,33.612,7.453,7.509,174343.0,359.0,1.0,7.5,-0.49
3217,18.959,37.087,36.323,100268.805,1.1926,2.60163,26.863,33.488,6.712,7.494,174396.0,359.0,1.0,7.5,0.35
3218,18.959,37.079,36.323,100268.805,1.1926,2.60675,31.987,33.363,7.324,7.48,174450.0,359.0,1.0,7.5,1.14
3219,18.97,37.087,36.367,100268.37,1.1925,2.60675,31.987,33.363,7.324,7.48,174503.0,359.0,1.0,7.5,1.13
3220,18.97,37.087,36.301,100264.81,1.1925,2.6035,28.738,33.363,6.942,7.48,174557.0,359.0,1.0,7.5,1.12
3221,18.97,37.087,36.355,100269.78,1.1926,2.60638,31.613,33.363,7.281,7.48,174610.0,359.0,1.0,7.5,1.13
3222,18.948,37.079,36.333,100263.06,1.1926,2.609,34.238,33.363,7.577,7.48,174664.0,359.0,1.0,7.5,1.14
3223,18.97,37.087,36.333,100263.06,1.1925,2.60413,29.362,33.363,7.018,7.48,174717.0,359.0,1.0,7.5,1.12
3224,18.97,37.079,36.355,100263.47,1.1925,2.6,25.238,33.363,6.506,7.48,174771.0,359.0,1.0,7.5,1.12
3225,18.97,37.087,36.333,100265.75,1.1925,2.60725,32.488,33.363,7.381,7.48,174824.0,359.0,1.0,7.5,1.13
3226,18.97,37.087,36.333,100261.72,1.1925,2.604,29.237,33.363,7.003,7.48,174878.0,359.0,1.0,7.5,1.12
3227,18.97,37.087,36.333,100261.72,1.1925,2.59938,24.612,33.363,6.425,7.48,174931.0,359.0,1.0,7.5,1.12
3228,18.97,37.079,36.345,100266.59,1.1925,2.60313,28.362,33.112,6.897,7.452,174985.0,359.0,1.0,7.5,2.73
3229,18.981,37.087,36.301,100266.16,1.1925,2.60325,28.487,33.112,6.912,7.452,175038.0,359.0,1.0,7.5,2.72
3230,18.97,37.095,36.311,100266.66,1.1925,2.60188,27.112,32.862,6.743,7.424,175092.0,359.0,1.0,7.5,4.33
3231,18.959,37.095,36.311,100266.66,1.1926,2.60013,25.362,32.488,6.522,7.381,175145.0,360.0,1.0,7.5,6.75
3232,18.97,37.079,36.257,100267.5,1.1925,2.60325,28.487,31.987,6.912,7.324,175199.0,360.0,1.0,7.5,9.99
3233,18.97,37.095,36.367,100263.47,1.1925,2.60138,26.612,31.987,6.681,7.324,175252.0,360.0,1.0,7.5,9.98
3234,18.97,37.087,36.323,100264.81,1.1925,2.60025,25.487,31.987,6.538,7.324,175306.0,360.0,1.0,7.5,9.99
3235,18.97,37.072,36.333,100263.06,1.1925,2.6025,27.738,31.613,6.821,7.281,175360.0,361.0,1.0,7.5,12.43
3236,18.959,37.079,36.333,100263.06,1.1925,2.607,32.237,31.613,7.353,7.281,175413.0,361.0,1.0,7.5,12.44
3237,18.959,37.079,36.3,100266.66,1.1926,2.60188,27.112,31.238,6.743,7.238,175466.0,361.0,1.0,7.5,14.91
3238,18.948,37.079,36.355,100262.125,1.1926,2.60038,25.613,31.238,6.554,7.238,175520.0,361.0,1.0,7.5,14.91
3239,18.97,37.079,36.312,100264.81,1.1925,2.60888,34.112,31.613,7.564,7.281,175574.0,361.0,1.0,7.5,12.43
3240,18.981,37.079,36.312,100264.81,1.1925,2.60588,31.112,31.613,7.224,7.282,175627.0,361.0,1.0,7.5,12.43
3241,18.959,37.072,36.311,100259.94,1.1925,2.60188,27.112,31.238,6.743,7.238,175681.0,362.0,1.0,7.5,14.9
3242,18.97,37.079,36.355,100258.09,1.1924,2.601,26.237,31.112,6.634,7.224,175734.0,362.0,1.0,7.5,15.71
3243,18.981,37.064,36.355,100270.19,1.1925,2.60388,29.113,29.362,6.987,7.017,175788.0,363.0,1.0,7.5,27.45
3244,18.97,37.079,36.322,100261.28,1.1925,2.60513,30.363,29.362,7.136,7.018,175842.0,363.0,1.0,7.5,27.44
3245,18.97,37.079,36.322,100261.28,1.1925,2.60263,27.863,29.362,6.836,7.018,175895.0,364.0,1.0,7.5,27.44
3246,18.97,37.079,36.377,100262.625,1.1925,2.60413,29.362,29.362,7.018,7.018,175948.0,364.0,1.0,7.5,27.44
3247,18.97,37.079,36.256,100267.09,1.1925,2.5995,24.738,29.237,6.441,7.002,176003.0,364.0,1.0,7.5,28.3
3248,18.97,37.095,36.3,100261.72,1.1925,2.598,23.237,29.113,6.243,6.988,176056.0,365.0,1.0,7.5,29.14
3249,18.959,37.079,36.3,100261.72,1.1925,2.6045,29.737,29.113,7.062,6.988,176109.0,365.0,1.0,7.5,29.15
3250,18.959,37.072,36.345,100264.81,1.1926,2.61038,35.613,29.113,7.728,6.987,176162.0,365.0,1.0,7.5,29.16
3251,18.959,37.072,36.355,100266.16,1.1926,2.60738,32.613,29.113,7.395,6.987,176217.0,366.0,1.0,7.5,29.16
3252,18.981,37.072,36.333,100263.97,1.1924,2.60513,30.363,29.113,7.136,6.988,176270.0,366.0,1.0,7.5,29.14
3253,18.948,37.072,36.333,100263.47,1.1926,2.6095,34.738,29.237,7.633,7.002,176323.0,366.0,1.0,7.5,28.31
3254,18.981,37.064,36.29,100263.47,1.1924,2.60438,29.613,29.237,7.047,7.003,176377.0,366.0,1.0,7.5,28.29
3255,18.981,37.087,36.345,100263.47,1.1924,2.609,34.238,29.237,7.578,7.003,176431.0,367.0,1.0,7.5,28.29
3256,18.97,37.064,36.323,100258.09,1.1924,2.6125,37.738,29.237,7.956,7.003,176484.0,367.0,1.0,7.5,28.28
3257,18.959,37.079,36.345,100259.44,1.1925,2.61075,35.988,29.362,7.769,7.018,176538.0,367.0,1.0,7.5,27.44
3258,18.981,37.072,36.345,100259.44,1.1924,2.6085,33.738,29.362,7.523,7.018,176591.0,368.0,1.0,7.5,27.43
3259,18.97,37.072,36.333,100266.66,1.1925,2.61163,36.863,29.362,7.863,7.017,176645.0,368.0,1.0,7.5,27.45
3260,18.959,37.079,36.278,100262.125,1.1925,2.6095,34.738,29.362,7.633,7.017,176699.0,368.0,1.0,7.5,27.45
3261,18.981,37.072,36.289,100262.625,1.1924,2.609,34.238,29.362,7.578,7.018,176752.0,369.0,1.0,7.5,27.43
3262,18.97,37.064,36.289,100262.625,1.1925,2.6065,31.738,29.362,7.296,7.018,176805.0,369.0,1.0,7.5,27.44
3263,18.948,37.087,36.344,100260.84,1.1925,2.60925,34.487,29.613,7.605,7.047,176859.0,369.0,1.0,7.5,25.76
3264,18.981,37.087,36.289,100269.34,1.1925,2.611,36.237,29.737,7.796,7.062,176913.0,369.0,1.0,7.5,24.91
3265,18.97,37.087,36.311,100264.41,1.1925,2.60213,27.363,29.613,6.774,7.047,176966.0,370.0,1.0,7.5,25.75
3266,18.948,37.079,36.3,100263.53,1.1926,2.60813,33.363,29.737,7.48,7.062,177019.0,370.0,1.0,7.5,24.92
3267,18.959,37.095,36.3,100263.53,1.1925,2.61088,36.113,30.363,7.782,7.136,177074.0,370.0,1.0,7.5,20.71
3268,18.948,37.087,36.301,100267.46,1.1926,2.60988,35.113,30.363,7.674,7.136,177127.0,370.0,1.0,7.5,20.73
3269,18.959,37.087,36.29,100265.17,1.1926,2.60688,32.113,31.112,7.339,7.223,177180.0,370.0,1.0,7.5,15.73
3270,18.981,37.072,36.301,100266.59,1.1925,2.61013,35.362,31.738,7.701,7.296,177234.0,370.0,1.0,7.5,11.61
3271,18.97,37.079,36.301,100266.59,1.1925,2.60975,34.987,32.113,7.66,7.339,177288.0,369.0,1.0,7.5,9.18
3272,18.97,37.072,36.345,100263.43,1.1925,2.61025,35.488,32.237,7.715,7.353,177341.0,370.0,1.0,7.5,8.36
3273,18.97,37.064,36.345,100265.69,1.1925,2.60925,34.487,32.613,7.605,7.396,177394.0,369.0,1.0,7.5,5.94
3274,18.97,37.072,36.334,100263.43,1.1925,2.60775,32.988,32.988,7.438,7.438,177448.0,369.0,1.0,7.5,3.52
3275,18.97,37.072,36.345,100263.43,1.1925,2.61038,35.613,33.363,7.728,7.48,177502.0,369.0,1.0,7.5,1.12
3276,18.97,37.064,36.345,100263.43,1.1925,2.60913,34.363,33.738,7.592,7.522,177555.0,369.0,1.0,7.5,-1.26
3277,18.959,37.079,36.301,100266.12,1.1926,2.61225,37.487,34.112,7.929,7.564,177608.0,369.0,1.0,7.5,-3.62
3278,18.97,37.087,36.29,100265.69,1.1925,2.61238,37.612,34.238,7.942,7.578,177662.0,369.0,1.0,7.5,-4.42
3279,18.97,37.072,36.323,100267.46,1.1925,2.61275,37.987,34.238,7.982,7.578,177716.0,369.0,1.0,7.5,-4.41
3280,18.981,37.079,36.323,100267.46,1.1925,2.61088,36.113,34.363,7.782,7.592,177769.0,368.0,1.0,7.5,-5.21
3281,18.948,37.087,36.334,100264.336,1.1926,2.60688,32.113,34.363,7.338,7.591,177822.0,368.0,1.0,7.5,-5.19
3282,18.948,37.072,36.312,100266.516,1.1926,2.61213,37.363,34.487,7.916,7.605,177876.0,368.0,1.0,7.5,-5.97
3283,18.97,37.087,36.29,100262.99,1.1925,2.60963,34.862,34.487,7.647,7.605,177930.0,368.0,1.0,7.5,-5.99
3284,18.981,37.072,36.29,100262.99,1.1924,2.60525,30.488,34.487,7.151,7.606,177983.0,368.0,1.0,7.5,-6.0
3285,18.959,37.079,36.312,100264.336,1.1925,2.61325,38.487,34.738,8.034,7.633,178037.0,368.0,1.0,7.5,-7.55
3286,18.981,37.087,36.355,100265.17,1.1925,2.61163,36.863,34.738,7.863,7.633,178091.0,368.0,1.0,7.5,-7.56
3287,18.959,37.087,36.268,100266.12,1.1926,2.61163,36.863,34.862,7.863,7.646,178144.0,368.0,1.0,7.5,-8.32
3288,18.959,37.064,36.323,100270.625,1.1926,2.61313,38.362,34.987,8.021,7.66,178197.0,368.0,1.0,7.5,-9.09
3289,18.97,37.064,36.323,100270.625,1.1926,2.6155,40.738,35.113,8.266,7.674,178251.0,367.0,1.0,7.5,-9.88
3290,18.959,37.079,36.268,100266.59,1.1926,2.61525,40.487,35.113,8.24,7.674,178305.0,367.0,1.0,7.5,-9.88
3291,18.959,37.064,36.323,100268.37,1.1926,2.6105,35.737,35.362,7.742,7.701,178358.0,367.0,1.0,7.5,-11.43
3292,18.981,37.064,36.312,100264.77,1.1925,2.61425,39.488,35.488,8.138,7.715,178411.0,367.0,1.0,7.5,-12.23
3293,18.959,37.064,36.312,100264.77,1.1926,2.615,40.237,35.613,8.215,7.728,178465.0,367.0,1.0,7.5,-12.98
3294,18.981,37.087,36.355,100267.02,1.1925,2.609,34.238,35.613,7.578,7.728,178519.0,367.0,1.0,7.5,-12.99
3295,18.959,37.087,36.301,100267.02,1.1926,2.612,37.238,35.737,7.902,7.742,178572.0,366.0,1.0,7.5,-13.75
3296,18.97,37.072,36.323,100265.69,1.1925,2.60925,34.487,35.613,7.605,7.728,178626.0,366.0,1.0,7.5,-12.99
3297,18.959,37.079,36.367,100265.25,1.1926,2.61163,36.863,35.613,7.863,7.728,178679.0,366.0,1.0,7.5,-12.98
3298,18.948,37.079,36.367,100265.25,1.1926,2.61025,35.488,35.613,7.714,7.728,178733.0,366.0,1.0,7.5,-12.97
3299,18.948,37.064,36.268,100267.46,1.1926,2.60788,33.112,35.488,7.452,7.714,178787.0,366.0,1.0,7.5,-12.19
3300,18.959,37.072,36.355,100266.12,1.1926,2.61213,37.363,35.613,7.916,7.728,178840.0,366.0,1.0,7.5,-12.98
3301,18.981,37.064,36.301,100265.25,1.1925,2.60588,31.112,35.613,7.224,7.728,178893.0,366.0,1.0,7.5,-13.0
3302,18.948,37.11,36.312,100266.12,1.1926,2.614,39.237,35.737,8.112,7.742,179946.0,379.0,1.0,8.5,43.14
3303,18.959,37.072,36.345,100270.625,1.1926,2.61125,36.488,36.113,7.822,7.782,179999.0,379.0,1.0,8.5,40.84
3304,18.97,37.064,36.345,100270.625,1.1926,2.61038,35.613,35.737,7.728,7.742,180052.0,380.0,1.0,8.5,43.13
3305,18.97,37.079,36.367,100264.336,1.1925,2.61163,36.863,36.113,7.863,7.782,180107.0,380.0,1.0,8.5,40.82
3306,18.981,37.056,36.29,100266.59,1.1925,2.60988,35.113,36.113,7.674,7.782,180160.0,380.0,1.0,8.5,40.81
3307,18.948,37.064,36.278,100270.19,1.1927,2.60675,31.987,35.737,7.324,7.741,180213.0,381.0,1.0,8.5,43.15
