Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
208,20.375,40.986,41.097,97064.17,1.148,2.42738,3.337,2.338,2.411,2.018,11507.0,0.0,0.0,0.0,-114.78
209,20.375,40.986,41.008,97065.13,1.148,2.42775,3.713,2.338,2.543,2.018,11560.0,0.0,0.0,0.0,-114.78
210,20.375,40.986,40.964,97064.72,1.148,2.4295,5.462,2.462,3.085,2.071,11613.0,0.0,0.0,0.0,-117.81
211,20.375,40.993,40.964,97064.72,1.148,2.426,1.963,2.338,1.849,2.018,11666.0,0.0,0.0,0.0,-114.78
212,20.353,41.001,40.996,97063.37,1.1481,2.42413,0.088,2.338,0.391,2.018,11719.0,0.0,0.0,0.0,-114.78
213,20.353,41.001,40.931,97065.13,1.1481,2.423,-1.038,2.338,0.0,2.018,11772.0,0.0,0.0,0.0,-114.78
214,20.386,40.986,40.931,97063.37,1.148,2.42463,0.588,2.338,1.012,2.018,11826.0,0.0,0.0,0.0,-114.79
215,20.375,40.978,40.931,97063.37,1.148,2.42175,-2.288,2.338,0.0,2.018,11878.0,0.0,0.0,0.0,-114.78
216,20.364,40.993,40.941,97064.72,1.1481,2.42988,5.838,2.338,3.189,2.018,11931.0,0.0,0.0,0.0,-114.78
217,20.375,40.986,40.919,97063.79,1.148,2.42475,0.712,2.338,1.114,2.018,11984.0,0.0,0.0,0.0,-114.78
218,20.386,40.993,40.941,97066.055,1.148,2.426,1.963,2.338,1.849,2.018,12038.0,0.0,0.0,0.0,-114.79
219,20.386,40.978,40.941,97066.055,1.148,2.4245,0.463,2.338,0.898,2.018,12091.0,0.0,0.0,0.0,-114.78
220,20.343,40.986,40.931,97063.79,1.1481,2.42738,3.337,2.338,2.411,2.018,12144.0,0.0,0.0,0.0,-114.78
221,20.375,40.978,40.854,97064.17,1.148,2.426,1.963,2.338,1.849,2.018,12197.0,0.0,0.0,0.0,-114.78
222,20.386,40.978,40.875,97065.13,1.148,2.42638,2.338,2.338,2.018,2.018,12250.0,0.0,0.0,0.0,-114.79
223,20.375,40.986,40.864,97066.055,1.148,2.42463,0.588,2.338,1.012,2.018,12303.0,0.0,0.0,0.0,-114.78
224,20.375,40.978,40.864,97066.055,1.148,2.42525,1.212,2.338,1.453,2.018,12356.0,0.0,0.0,0.0,-114.78
225,20.375,40.993,40.887,97066.14,1.148,2.42513,1.088,2.213,1.376,1.963,12409.0,0.0,0.0,0.0,-111.67
226,20.343,40.978,40.875,97062.1,1.1481,2.42713,3.088,2.213,2.319,1.963,12463.0,0.0,0.0,0.0,-111.67
227,20.386,40.963,40.854,97061.18,1.1479,2.42438,0.337,1.963,0.767,1.849,12516.0,0.0,0.0,0.0,-105.18
228,20.353,41.016,40.798,97066.555,1.1481,2.42438,0.337,1.963,0.767,1.849,13570.0,312.0,0.0,5.5,207.67
229,20.375,40.97,40.797,97059.016,1.148,2.41713,-6.912,1.963,0.0,1.849,13623.0,312.0,0.0,5.5,207.66
230,20.386,40.978,40.797,97059.016,1.1479,2.42738,3.337,1.963,2.411,1.849,13675.0,312.0,0.0,5.5,207.66
231,20.375,40.97,40.765,97059.52,1.148,2.42463,0.588,1.963,1.012,1.849,13728.0,312.0,0.0,5.5,207.66
232,20.343,40.963,40.798,97063.45,1.1481,2.42525,1.212,1.963,1.453,1.849,13782.0,312.0,0.0,5.5,207.67
233,20.375,40.978,40.787,97062.52,1.148,2.42388,-0.163,1.963,0.0,1.849,13835.0,312.0,0.0,5.5,207.67
234,20.386,40.97,40.787,97062.52,1.148,2.42313,-0.913,1.963,0.0,1.849,13888.0,312.0,0.0,5.5,207.66
235,20.375,40.97,40.81,97059.836,1.148,2.42575,1.712,1.712,1.727,1.727,13941.0,312.0,0.0,5.5,214.59
236,20.353,40.978,40.787,97059.836,1.1481,2.42575,1.712,1.712,1.727,1.727,13995.0,312.0,0.0,5.5,214.6
237,20.364,40.963,40.81,97061.18,1.148,2.42613,2.087,1.712,1.907,1.727,14048.0,312.0,0.0,5.5,214.6
238,20.386,40.978,40.81,97061.18,1.1479,2.42288,-1.162,1.712,0.0,1.727,14101.0,312.0,0.0,5.5,214.59
239,20.375,40.97,40.798,97053.11,1.1479,2.42338,-0.662,1.712,0.0,1.727,14154.0,312.0,0.0,5.5,214.59
240,20.364,40.963,40.765,97061.6,1.148,2.42425,0.213,1.587,0.608,1.663,14208.0,312.0,0.0,5.5,218.25
241,20.375,40.963,40.743,97058.484,1.148,2.427,2.962,1.712,2.272,1.727,14261.0,312.0,0.0,5.5,214.59
242,20.386,40.978,40.754,97058.06,1.1479,2.42475,0.712,1.712,1.114,1.727,14314.0,312.0,0.0,5.5,214.59
243,20.375,40.978,40.754,97058.06,1.1479,2.42713,3.088,1.712,2.319,1.727,14367.0,312.0,0.0,5.5,214.59
244,20.364,40.955,40.82,97065.22,1.1481,2.42138,-2.663,1.712,0.0,1.727,14419.0,312.0,0.0,5.5,214.6
245,20.386,40.955,40.71,97063.87,1.148,2.42388,-0.163,1.712,0.0,1.727,14473.0,312.0,0.0,5.5,214.59
246,20.375,40.97,40.743,97057.56,1.1479,2.427,2.962,1.712,2.272,1.727,14526.0,312.0,0.0,5.5,214.59
247,20.364,40.978,40.743,97057.56,1.148,2.4265,2.462,1.963,2.071,1.849,14579.0,312.0,0.0,5.5,207.66
248,20.386,40.978,40.743,97053.11,1.1478,2.4235,-0.538,1.712,0.0,1.727,14632.0,312.0,0.0,5.5,214.59
249,20.375,40.97,40.854,97061.18,1.148,2.42213,-1.913,1.712,0.0,1.727,14686.0,312.0,0.0,5.5,214.59
250,20.375,40.963,40.82,97062.1,1.148,2.41988,-4.162,1.712,0.0,1.727,14739.0,312.0,0.0,5.5,214.6
251,20.375,40.955,40.82,97062.1,1.148,2.42663,2.587,1.712,2.123,1.727,14792.0,312.0,0.0,5.5,214.6
252,20.375,40.978,40.775,97056.836,1.1479,2.42713,3.088,1.963,2.319,1.849,14845.0,312.0,0.0,5.5,207.66
253,20.396,40.963,40.82,97062.1,1.1479,2.4265,2.462,1.963,2.071,1.849,14898.0,312.0,0.0,5.5,207.66
254,20.375,40.97,40.765,97059.016,1.148,2.42038,-3.662,1.963,0.0,1.849,14951.0,312.0,0.0,5.5,207.66
255,20.375,40.963,40.765,97065.33,1.148,2.42213,-1.913,1.963,0.0,1.849,15004.0,312.0,0.0,5.5,207.67
256,20.375,40.97,40.742,97065.33,1.148,2.426,1.963,1.963,1.849,1.849,15057.0,312.0,0.0,5.5,207.67
257,20.375,40.963,40.742,97058.6,1.148,2.42388,-0.163,1.963,0.0,1.849,15111.0,312.0,0.0,5.5,207.66
258,20.386,40.955,40.754,97058.484,1.1479,2.425,0.963,1.963,1.295,1.849,15164.0,312.0,0.0,5.5,207.66
259,20.386,40.97,40.732,97061.18,1.1479,2.42525,1.212,1.963,1.453,1.849,15217.0,312.0,0.0,5.5,207.66
260,20.386,40.963,40.732,97061.18,1.1479,2.42525,1.212,1.712,1.453,1.727,15270.0,312.0,0.0,5.5,214.59
261,20.375,40.955,40.732,97065.22,1.148,2.4245,0.463,1.712,0.898,1.727,15324.0,312.0,0.0,5.5,214.6
262,20.375,40.963,40.81,97061.18,1.148,2.428,3.963,1.712,2.627,1.727,15376.0,312.0,0.0,5.5,214.59
263,20.375,40.97,40.743,97066.055,1.148,2.42525,1.212,1.712,1.453,1.727,15429.0,312.0,0.0,5.5,214.6
264,20.375,40.955,40.743,97066.055,1.148,2.42575,1.712,1.712,1.727,1.727,15482.0,312.0,0.0,5.5,214.6
265,20.375,40.963,40.754,97061.18,1.148,2.42388,-0.163,1.712,0.0,1.727,15536.0,312.0,0.0,5.5,214.59
266,20.386,40.955,40.798,97063.79,1.148,2.42288,-1.162,1.712,0.0,1.727,15589.0,312.0,0.0,5.5,214.59
267,20.386,40.963,40.731,97063.555,1.148,2.42675,2.713,1.712,2.174,1.727,15642.0,312.0,0.0,5.5,214.59
268,20.375,40.963,40.731,97063.555,1.148,2.4225,-1.537,1.712,0.0,1.727,15695.0,312.0,0.0,5.5,214.6
269,20.386,40.955,40.731,97059.945,1.1479,2.42725,3.213,1.963,2.366,1.849,15748.0,312.0,0.0,5.5,207.66
270,20.386,40.955,40.72,97059.016,1.1479,2.4185,-5.537,1.712,0.0,1.727,15801.0,312.0,0.0,5.5,214.59
271,20.375,40.947,40.742,97058.18,1.1479,2.42425,0.213,1.963,0.608,1.849,15854.0,312.0,0.0,5.5,207.66
272,20.386,40.955,40.709,97066.25,1.148,2.42325,-0.787,1.963,0.0,1.849,15907.0,312.0,0.0,5.5,207.67
273,20.375,40.963,40.709,97066.25,1.148,2.42813,4.088,2.087,2.668,1.907,15961.0,312.0,0.0,5.5,204.37
274,20.375,40.947,40.631,97056.414,1.1479,2.42675,2.713,2.087,2.174,1.907,16014.0,312.0,0.0,5.5,204.37
275,20.386,40.955,40.698,97058.6,1.1479,2.42188,-2.163,2.087,0.0,1.907,16067.0,312.0,0.0,5.5,204.37
276,20.375,40.955,40.643,97060.45,1.148,2.42263,-1.413,2.462,0.0,2.071,16119.0,312.0,0.0,5.5,195.03
277,20.375,40.947,40.643,97060.45,1.148,2.4255,1.463,2.462,1.596,2.071,16173.0,312.0,0.0,5.5,195.03
278,20.386,40.955,40.654,97058.18,1.1479,2.42613,2.087,2.462,1.907,2.071,16226.0,312.0,0.0,5.5,195.02
279,20.375,40.947,40.676,97064.91,1.148,2.42463,0.588,2.087,1.012,1.907,16279.0,312.0,0.0,5.5,204.37
280,20.375,40.947,40.643,97059.52,1.148,2.42325,-0.787,2.087,0.0,1.907,16332.0,312.0,0.0,5.5,204.37
281,20.364,40.955,40.643,97059.52,1.148,2.41925,-4.788,2.087,0.0,1.907,16386.0,312.0,0.0,5.5,204.37
282,20.375,40.955,40.643,97057.76,1.1479,2.4265,2.462,2.462,2.071,2.071,16438.0,312.0,0.0,5.5,195.02
283,20.364,40.963,40.665,97061.29,1.148,2.425,0.963,2.087,1.295,1.907,16491.0,312.0,0.0,5.5,204.37
284,20.364,40.963,40.621,97055.914,1.148,2.42813,4.088,2.462,2.669,2.071,16544.0,312.0,0.0,5.5,195.03
285,20.375,40.947,40.621,97055.914,1.1479,2.418,-6.037,2.087,0.0,1.907,16598.0,312.0,0.0,5.5,204.37
286,20.364,40.94,40.644,97067.91,1.1481,2.42463,0.588,2.087,1.012,1.907,16651.0,312.0,0.0,5.5,204.37
287,20.396,40.963,40.61,97063.37,1.1479,2.42113,-2.912,1.963,0.0,1.849,16704.0,312.0,0.0,5.5,207.66
288,20.407,40.947,40.633,97060.25,1.1478,2.42538,1.338,1.963,1.527,1.849,16757.0,312.0,0.0,5.5,207.66
