Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
30,504823.0,26.209,15.778,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,504823.0
31,504873.0,26.199,15.778,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,504873.0
32,504925.0,26.199,15.778,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,504925.0
33,504975.0,26.188,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,504975.0
34,505025.0,26.209,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505025.0
35,505075.0,26.199,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505075.0
36,505125.0,26.209,15.778,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505125.0
37,505177.0,26.209,15.786,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505177.0
38,505227.0,26.199,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505227.0
39,505277.0,26.199,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505277.0
40,505327.0,26.199,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505327.0
41,505377.0,26.209,15.778,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505377.0
42,505427.0,26.209,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505427.0
43,505479.0,26.199,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505479.0
44,505529.0,26.188,15.778,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505529.0
45,505579.0,26.22,15.77,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505579.0
46,505629.0,26.199,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505629.0
47,505679.0,26.188,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505679.0
48,505731.0,26.199,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505731.0
49,505781.0,26.209,15.786,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505781.0
50,505831.0,26.199,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505831.0
51,505881.0,26.199,15.778,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505881.0
52,505931.0,26.199,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505931.0
53,505982.0,26.188,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,505982.0
54,506033.0,26.188,15.786,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506033.0
55,506083.0,26.188,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506083.0
56,506133.0,26.199,15.778,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506133.0
57,506183.0,26.209,15.763,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506183.0
58,506233.0,26.188,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506233.0
59,506285.0,26.199,15.778,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506285.0
60,506335.0,26.188,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506335.0
61,506385.0,26.188,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506385.0
62,506435.0,26.199,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506435.0
63,506485.0,26.177,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506485.0
64,506536.0,26.199,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506536.0
65,506587.0,26.177,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506587.0
66,506637.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506637.0
67,506687.0,26.199,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506687.0
68,506737.0,26.188,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506737.0
69,506788.0,26.199,15.763,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506788.0
70,506839.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506839.0
71,506889.0,26.188,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506889.0
72,506939.0,26.177,15.778,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506939.0
73,506989.0,26.156,15.77,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,506989.0
74,507040.0,26.188,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507040.0
75,507090.0,26.199,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507090.0
76,507141.0,26.188,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507141.0
77,507191.0,26.177,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507191.0
78,507241.0,26.188,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507241.0
79,507292.0,26.188,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507292.0
80,507342.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507342.0
81,507393.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507393.0
82,507443.0,26.188,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507443.0
83,507493.0,26.188,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507493.0
84,507543.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507543.0
85,507594.0,26.188,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507594.0
86,507644.0,26.199,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507644.0
87,507695.0,26.199,15.748,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507695.0
88,507745.0,26.188,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507745.0
89,507795.0,26.188,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507795.0
90,507846.0,26.188,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507846.0
91,507896.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507896.0
92,507947.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507947.0
93,507997.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,507997.0
94,508047.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508047.0
95,508098.0,26.188,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508098.0
96,508148.0,26.177,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508148.0
97,508198.0,26.188,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508198.0
98,508249.0,26.199,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508249.0
99,508299.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508299.0
100,508349.0,26.199,15.748,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508349.0
101,508400.0,26.177,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508400.0
102,508450.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508450.0
103,508500.0,26.166,15.748,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508500.0
104,508551.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508551.0
105,508601.0,26.199,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508601.0
106,508652.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508652.0
107,508702.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508702.0
108,508752.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508752.0
109,508803.0,26.177,15.748,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508803.0
110,508853.0,26.156,15.77,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508853.0
111,508904.0,26.188,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508904.0
112,508954.0,26.156,15.763,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,508954.0
113,509004.0,26.166,15.763,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509004.0
114,509054.0,26.156,15.77,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509054.0
115,509105.0,26.156,15.77,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509105.0
116,509156.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509156.0
117,509206.0,26.145,15.748,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509206.0
118,509256.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509256.0
119,509306.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509306.0
120,509357.0,26.166,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509357.0
121,509407.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509407.0
122,509458.0,26.166,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509458.0
123,509508.0,26.156,15.763,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509508.0
124,509558.0,26.177,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509558.0
125,509608.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509608.0
126,509659.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509659.0
127,509710.0,26.177,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509710.0
128,509760.0,26.156,15.77,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509760.0
129,509810.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509810.0
130,509860.0,26.156,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509860.0
131,509911.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509911.0
132,509962.0,26.166,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,509962.0
133,510012.0,26.166,15.763,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510012.0
134,510062.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510062.0
135,510112.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510112.0
136,510162.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510162.0
137,510214.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510214.0
138,510264.0,26.166,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510264.0
139,510314.0,26.188,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510314.0
140,510364.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510364.0
141,510414.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510414.0
142,510466.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510466.0
143,510516.0,26.166,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510516.0
144,510566.0,26.156,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510566.0
145,510616.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510616.0
146,510666.0,26.156,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510666.0
147,510716.0,26.166,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510716.0
148,510768.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510768.0
149,510818.0,26.199,15.755,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510818.0
150,510876.0,26.166,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510876.0
151,510926.0,26.166,15.748,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510926.0
152,510977.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,510977.0
153,511027.0,26.166,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511027.0
154,511078.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511078.0
155,511128.0,26.145,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511128.0
156,511178.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511178.0
157,511228.0,26.177,15.74,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511228.0
158,511279.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511279.0
159,511330.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511330.0
160,511380.0,26.145,15.74,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511380.0
161,511430.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511430.0
162,511480.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511480.0
163,511531.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511531.0
164,511581.0,26.145,15.748,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511581.0
165,511632.0,26.177,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511632.0
166,511682.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511682.0
167,511732.0,26.166,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511732.0
168,511782.0,26.145,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511782.0
169,511833.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511833.0
170,511884.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511884.0
171,511934.0,26.166,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511934.0
172,511984.0,26.145,15.763,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,511984.0
173,512034.0,26.166,15.74,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512034.0
174,512084.0,26.145,15.763,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512084.0
175,512136.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512136.0
176,512186.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512186.0
177,512236.0,26.166,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512236.0
178,512286.0,26.177,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512286.0
179,512336.0,26.166,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512336.0
180,512388.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512388.0
181,512438.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512438.0
182,512488.0,26.166,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512488.0
183,512538.0,26.156,15.748,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512538.0
184,512588.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512588.0
185,512638.0,26.188,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512638.0
186,512690.0,26.177,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512690.0
187,512740.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512740.0
188,512790.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512790.0
189,512840.0,26.177,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512840.0
190,512890.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512890.0
191,512942.0,26.166,15.763,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512942.0
192,512992.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,512992.0
193,513042.0,26.188,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513042.0
194,513092.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513092.0
195,513142.0,26.156,15.755,0.0,1.171,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513142.0
196,513193.0,26.188,15.763,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513193.0
197,513244.0,26.156,15.77,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513244.0
198,513294.0,26.177,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513294.0
199,513344.0,26.177,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513344.0
200,513394.0,26.177,15.77,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513394.0
201,513444.0,26.177,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513444.0
202,513496.0,26.166,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513496.0
203,513546.0,26.177,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513546.0
204,513596.0,26.177,15.755,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513596.0
205,513646.0,26.188,15.748,0.0,1.1707,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513646.0
206,513696.0,26.166,15.748,0.0,1.1708,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513696.0
207,513747.0,26.166,15.748,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513747.0
208,513798.0,26.156,15.74,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513798.0
209,513848.0,26.166,15.755,0.0,1.1709,0.0,14.0,9.955,270.0,0.0,230.09,0.0,0.0,513848.0
